candidate_id,candidate_type,game_id,game_pk,market_ticker,event_ticker,market_type,settlement_horizon,side,candidate_line_value,resolved_line_value,selected_team_abbr,status,blocked_reason,eligible_for_paper,created_at,inning,half_inning,outs,score_away_at_candidate,score_home_at_candidate,entry_yes_bid,entry_yes_ask,entry_side_price,spread_cents,overall_watch_score,trigger_event_type,trigger_description,final_away_score,final_home_score,final_total,game_status,game_is_final,f5_away_score,f5_home_score,f5_total,f5_innings_seen,f5_has_all_5,market_yes_means,market_no_means,market_contract_direction,market_semantics_confidence,market_is_semantics_clear,market_spread_value,market_line_value,settlement_status,settlement_reason,settled_yes_value,settled_side_value,hold_to_settle_win,hold_to_settle_pnl_cents,hold_to_settle_roi,market_inferred_yes,market_inferred_reason,market_inferred_avg_price,market_inferred_at,market_inferred_source,context_source,team_strength_metric,team_strength_col,team_strength_bucket,offense_metric,offense_col,offense_bucket,bullpen_risk_metric,bullpen_risk_col,bullpen_risk_bucket,l1_rpg_metric,l1_rpg_col,l1_rpg_bucket,l5_rpg_metric,l5_rpg_col,l5_rpg_bucket,l10_rpg_metric,l10_rpg_col,l10_rpg_bucket,scoring_form_metric,scoring_form_col,scoring_form_bucket,runs_needed_team_inferred,runs_needed_team_bucket,runs_needed_total_inferred,runs_needed_total_bucket
956,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA8,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,8.0,MIA,blocked,wide_spread_hard_block: spread=19c > 12c,0,2026-06-16T19:04:17.853056,1,bottom,1,0,3,7,26,26,19,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-26,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,8.0,need_6_plus,5.0,need_5
957,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,rally_still_active,0,2026-06-16T19:05:17.870805,1,bottom,1,0,3,14,23,23,9,42.8,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-23,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
958,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,7.0,MIA,blocked,wide_spread_hard_block: spread=14c > 12c,0,2026-06-16T19:06:17.895696,1,bottom,2,0,3,7,21,21,14,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-21,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,4.0,need_4
959,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=48c > 12c,0,2026-06-16T19:07:17.924517,1,bottom,2,0,3,37,85,85,48,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,15,0.1765,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-1.0,need_0_1
960,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,wide_spread_hard_block: spread=14c > 12c,0,2026-06-16T19:08:17.938780,1,bottom,3,0,3,15,29,29,14,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-29,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
961,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T19:09:17.953106,1,bottom,3,0,3,36,86,86,50,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 1; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,14,0.1628,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-1.0,need_0_1
962,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,wide_spread_hard_block: spread=48c > 12c,0,2026-06-16T19:10:17.967623,2,top,0,0,3,15,63,63,48,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
963,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,7.0,MIA,blocked,wide_spread_hard_block: spread=43c > 12c,0,2026-06-16T19:11:17.980311,2,top,1,0,3,7,50,50,43,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-50,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,4.0,need_4
964,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=36c > 12c,0,2026-06-16T19:12:18.123805,2,top,2,0,3,42,78,78,36,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,22,0.2821,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-1.0,need_0_1
965,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=26c > 12c,0,2026-06-16T19:13:18.139481,2,top,2,0,3,50,76,76,26,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,24,0.3158,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-1.0,need_0_1
966,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T19:15:18.704900,2,top,3,0,3,7,57,57,50,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-57,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
967,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,7.0,MIA,blocked,wide_spread_hard_block: spread=14c > 12c,0,2026-06-16T19:16:18.718728,2,bottom,0,0,3,7,21,21,14,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-21,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,4.0,need_4
968,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,3.0,MIA,blocked,wide_spread_hard_block: spread=29c > 12c,0,2026-06-16T19:17:18.737076,2,bottom,1,0,3,36,65,65,29,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-65,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,0.0,need_0_1
969,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,team_lag_observe_only,0,2026-06-16T19:18:19.406955,2,bottom,1,0,3,13,17,17,4,57.5,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-17,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
970,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,rally_still_active,0,2026-06-16T19:19:19.422915,2,bottom,1,0,3,9,20,20,11,37.8,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-20,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,3.0,need_3
971,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=23c > 12c,0,2026-06-16T19:20:19.438870,2,bottom,1,0,5,51,74,74,23,35.2,trailing_team_total_lag,MIA trails 5-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,26,0.3514,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-3.0,need_0_1
972,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,7.0,MIA,blocked,team_lag_observe_only,0,2026-06-16T19:21:19.893126,2,bottom,1,0,5,7,14,14,7,50.0,trailing_team_total_lag,MIA trails 5-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-14,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,2.0,need_2
973,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=24c > 12c,0,2026-06-16T19:22:19.908143,2,bottom,1,0,5,50,74,74,24,35.2,trailing_team_total_lag,MIA trails 5-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,26,0.3514,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-3.0,need_0_1
974,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA8,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,8.0,MIA,blocked,rally_still_active,0,2026-06-16T19:23:19.926134,2,bottom,1,0,5,7,13,13,6,52.5,trailing_team_total_lag,MIA trails 5-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-13,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,8.0,need_6_plus,3.0,need_3
975,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,7.0,MIA,blocked,wide_spread_hard_block: spread=31c > 12c,0,2026-06-16T19:24:19.943035,2,bottom,2,0,7,7,38,38,31,35.2,trailing_team_total_lag,MIA trails 7-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-38,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,0.0,need_0_1
976,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,4.0,MIA,blocked,wide_spread_hard_block: spread=54c > 12c,0,2026-06-16T19:25:19.956356,2,bottom,2,0,7,9,63,63,54,35.2,trailing_team_total_lag,MIA trails 7-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,-3.0,need_0_1
977,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,3.0,NYM,blocked,wide_spread_hard_block: spread=31c > 12c,0,2026-06-16T19:25:20.102018,1,bottom,0,0,3,55,86,86,31,34.6,trailing_team_total_lag,NYM trails 3-0 in inning 1; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,14,0.1628,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,0.0,need_0_1
978,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,4.0,MIA,blocked,wide_spread_hard_block: spread=57c > 12c,0,2026-06-16T19:26:20.114088,2,bottom,3,0,7,9,66,66,57,35.2,trailing_team_total_lag,MIA trails 7-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-66,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,-3.0,need_0_1
979,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,3.0,NYM,blocked,wide_spread_hard_block: spread=41c > 12c,0,2026-06-16T19:26:20.117151,1,bottom,0,0,3,38,79,79,41,34.6,trailing_team_total_lag,NYM trails 3-0 in inning 1; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,21,0.2658,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,0.0,need_0_1
980,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=40c > 12c,0,2026-06-16T19:27:20.129935,3,top,0,0,7,36,76,76,40,35.2,trailing_team_total_lag,MIA trails 7-0 in inning 3; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,24,0.3158,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-5.0,need_0_1
981,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,5.0,NYM,blocked,team_lag_observe_only,0,2026-06-16T19:27:20.133451,1,bottom,1,0,3,45,54,54,9,42.1,trailing_team_total_lag,NYM trails 3-0 in inning 1; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-54,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,5.0,need_5,2.0,need_2
