market_ticker,game_id,snapped_at,selected_team,run_line,inning,inning_half,outs,score_selected,score_opponent,score_diff,gap_to_runline,innings_remaining_est,yes_bid,yes_ask,initial_mid,current_mid,compression_cents,recovery_context_score,recovery_context_label,market_compression_score,market_compression_grade,team_quality_score,team_quality_label,game_time_score,game_time_label,execution_quality_score,risk_score,conservative_net_edge_cents,paper_take_eligible_exec,research_label,recovery_fail_reason,near_miss_type,settlement_result,final_score_selected,final_score_opponent,outcome_bucket,baseline_source,tape_label,evaluation_version
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T19:46:17.801843+00:00,CHC,2,1,top,0,0,0,0,2,8.5,49,50,49,49,0,35,weak_recovery_context,0,weak,35,insufficient,95,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T20:18:50.061155+00:00,CHC,2,1,bottom,0,1,0,1,1,8.0,49,50,49,49,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T20:28:45.482346+00:00,CHC,2,2,top,1,1,0,1,1,7.5,49,50,49,49,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T20:34:41.631867+00:00,CHC,2,2,bottom,0,1,0,1,1,7.0,49,50,49,49,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T20:43:42.756674+00:00,CHC,2,3,top,1,1,0,1,1,6.5,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T20:51:33.492812+00:00,CHC,2,3,bottom,1,1,0,1,1,6.0,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:03:07.741590+00:00,CHC,2,4,top,2,1,0,1,1,5.5,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:06:56.987873+00:00,CHC,2,4,bottom,1,1,0,1,1,5.0,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:14:42.433267+00:00,CHC,2,5,top,2,1,0,1,1,4.5,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:18:29.912413+00:00,CHC,2,5,bottom,1,1,0,1,1,4.0,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:30:06.588576+00:00,CHC,2,6,top,0,1,0,1,1,3.5,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,75,ample,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T21:49:43.336484+00:00,CHC,2,6,bottom,1,1,1,0,2,3.0,49,50,49,49,0,55,moderate_recovery_context,0,weak,35,insufficient,55,moderate,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T22:01:15.053183+00:00,CHC,2,7,top,0,2,1,1,1,2.5,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,45,tight,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T22:08:52.040118+00:00,CHC,2,7,bottom,0,2,1,1,1,2.0,49,50,49,49,0,50,moderate_recovery_context,0,weak,35,insufficient,45,tight,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T22:28:21.235093+00:00,CHC,2,8,top,0,2,1,1,1,1.5,49,50,49,49,0,25,weak_recovery_context,0,weak,35,insufficient,20,insufficient,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T22:36:24.253039+00:00,CHC,2,8,bottom,0,2,4,-2,4,1.0,49,50,49,49,0,45,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,89,15,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T22:56:23.365698+00:00,CHC,2,9,top,0,3,4,-1,3,0.5,49,50,49,49,0,0,no_recovery_context,0,weak,35,insufficient,0,insufficient,89,70,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC2,COL@CHC,2026-06-15T23:08:34.113020+00:00,CHC,2,9,bottom,0,3,4,-1,3,0.0,49,50,49,49,0,0,no_recovery_context,0,weak,35,insufficient,0,no_time,89,70,42,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T19:46:17.801843+00:00,CHC,3,1,top,0,0,0,0,3,8.5,38,39,38,38,0,35,weak_recovery_context,0,weak,35,insufficient,95,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T20:18:50.061155+00:00,CHC,3,1,bottom,0,1,0,1,2,8.0,38,39,38,38,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T20:28:45.482346+00:00,CHC,3,2,top,1,1,0,1,2,7.5,38,39,38,38,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T20:34:41.631867+00:00,CHC,3,2,bottom,0,1,0,1,2,7.0,38,39,38,38,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T20:43:42.756674+00:00,CHC,3,3,top,1,1,0,1,2,6.5,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T20:51:33.492812+00:00,CHC,3,3,bottom,1,1,0,1,2,6.0,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,100,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:03:07.741590+00:00,CHC,3,4,top,2,1,0,1,2,5.5,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:06:56.987873+00:00,CHC,3,4,bottom,1,1,0,1,2,5.0,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:14:42.433267+00:00,CHC,3,5,top,2,1,0,1,2,4.5,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,75,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:18:29.912413+00:00,CHC,3,5,bottom,1,1,0,1,2,4.0,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,75,ample,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:30:06.588576+00:00,CHC,3,6,top,0,1,0,1,2,3.5,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,55,moderate,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T21:49:43.336484+00:00,CHC,3,6,bottom,1,1,1,0,3,3.0,38,39,38,38,0,55,moderate_recovery_context,0,weak,35,insufficient,30,tight,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T22:01:15.053183+00:00,CHC,3,7,top,0,2,1,1,2,2.5,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,20,insufficient,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T22:08:52.040118+00:00,CHC,3,7,bottom,0,2,1,1,2,2.0,38,39,38,38,0,50,moderate_recovery_context,0,weak,35,insufficient,20,insufficient,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T22:28:21.235093+00:00,CHC,3,8,top,0,2,1,1,2,1.5,38,39,38,38,0,25,weak_recovery_context,0,weak,35,insufficient,0,insufficient,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T22:36:24.253039+00:00,CHC,3,8,bottom,0,2,4,-2,5,1.0,38,39,38,38,0,45,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,100,23,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T22:56:23.365698+00:00,CHC,3,9,top,0,3,4,-1,4,0.5,38,39,38,38,0,0,no_recovery_context,0,weak,35,insufficient,0,insufficient,100,78,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC3,COL@CHC,2026-06-15T23:08:34.113020+00:00,CHC,3,9,bottom,0,3,4,-1,4,0.0,38,39,38,38,0,0,no_recovery_context,0,weak,35,insufficient,0,no_time,100,78,54,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T19:46:17.801843+00:00,CHC,4,1,top,0,0,0,0,4,8.5,28,29,28,28,0,35,weak_recovery_context,0,weak,35,insufficient,95,ample,100,30,64,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T20:18:50.061155+00:00,CHC,4,1,bottom,0,1,0,1,3,8.0,28,29,28,28,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,30,64,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T20:28:45.482346+00:00,CHC,4,2,top,1,1,0,1,3,7.5,28,29,28,28,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,30,64,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T20:34:41.631867+00:00,CHC,4,2,bottom,0,1,0,1,3,7.0,28,29,28,28,0,30,weak_recovery_context,0,weak,35,insufficient,95,ample,100,30,64,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T20:43:42.756674+00:00,CHC,4,3,top,1,1,0,1,3,6.5,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T20:51:33.492812+00:00,CHC,4,3,bottom,1,1,0,1,3,6.0,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,90,ample,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:03:07.741590+00:00,CHC,4,4,top,2,1,0,1,3,5.5,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,75,ample,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:06:56.987873+00:00,CHC,4,4,bottom,1,1,0,1,3,5.0,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,75,ample,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:14:42.433267+00:00,CHC,4,5,top,2,1,0,1,3,4.5,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,55,moderate,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:18:29.912413+00:00,CHC,4,5,bottom,1,1,0,1,3,4.0,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,55,moderate,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:30:06.588576+00:00,CHC,4,6,top,0,1,0,1,3,3.5,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,30,tight,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T21:49:43.336484+00:00,CHC,4,6,bottom,1,1,1,0,4,3.0,29,30,28,29,0,55,moderate_recovery_context,0,weak,35,insufficient,10,insufficient,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T22:01:15.053183+00:00,CHC,4,7,top,0,2,1,1,3,2.5,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T22:08:52.040118+00:00,CHC,4,7,bottom,0,2,1,1,3,2.0,29,30,28,29,0,50,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T22:28:21.235093+00:00,CHC,4,8,top,0,2,1,1,3,1.5,29,30,28,29,0,25,weak_recovery_context,0,weak,35,insufficient,0,insufficient,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T22:36:24.253039+00:00,CHC,4,8,bottom,0,2,4,-2,6,1.0,29,30,28,29,0,45,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,100,30,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T22:56:23.365698+00:00,CHC,4,9,top,0,3,4,-1,5,0.5,29,30,28,29,0,0,no_recovery_context,0,weak,35,insufficient,0,insufficient,100,85,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-CHC4,COL@CHC,2026-06-15T23:08:34.113020+00:00,CHC,4,9,bottom,0,3,4,-1,5,0.0,29,30,28,29,0,0,no_recovery_context,0,weak,35,insufficient,0,no_time,100,85,63,True,suppress,insufficient_team_quality,,push,5,4,suppress_pushed,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T19:46:17.801843+00:00,COL,2,1,top,0,0,0,0,2,8.5,24,25,24,24,0,35,weak_recovery_context,0,weak,35,insufficient,95,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T20:18:50.061155+00:00,COL,2,1,bottom,0,0,1,-1,3,8.0,24,25,24,24,0,50,moderate_recovery_context,0,weak,35,insufficient,95,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T20:28:45.482346+00:00,COL,2,2,top,1,0,1,-1,3,7.5,24,25,24,24,0,50,moderate_recovery_context,0,weak,35,insufficient,95,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T20:34:41.631867+00:00,COL,2,2,bottom,0,0,1,-1,3,7.0,24,25,24,24,0,50,moderate_recovery_context,0,weak,35,insufficient,95,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T20:43:42.756674+00:00,COL,2,3,top,1,0,1,-1,3,6.5,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,90,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T20:51:33.492812+00:00,COL,2,3,bottom,1,0,1,-1,3,6.0,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,90,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:03:07.741590+00:00,COL,2,4,top,2,0,1,-1,3,5.5,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,75,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:06:56.987873+00:00,COL,2,4,bottom,1,0,1,-1,3,5.0,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,75,ample,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:14:42.433267+00:00,COL,2,5,top,2,0,1,-1,3,4.5,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,55,moderate,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:18:29.912413+00:00,COL,2,5,bottom,1,0,1,-1,3,4.0,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,55,moderate,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:30:06.588576+00:00,COL,2,6,top,0,0,1,-1,3,3.5,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,30,tight,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T21:49:43.336484+00:00,COL,2,6,bottom,1,1,1,0,2,3.0,24,25,24,24,0,55,moderate_recovery_context,0,weak,35,insufficient,55,moderate,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T22:01:15.053183+00:00,COL,2,7,top,0,1,2,-1,3,2.5,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,0,insufficient,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T22:08:52.040118+00:00,COL,2,7,bottom,0,1,2,-1,3,2.0,24,25,24,24,0,70,strong_recovery_context,0,weak,35,insufficient,0,insufficient,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T22:28:21.235093+00:00,COL,2,8,top,0,1,2,-1,3,1.5,24,25,24,24,0,45,moderate_recovery_context,0,weak,35,insufficient,0,insufficient,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T22:36:24.253039+00:00,COL,2,8,bottom,0,4,2,2,0,1.0,24,25,24,24,0,0,no_recovery_context,0,weak,35,insufficient,45,tight,100,15,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T22:56:23.365698+00:00,COL,2,9,top,0,4,3,1,1,0.5,24,25,24,24,0,0,no_recovery_context,0,weak,35,insufficient,0,insufficient,100,70,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL2,COL@CHC,2026-06-15T23:08:34.113020+00:00,COL,2,9,bottom,0,4,3,1,1,0.0,24,25,24,24,0,0,no_recovery_context,0,weak,35,insufficient,0,no_time,100,70,68,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL3,COL@CHC,2026-06-15T19:46:17.801843+00:00,COL,3,1,top,0,0,0,0,3,8.5,17,18,17,17,0,35,weak_recovery_context,0,weak,35,insufficient,95,ample,100,23,75,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL3,COL@CHC,2026-06-15T20:18:50.061155+00:00,COL,3,1,bottom,0,0,1,-1,4,8.0,17,18,17,17,0,50,moderate_recovery_context,0,weak,35,insufficient,95,ample,100,23,75,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL3,COL@CHC,2026-06-15T20:28:45.482346+00:00,COL,3,2,top,1,0,1,-1,4,7.5,17,18,17,17,0,50,moderate_recovery_context,0,weak,35,insufficient,80,ample,100,23,75,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL3,COL@CHC,2026-06-15T20:34:41.631867+00:00,COL,3,2,bottom,0,0,1,-1,4,7.0,17,18,17,17,0,50,moderate_recovery_context,0,weak,35,insufficient,80,ample,100,23,75,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
KXMLBSPREAD-26JUN152005COLCHC-COL3,COL@CHC,2026-06-15T20:43:42.756674+00:00,COL,3,3,top,1,0,1,-1,4,6.5,16,17,17,16,1,70,strong_recovery_context,0,weak,35,insufficient,75,ample,100,23,76,True,suppress,insufficient_team_quality,,loss,4,5,suppress_lost,first_discovery,usable_tape,spread_recovery_v1
