market_ticker,market_type,game_id,away_team,home_team,first_snapshot_time,last_snapshot_time,snapshot_count,avg_seconds_between_snapshots,max_seconds_between_snapshots,unique_mid_count,mid_min,mid_max,mid_range,total_abs_mid_movement,largest_single_move,stale_minutes_total,longest_stale_period_minutes,moved_after_score_event,moved_after_inning_end,moved_after_lead_change,market_liveness_label
KXMLBF5TOTAL-26JUN151840MIAPHI-3,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,1,74,74,0,0,0,700.23,700.23,False,False,False,stale
KXMLBF5TOTAL-26JUN151840MIAPHI-4,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,1,60,60,0,0,0,700.23,700.23,False,False,False,stale
KXMLBF5TOTAL-26JUN151840MIAPHI-7,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,1,25,25,0,0,0,700.23,700.23,False,False,False,stale
KXMLBF5TOTAL-26JUN151840MIAPHI-2,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,1,86,86,0,0,0,700.23,700.23,False,False,False,stale
KXMLBF5TOTAL-26JUN151840MIAPHI-1,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,2,94,95,1,1,1,697.11,469.08,False,False,False,stale
KXMLBF5TOTAL-26JUN151840MIAPHI-5,f5_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,161,262.6,3583.9,1,46,46,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-3,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,1,98,98,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-13,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,1,25,25,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-6,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,82,83,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-5,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,90,91,1,2,1,689.24,241.0,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-12,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,3,29,31,2,2,1,653.13,228.08,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-8,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,3,65,67,2,2,1,653.13,228.08,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-10,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,47,48,1,1,1,694.18,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-9,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,57,58,1,1,1,694.18,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-11,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,4,38,41,3,4,2,648.19,225.1,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-4,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,93,94,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152210TBLAD-7,full_game_total,TB@LAD,TB,LAD,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,76,77,1,2,1,689.24,241.0,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-15,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,20,21,1,2,1,654.24,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-14,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,25,26,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-5,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,1,93,93,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-9,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,3,65,67,2,3,2,654.24,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-11,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,48,49,1,1,1,697.11,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-8,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,72,73,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-7,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,81,82,1,1,1,694.18,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-12,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,38,39,1,1,1,697.11,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-10,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,55,56,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-6,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,159,265.9,3583.9,2,87,88,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140PITATH-13,full_game_total,PIT@ATH,PIT,ATH,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,33,34,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-6,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,81,82,1,2,1,692.17,241.0,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-13,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,23,25,2,2,1,692.17,241.0,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-4,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,93,95,2,3,1,651.12,228.04,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-11,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,38,39,1,1,1,697.11,469.08,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-9,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,54,57,3,3,2,692.17,241.0,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-5,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,1,90,90,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-10,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,44,46,2,2,2,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-8,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,1,64,64,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-3,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,1,97,97,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-12,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,28,30,2,2,2,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152140LAAAZ-7,full_game_total,LAA@AZ,LAA,AZ,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,1,75,75,0,0,0,700.23,700.23,False,False,False,stale
KXMLBTOTAL-26JUN152010DETHOU-13,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,21,39,18,18,16,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-10,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,42,69,27,28,23,651.12,228.04,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-8,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,61,89,28,28,23,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-5,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,88,99,11,11,8,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-9,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,53,80,27,27,22,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-4,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,93,99,6,6,4,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-6,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,79,98,19,19,15,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-12,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,26,48,22,22,19,654.24,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-7,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,488,86.3,3583.9,3,72,95,23,23,18,595.84,454.29,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-11,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,35,59,24,25,20,651.12,228.04,True,True,False,live_responsive
KXMLBTOTAL-26JUN152010DETHOU-3,full_game_total,DET@HOU,DET,HOU,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,97,99,2,2,1,654.24,454.29,False,False,False,stale
KXMLBTOTAL-26JUN152005MINTEX-3,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,95,99,4,4,2,692.17,241.0,False,True,False,stale
KXMLBTOTAL-26JUN152005MINTEX-5,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,85,99,14,14,12,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-4,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,89,99,10,10,8,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-6,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,75,95,20,20,17,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,207,204.0,3583.9,3,55,78,23,28,23,644.94,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-12,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,21,39,18,32,18,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-13,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,15,32,17,30,15,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-11,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,28,50,22,36,22,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-7,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,66,91,25,25,21,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-9,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,45,71,26,33,24,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005MINTEX-10,full_game_total,MIN@TEX,MIN,TEX,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,36,58,22,35,22,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-5,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,64,91,27,27,26,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-12,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,7,32,25,25,20,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-13,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,4,26,22,22,17,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-7,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,39,76,37,37,36,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-6,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,48,83,35,35,33,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-4,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,72,94,22,23,22,656.06,228.08,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-11,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,10,41,31,31,26,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-14,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,3,20,17,18,13,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-8,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,27,66,39,39,36,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-9,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,21,59,38,38,33,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN152005COLCHC-10,full_game_total,COL@CHC,COL,CHC,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,14,48,34,34,30,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-5,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,59,86,27,39,27,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-4,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,70,92,22,38,22,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-3,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,86,99,13,24,13,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-7,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,34,69,35,42,35,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-12,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,6,25,19,19,18,692.17,241.0,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-6,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,44,77,33,44,33,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-13,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,4,19,15,15,15,695.29,454.29,False,True,False,stale
KXMLBTOTAL-26JUN151945SDSTL-11,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,9,32,23,23,23,695.29,454.29,False,True,False,stale
KXMLBTOTAL-26JUN151945SDSTL-10,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,12,39,27,29,27,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-9,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,17,50,33,36,33,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151945SDSTL-8,full_game_total,SD@STL,SD,STL,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,23,58,35,42,35,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-3,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,95,99,4,4,2,692.17,241.0,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-4,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,92,99,7,7,7,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-13,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,17,78,61,101,61,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-12,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,22,88,66,100,66,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-10,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,37,98,61,72,61,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-5,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,86,99,13,13,13,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-6,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,76,99,23,23,23,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-11,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,31,95,64,91,64,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-8,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,56,99,43,43,43,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-7,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,68,99,31,31,31,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-9,full_game_total,NYM@CIN,NYM,CIN,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,48,99,51,51,50,692.17,241.0,False,False,False,slow_but_moving
KXMLBTOTAL-26JUN151840MIAPHI-5,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,84,99,15,15,15,695.29,454.29,False,True,False,stale
KXMLBTOTAL-26JUN151840MIAPHI-10,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,10,34,24,24,13,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,73,88,15,15,10,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-7,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,58,65,7,8,6,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-3,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,95,99,4,4,3,692.17,241.0,False,True,False,stale
KXMLBTOTAL-26JUN151840MIAPHI-2,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,2,98,99,1,1,1,695.29,454.29,False,False,False,stale
KXMLBTOTAL-26JUN151840MIAPHI-4,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,90,99,9,9,8,692.17,241.0,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-9,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,31,45,14,16,13,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-12,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,4,20,16,16,13,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-11,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,3,9,28,19,19,14,654.24,454.29,False,True,False,live_responsive
KXMLBTOTAL-26JUN151840MIAPHI-8,full_game_total,MIA@PHI,MIA,PHI,2026-06-15T16:52:33.564746+00:00,2026-06-16T04:32:47.419478+00:00,160,264.2,3583.9,4,42,54,12,12,8,651.12,228.04,False,True,False,live_responsive
KXMLBTOTAL-26JUN151910NYMCIN-17,full_game_total,NYM@CIN,NYM,CIN,2026-06-16T00:31:47.467611+00:00,2026-06-16T04:32:47.419478+00:00,47,314.3,2463.3,2,11,44,33,33,33,199.94,199.94,False,True,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-14,full_game_total,NYM@CIN,NYM,CIN,2026-06-16T00:31:47.467611+00:00,2026-06-16T04:32:47.419478+00:00,47,314.3,2463.3,2,28,74,46,46,46,199.94,199.94,False,True,False,stale
KXMLBTOTAL-26JUN151910NYMCIN-18,full_game_total,NYM@CIN,NYM,CIN,2026-06-16T00:31:47.467611+00:00,2026-06-16T04:32:47.419478+00:00,47,314.3,2463.3,2,31,40,9,9,9,199.94,199.94,False,True,False,stale
