market_ticker,market_type,game_id,event_time,event_type,inning,inning_half,score_after,mid_at_event,mid_5min_after,movement_5min_cents,repriced_within_5min,repriced_within_window
KXMLBF5SPREAD-26JUN152210TBLAD-TB2,f5_spread,TB@LAD,2026-06-16T02:16:56Z,score_change,1,top,2-0,22,22,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB2,f5_spread,TB@LAD,2026-06-16T02:34:02Z,score_change,2,top,3-0,22,22,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB2,f5_spread,TB@LAD,2026-06-16T02:44:35Z,score_change,2,bottom,3-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB2,f5_spread,TB@LAD,2026-06-16T04:16:58Z,score_change,7,bottom,3-4,22,22,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD2,f5_spread,TB@LAD,2026-06-16T02:16:56Z,score_change,1,top,2-0,38,38,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD2,f5_spread,TB@LAD,2026-06-16T02:34:02Z,score_change,2,top,3-0,38,38,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD2,f5_spread,TB@LAD,2026-06-16T02:44:35Z,score_change,2,bottom,3-3,38,38,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD2,f5_spread,TB@LAD,2026-06-16T04:16:58Z,score_change,7,bottom,3-4,38,38,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB3,f5_spread,TB@LAD,2026-06-16T02:16:56Z,score_change,1,top,2-0,14,14,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB3,f5_spread,TB@LAD,2026-06-16T02:34:02Z,score_change,2,top,3-0,14,14,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB3,f5_spread,TB@LAD,2026-06-16T02:44:35Z,score_change,2,bottom,3-3,14,14,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-TB3,f5_spread,TB@LAD,2026-06-16T04:16:58Z,score_change,7,bottom,3-4,14,14,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD3,f5_spread,TB@LAD,2026-06-16T02:16:56Z,score_change,1,top,2-0,26,26,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD3,f5_spread,TB@LAD,2026-06-16T02:34:02Z,score_change,2,top,3-0,26,26,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD3,f5_spread,TB@LAD,2026-06-16T02:44:35Z,score_change,2,bottom,3-3,26,26,0,False,False
KXMLBF5SPREAD-26JUN152210TBLAD-LAD3,f5_spread,TB@LAD,2026-06-16T04:16:58Z,score_change,7,bottom,3-4,26,26,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T02:13:59Z,score_change,2,bottom,0-1,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T02:16:59Z,score_change,2,bottom,0-3,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T02:51:04Z,score_change,4,top,1-3,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T02:59:16Z,score_change,4,bottom,1-5,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T03:16:04Z,score_change,5,bottom,1-6,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T03:59:48Z,score_change,7,bottom,1-7,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T04:03:01Z,score_change,7,bottom,1-8,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T04:04:38Z,score_change,7,bottom,1-11,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT3,f5_spread,PIT@ATH,2026-06-16T04:12:09Z,score_change,8,top,2-11,20,20,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T02:13:59Z,score_change,2,bottom,0-1,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T02:16:59Z,score_change,2,bottom,0-3,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T02:51:04Z,score_change,4,top,1-3,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T02:59:16Z,score_change,4,bottom,1-5,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T03:16:04Z,score_change,5,bottom,1-6,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T03:59:48Z,score_change,7,bottom,1-7,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T04:03:01Z,score_change,7,bottom,1-8,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T04:04:38Z,score_change,7,bottom,1-11,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH2,f5_spread,PIT@ATH,2026-06-16T04:12:09Z,score_change,8,top,2-11,34,34,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T02:13:59Z,score_change,2,bottom,0-1,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T02:16:59Z,score_change,2,bottom,0-3,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T02:51:04Z,score_change,4,top,1-3,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T02:59:16Z,score_change,4,bottom,1-5,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T03:16:04Z,score_change,5,bottom,1-6,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T03:59:48Z,score_change,7,bottom,1-7,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T04:03:01Z,score_change,7,bottom,1-8,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T04:04:38Z,score_change,7,bottom,1-11,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-16T04:12:09Z,score_change,8,top,2-11,29,29,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T02:13:59Z,score_change,2,bottom,0-1,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T02:16:59Z,score_change,2,bottom,0-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T02:51:04Z,score_change,4,top,1-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T02:59:16Z,score_change,4,bottom,1-5,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T03:16:04Z,score_change,5,bottom,1-6,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T03:59:48Z,score_change,7,bottom,1-7,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T04:03:01Z,score_change,7,bottom,1-8,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T04:04:38Z,score_change,7,bottom,1-11,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140PITATH-ATH3,f5_spread,PIT@ATH,2026-06-16T04:12:09Z,score_change,8,top,2-11,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,27,27,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,16,16,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,32,32,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,22,22,0,False,False
KXMLBF5SPREAD-26JUN152140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,22,22,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,20,20,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,14,14,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,14,14,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,14,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,17,17,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,25,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,25,25,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,25,80,55,True,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,80,80,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,80,80,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,80,80,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,80,80,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET3,f5_spread,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,80,80,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,28,28,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,38,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,38,38,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,38,90,52,True,True
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,90,90,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,90,90,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,90,90,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,90,90,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-DET2,f5_spread,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,90,90,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,31,31,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,22,,,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,22,22,0,False,True
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,22,2,20,True,True
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,2,2,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,2,2,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,2,2,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,2,2,0,False,False
KXMLBF5SPREAD-26JUN152010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,9,,,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,21,21,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,11,11,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,53,,,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,10,10,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,21,21,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,69,,,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,37,37,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,24,24,0,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,6,,,False,False
KXMLBF5SPREAD-26JUN152005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,19,19,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL2,f5_spread,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,27,27,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC3,f5_spread,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,31,31,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,43,43,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-CHC2,f5_spread,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,36,36,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,11,11,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,2,2,0,False,False
KXMLBF5SPREAD-26JUN152005COLCHC-COL3,f5_spread,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,2,2,0,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-SD2,f5_spread,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,8,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-SD2,f5_spread,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,8,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-SD3,f5_spread,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,6,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-SD3,f5_spread,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,6,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-STL3,f5_spread,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,13,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-STL3,f5_spread,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,13,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-STL2,f5_spread,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,25,,,False,False
KXMLBF5SPREAD-26JUN151945SDSTL-STL2,f5_spread,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,25,,,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-15T23:29:34Z,score_change,1,bottom,0-1,22,22,0,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-15T23:31:15Z,score_change,1,bottom,0-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-15T23:49:45Z,score_change,2,bottom,0-4,22,22,0,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-15T23:53:24Z,score_change,2,bottom,0-5,22,22,0,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-15T23:58:16Z,score_change,2,bottom,0-9,22,22,0,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM2,f5_spread,NYM@CIN,2026-06-16T01:56:13Z,score_change,8,bottom,0-12,22,,,False,False
KXMLBF5SPREAD-26JUN151910NYMCIN-NYM3,f5_spread,NYM@CIN,2026-06-15T23:29:34Z,score_change,1,bottom,0-1,12,12,0,False,False
