game_pk,game_date,away_abbr,home_abbr,reason
766493,2024-03-24,NYY,MEX,non_mlb_team
764388,2024-03-24,SAC,SF,non_mlb_team
764494,2024-03-25,KC,NWA,non_mlb_team
766494,2024-03-25,NYY,MEX,non_mlb_team
747814,2024-03-25,SUG,HOU,non_mlb_team
761424,2024-03-26,WNP,WSN,non_mlb_team
747805,2024-03-26,SUG,HOU,non_mlb_team
747298,2024-07-16,NL,AL,non_mlb_team
