market_ticker,market_type,game_id,event_time,event_type,inning,inning_half,score_after,mid_at_event,mid_5min_after,movement_5min_cents,repriced_within_5min,repriced_within_window
KXMLBF5SPREAD-26JUN162140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-17T02:42:39Z,score_change,4,top,1-4,62,62,0,False,False
KXMLBF5SPREAD-26JUN162140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-17T03:14:36Z,score_change,6,top,2-4,62,27,35,True,True
KXMLBF5SPREAD-26JUN162140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-17T03:22:02Z,score_change,6,top,3-4,27,27,0,False,False
KXMLBF5SPREAD-26JUN162140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-17T03:34:18Z,score_change,6,bottom,3-5,27,27,0,False,False
KXMLBF5SPREAD-26JUN162140PITATH-PIT2,f5_spread,PIT@ATH,2026-06-17T03:47:51Z,score_change,7,top,5-5,27,27,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T01:56:02Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T02:11:47Z,score_change,3,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T02:34:25Z,score_change,4,top,3-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T02:45:25Z,score_change,5,top,5-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T03:13:23Z,score_change,6,top,6-0,31,31,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA2,f5_spread,LAA@AZ,2026-06-17T03:42:55Z,score_change,8,top,7-0,31,31,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T01:56:02Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T02:11:47Z,score_change,3,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T02:34:25Z,score_change,4,top,3-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T02:45:25Z,score_change,5,top,5-0,50,50,0,False,True
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T03:13:23Z,score_change,6,top,6-0,20,20,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-LAA3,f5_spread,LAA@AZ,2026-06-17T03:42:55Z,score_change,8,top,7-0,20,20,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T01:56:02Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T02:11:47Z,score_change,3,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T02:34:25Z,score_change,4,top,3-0,50,50,0,False,True
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T02:45:25Z,score_change,5,top,5-0,58,58,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T03:13:23Z,score_change,6,top,6-0,17,17,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,2026-06-17T03:42:55Z,score_change,8,top,7-0,17,17,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T01:56:02Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T02:11:47Z,score_change,3,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T02:34:25Z,score_change,4,top,3-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T02:45:25Z,score_change,5,top,5-0,63,63,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T03:13:23Z,score_change,6,top,6-0,28,28,0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,2026-06-17T03:42:55Z,score_change,8,top,7-0,28,28,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA3,f5_spread,BAL@SEA,2026-06-17T01:49:36Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA3,f5_spread,BAL@SEA,2026-06-17T02:26:34Z,score_change,3,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA3,f5_spread,BAL@SEA,2026-06-17T03:31:47Z,score_change,7,bottom,1-3,22,22,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL2,f5_spread,BAL@SEA,2026-06-17T01:49:36Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL2,f5_spread,BAL@SEA,2026-06-17T02:26:34Z,score_change,3,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL2,f5_spread,BAL@SEA,2026-06-17T03:31:47Z,score_change,7,bottom,1-3,21,21,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL3,f5_spread,BAL@SEA,2026-06-17T01:49:36Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL3,f5_spread,BAL@SEA,2026-06-17T02:26:34Z,score_change,3,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL3,f5_spread,BAL@SEA,2026-06-17T03:31:47Z,score_change,7,bottom,1-3,12,12,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA2,f5_spread,BAL@SEA,2026-06-17T01:49:36Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA2,f5_spread,BAL@SEA,2026-06-17T02:26:34Z,score_change,3,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA2,f5_spread,BAL@SEA,2026-06-17T03:31:47Z,score_change,7,bottom,1-3,34,34,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-17T00:33:28Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-17T01:38:14Z,score_change,5,bottom,1-1,50,37,13,True,True
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-17T02:20:55Z,score_change,8,top,2-1,37,37,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-17T02:36:22Z,score_change,8,bottom,2-3,37,37,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,2026-06-17T02:40:31Z,score_change,8,bottom,2-4,37,37,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-17T00:33:28Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-17T01:38:14Z,score_change,5,bottom,1-1,50,26,24,True,True
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-17T02:20:55Z,score_change,8,top,2-1,26,26,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-17T02:36:22Z,score_change,8,bottom,2-3,26,26,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,2026-06-17T02:40:31Z,score_change,8,bottom,2-4,26,26,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,2026-06-17T00:33:28Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,2026-06-17T01:38:14Z,score_change,5,bottom,1-1,55,11,44,True,True
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,2026-06-17T02:20:55Z,score_change,8,top,2-1,11,11,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,2026-06-17T02:36:22Z,score_change,8,bottom,2-3,11,11,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,2026-06-17T02:40:31Z,score_change,8,bottom,2-4,11,11,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,2026-06-17T00:33:28Z,score_change,2,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,2026-06-17T01:38:14Z,score_change,5,bottom,1-1,59,20,39,True,True
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,2026-06-17T02:20:55Z,score_change,8,top,2-1,20,20,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,2026-06-17T02:36:22Z,score_change,8,bottom,2-3,20,20,0,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,2026-06-17T02:40:31Z,score_change,8,bottom,2-4,20,20,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T00:09:39Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T00:18:28Z,score_change,1,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T00:43:35Z,score_change,3,top,5-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T01:10:55Z,score_change,4,top,7-0,65,65,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T01:14:26Z,score_change,4,top,9-0,65,65,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T01:16:43Z,score_change,4,top,10-0,65,65,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T01:25:05Z,score_change,4,bottom,10-1,65,65,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T01:38:53Z,score_change,5,bottom,10-2,65,65,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T02:36:18Z,score_change,9,top,11-2,31,31,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,2026-06-17T02:38:22Z,score_change,9,top,12-2,31,31,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T00:09:39Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T00:18:28Z,score_change,1,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T00:43:35Z,score_change,3,top,5-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T01:10:55Z,score_change,4,top,7-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T01:14:26Z,score_change,4,top,9-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T01:16:43Z,score_change,4,top,10-0,50,50,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T01:25:05Z,score_change,4,bottom,10-1,50,9,41,True,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T01:38:53Z,score_change,5,bottom,10-2,9,9,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T02:36:18Z,score_change,9,top,11-2,16,16,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,2026-06-17T02:38:22Z,score_change,9,top,12-2,16,16,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T00:09:39Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T00:18:28Z,score_change,1,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T00:43:35Z,score_change,3,top,5-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T01:10:55Z,score_change,4,top,7-0,50,50,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T01:14:26Z,score_change,4,top,9-0,50,14,36,True,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T01:16:43Z,score_change,4,top,10-0,50,14,36,True,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T01:25:05Z,score_change,4,bottom,10-1,14,14,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T01:38:53Z,score_change,5,bottom,10-2,14,14,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T02:36:18Z,score_change,9,top,11-2,26,26,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,2026-06-17T02:38:22Z,score_change,9,top,12-2,26,26,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T00:09:39Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T00:18:28Z,score_change,1,top,2-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T00:43:35Z,score_change,3,top,5-0,50,59,9,True,True
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T01:10:55Z,score_change,4,top,7-0,59,59,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T01:14:26Z,score_change,4,top,9-0,59,59,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T01:16:43Z,score_change,4,top,10-0,59,59,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T01:25:05Z,score_change,4,bottom,10-1,59,59,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T01:38:53Z,score_change,5,bottom,10-2,59,59,0,False,True
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T02:36:18Z,score_change,9,top,11-2,21,21,0,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,2026-06-17T02:38:22Z,score_change,9,top,12-2,21,21,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,2026-06-17T00:21:12Z,score_change,2,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,2026-06-17T00:21:52Z,score_change,2,bottom,0-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,2026-06-17T01:08:53Z,score_change,5,top,1-2,63,63,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,2026-06-17T01:19:45Z,score_change,5,bottom,1-3,63,63,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,2026-06-17T01:32:49Z,score_change,6,top,2-3,27,27,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,2026-06-17T00:21:12Z,score_change,2,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,2026-06-17T00:21:52Z,score_change,2,bottom,0-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,2026-06-17T01:08:53Z,score_change,5,top,1-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,2026-06-17T01:19:45Z,score_change,5,bottom,1-3,50,50,0,False,True
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,2026-06-17T01:32:49Z,score_change,6,top,2-3,20,20,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,2026-06-17T00:21:12Z,score_change,2,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,2026-06-17T00:21:52Z,score_change,2,bottom,0-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,2026-06-17T01:08:53Z,score_change,5,top,1-2,58,58,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,2026-06-17T01:19:45Z,score_change,5,bottom,1-3,58,58,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,2026-06-17T01:32:49Z,score_change,6,top,2-3,17,17,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,2026-06-17T00:21:12Z,score_change,2,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,2026-06-17T00:21:52Z,score_change,2,bottom,0-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,2026-06-17T01:08:53Z,score_change,5,top,1-2,49,49,0,False,True
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,2026-06-17T01:19:45Z,score_change,5,bottom,1-3,16,16,0,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,2026-06-17T01:32:49Z,score_change,6,top,2-3,30,30,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE2,f5_spread,CLE@MIL,2026-06-17T00:34:07Z,score_change,4,bottom,0-1,50,50,0,False,True
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE2,f5_spread,CLE@MIL,2026-06-17T01:32:07Z,score_change,7,top,1-1,24,24,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE2,f5_spread,CLE@MIL,2026-06-17T01:36:41Z,score_change,7,bottom,1-2,24,24,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE3,f5_spread,CLE@MIL,2026-06-17T00:34:07Z,score_change,4,bottom,0-1,50,50,0,False,True
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE3,f5_spread,CLE@MIL,2026-06-17T01:32:07Z,score_change,7,top,1-1,14,14,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE3,f5_spread,CLE@MIL,2026-06-17T01:36:41Z,score_change,7,bottom,1-2,14,14,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL3,f5_spread,CLE@MIL,2026-06-17T00:34:07Z,score_change,4,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL3,f5_spread,CLE@MIL,2026-06-17T01:32:07Z,score_change,7,top,1-1,24,24,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL3,f5_spread,CLE@MIL,2026-06-17T01:36:41Z,score_change,7,bottom,1-2,24,24,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL2,f5_spread,CLE@MIL,2026-06-17T00:34:07Z,score_change,4,bottom,0-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL2,f5_spread,CLE@MIL,2026-06-17T01:32:07Z,score_change,7,top,1-1,34,34,0,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL2,f5_spread,CLE@MIL,2026-06-17T01:36:41Z,score_change,7,bottom,1-2,34,34,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,2026-06-16T23:26:34Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,2026-06-16T23:32:49Z,score_change,1,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,2026-06-16T23:40:22Z,score_change,1,bottom,1-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,2026-06-16T23:56:17Z,score_change,2,top,2-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,2026-06-16T23:57:37Z,score_change,2,top,3-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,2026-06-16T23:26:34Z,score_change,1,top,1-0,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,2026-06-16T23:32:49Z,score_change,1,bottom,1-1,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,2026-06-16T23:40:22Z,score_change,1,bottom,1-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,2026-06-16T23:56:17Z,score_change,2,top,2-2,50,50,0,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,2026-06-16T23:57:37Z,score_change,2,top,3-2,50,50,0,False,False
