market_ticker,market_type,game_id,away_team,home_team,parse_success,selected_team,run_line,is_f5,selected_is_away,selected_is_home,parse_note,snapshot_count,unique_mid_count,mid_min,mid_max,mid_range,stale_minutes_total,longest_stale_period_minutes,moved_after_score_event,market_liveness_label,score_at_first_snap,score_at_last_snap,stale_despite_score_change,flag_semantics_concern
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ3,f5_spread,LAA@AZ,LAA,AZ,True,AZ,3,True,False,True,,1107,5,17,58,41,1071.35,521.51,True,live_responsive,,7-0,False,False
KXMLBF5SPREAD-26JUN162140LAAAZ-AZ2,f5_spread,LAA@AZ,LAA,AZ,True,AZ,2,True,False,True,,1107,5,26,63,37,1073.65,524.01,False,live_responsive,,7-0,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA3,f5_spread,BAL@SEA,BAL,SEA,True,SEA,3,True,False,True,,1107,4,22,60,38,1073.65,536.01,False,live_responsive,,1-3,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL2,f5_spread,BAL@SEA,BAL,SEA,True,BAL,2,True,True,False,,1107,5,21,60,39,1073.65,525.01,False,live_responsive,,1-3,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-BAL3,f5_spread,BAL@SEA,BAL,SEA,True,BAL,3,True,True,False,,1107,5,12,55,43,1076.28,525.01,False,live_responsive,,1-3,False,False
KXMLBF5SPREAD-26JUN162140BALSEA-SEA2,f5_spread,BAL@SEA,BAL,SEA,True,SEA,2,True,False,True,,1107,3,34,66,32,1073.65,536.01,False,live_responsive,,1-3,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU2,f5_spread,DET@HOU,DET,HOU,True,HOU,2,True,False,True,,1107,5,30,67,37,1071.35,459.51,True,live_responsive,,2-4,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-HOU3,f5_spread,DET@HOU,DET,HOU,True,HOU,3,True,False,True,,1107,5,20,62,42,1071.35,459.51,True,live_responsive,,2-4,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET3,f5_spread,DET@HOU,DET,HOU,True,DET,3,True,True,False,,1107,5,11,55,44,1073.65,446.01,True,live_responsive,,2-4,False,False
KXMLBF5SPREAD-26JUN162010DETHOU-DET2,f5_spread,DET@HOU,DET,HOU,True,DET,2,True,True,False,,1107,5,20,59,39,1073.65,446.01,True,live_responsive,,2-4,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX2,f5_spread,MIN@TEX,MIN,TEX,True,TEX,2,True,False,True,,1107,4,31,65,34,1071.35,424.51,True,live_responsive,,12-2,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN3,f5_spread,MIN@TEX,MIN,TEX,True,MIN,3,True,True,False,,1107,5,9,50,41,1071.35,445.01,True,live_responsive,,12-2,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-MIN2,f5_spread,MIN@TEX,MIN,TEX,True,MIN,2,True,True,False,,1107,4,14,50,36,1073.65,437.51,True,live_responsive,,12-2,False,False
KXMLBF5SPREAD-26JUN162005MINTEX-TEX3,f5_spread,MIN@TEX,MIN,TEX,True,TEX,3,True,False,True,,1107,3,21,59,38,1073.65,403.01,True,live_responsive,,12-2,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD2,f5_spread,SD@STL,SD,STL,True,SD,2,True,True,False,,1107,6,27,63,36,1071.35,421.51,False,live_responsive,,2-3,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL3,f5_spread,SD@STL,SD,STL,True,STL,3,True,False,True,,1107,4,20,59,39,1071.35,444.01,True,live_responsive,,2-3,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-SD3,f5_spread,SD@STL,SD,STL,True,SD,3,True,True,False,,1107,6,17,58,41,1071.35,421.01,False,live_responsive,,2-3,False,False
KXMLBF5SPREAD-26JUN161945SDSTL-STL2,f5_spread,SD@STL,SD,STL,True,STL,2,True,False,True,,1107,9,16,50,34,1066.35,424.01,True,live_responsive,,2-3,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE2,f5_spread,CLE@MIL,CLE,MIL,True,CLE,2,True,True,False,,1107,5,24,61,37,1073.65,400.01,True,live_responsive,,1-2,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-CLE3,f5_spread,CLE@MIL,CLE,MIL,True,CLE,3,True,True,False,,1107,6,14,56,42,1071.35,399.51,True,live_responsive,,1-2,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL3,f5_spread,CLE@MIL,CLE,MIL,True,MIL,3,True,False,True,,1107,4,23,61,38,1073.65,410.51,False,live_responsive,,1-2,False,False
KXMLBF5SPREAD-26JUN161940CLEMIL-MIL2,f5_spread,CLE@MIL,CLE,MIL,True,MIL,2,True,False,True,,1107,3,34,66,32,1073.65,410.51,False,live_responsive,,1-2,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL3,f5_spread,SF@ATL,SF,ATL,True,ATL,3,True,False,True,,1107,3,23,50,27,1074.65,610.51,False,slow_but_moving,,3-2,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF3,f5_spread,SF@ATL,SF,ATL,True,SF,3,True,True,False,,1107,2,17,50,33,1074.65,610.51,False,stale,,3-2,False,False
KXMLBF5SPREAD-26JUN161915SFATL-ATL2,f5_spread,SF@ATL,SF,ATL,True,ATL,2,True,False,True,,1107,4,34,50,16,1072.35,610.51,False,slow_but_moving,,3-2,False,False
KXMLBF5SPREAD-26JUN161915SFATL-SF2,f5_spread,SF@ATL,SF,ATL,True,SF,2,True,True,False,,1107,2,26,50,24,1074.65,610.51,False,stale,,3-2,False,False
KXMLBF5SPREAD-26JUN161905CWSNYY-NYY2,f5_spread,CWS@NYY,CWS,NYY,True,NYY,2,True,False,True,,1107,3,17,50,33,1073.65,382.01,True,live_responsive,,2-12,False,False
KXMLBF5SPREAD-26JUN161905CWSNYY-CWS2,f5_spread,CWS@NYY,CWS,NYY,True,CWS,2,True,True,False,,1107,5,22,60,38,1073.65,369.51,True,live_responsive,,2-12,False,False
KXMLBF5SPREAD-26JUN161905CWSNYY-CWS3,f5_spread,CWS@NYY,CWS,NYY,True,CWS,3,True,True,False,,1107,5,13,56,43,1073.65,367.51,True,live_responsive,,2-12,False,False
KXMLBF5SPREAD-26JUN161905CWSNYY-NYY3,f5_spread,CWS@NYY,CWS,NYY,True,NYY,3,True,False,True,,1107,3,11,50,39,1073.65,382.01,True,live_responsive,,2-12,False,False
KXMLBF5SPREAD-26JUN161840MIAPHI-MIA2,f5_spread,MIA@PHI,MIA,PHI,True,MIA,2,True,True,False,,1107,4,19,59,40,1073.65,306.5,True,live_responsive,,2-8,False,False
KXMLBF5SPREAD-26JUN161840MIAPHI-PHI3,f5_spread,MIA@PHI,MIA,PHI,True,PHI,3,True,False,True,,1107,4,13,50,37,1073.65,354.01,True,live_responsive,,2-8,False,False
KXMLBF5SPREAD-26JUN161840MIAPHI-MIA3,f5_spread,MIA@PHI,MIA,PHI,True,MIA,3,True,True,False,,1107,5,10,54,44,1073.65,323.0,True,live_responsive,,2-8,False,False
KXMLBF5SPREAD-26JUN161840MIAPHI-PHI2,f5_spread,MIA@PHI,MIA,PHI,True,PHI,2,True,False,True,,1107,3,20,50,30,1073.65,331.01,True,live_responsive,,2-8,False,False
KXMLBF5SPREAD-26JUN162005COLCHC-CHC2,f5_spread,COL@CHC,COL,CHC,True,CHC,2,True,False,True,,952,3,40,69,29,509.34,355.34,True,live_responsive,,5-2,False,False
KXMLBF5SPREAD-26JUN162005COLCHC-COL2,f5_spread,COL@CHC,COL,CHC,True,COL,2,True,True,False,,952,3,12,50,38,509.34,367.84,False,live_responsive,,5-2,False,False
KXMLBF5SPREAD-26JUN162005COLCHC-COL3,f5_spread,COL@CHC,COL,CHC,True,COL,3,True,True,False,,952,3,7,50,43,509.34,367.34,False,live_responsive,,5-2,False,False
KXMLBF5SPREAD-26JUN162005COLCHC-CHC3,f5_spread,COL@CHC,COL,CHC,True,CHC,3,True,False,True,,952,3,29,63,34,509.34,355.34,True,live_responsive,,5-2,False,False
KXMLBF5SPREAD-26JUN161910NYMCIN-CIN2,f5_spread,NYM@CIN,NYM,CIN,True,CIN,2,True,False,True,,952,3,16,50,34,509.34,295.84,True,live_responsive,,3-5,False,False
KXMLBF5SPREAD-26JUN161910NYMCIN-CIN3,f5_spread,NYM@CIN,NYM,CIN,True,CIN,3,True,False,True,,952,3,11,50,39,509.34,295.84,True,live_responsive,,3-5,False,False
KXMLBF5SPREAD-26JUN161910NYMCIN-NYM2,f5_spread,NYM@CIN,NYM,CIN,True,NYM,2,True,True,False,,952,3,32,65,33,509.34,287.34,True,live_responsive,,3-5,False,False
KXMLBF5SPREAD-26JUN161910NYMCIN-NYM3,f5_spread,NYM@CIN,NYM,CIN,True,NYM,3,True,True,False,,952,3,21,60,39,508.34,281.84,True,live_responsive,,3-5,False,False
KXMLBF5SPREAD-26JUN161845TORBOS-TOR2,f5_spread,TOR@BOS,TOR,BOS,True,TOR,2,True,True,False,,952,3,15,50,35,509.34,284.84,False,live_responsive,,6-1,False,False
KXMLBF5SPREAD-26JUN161845TORBOS-TOR3,f5_spread,TOR@BOS,TOR,BOS,True,TOR,3,True,True,False,,952,3,9,50,41,509.34,284.84,False,live_responsive,,6-1,False,False
KXMLBF5SPREAD-26JUN161845TORBOS-BOS2,f5_spread,TOR@BOS,TOR,BOS,True,BOS,2,True,False,True,,952,3,26,62,36,509.34,278.84,True,live_responsive,,6-1,False,False
KXMLBF5SPREAD-26JUN161845TORBOS-BOS3,f5_spread,TOR@BOS,TOR,BOS,True,BOS,3,True,False,True,,952,3,15,57,42,509.34,270.34,True,live_responsive,,6-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-TB3,spread_run_line,TB@LAD,TB,LAD,True,TB,3,False,True,False,,1106,5,21,60,39,1073.65,601.01,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-TB4,spread_run_line,TB@LAD,TB,LAD,True,TB,4,False,True,False,,1106,5,14,56,42,1032.59,600.51,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-LAD3,spread_run_line,TB@LAD,TB,LAD,True,LAD,3,False,False,True,,1106,4,28,63,35,1073.65,595.51,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-TB2,spread_run_line,TB@LAD,TB,LAD,True,TB,2,False,True,False,,1106,5,30,64,34,1073.65,601.01,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-LAD2,spread_run_line,TB@LAD,TB,LAD,True,LAD,2,False,False,True,,1106,4,38,69,31,1073.65,600.51,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162210TBLAD-LAD4,spread_run_line,TB@LAD,TB,LAD,True,LAD,4,False,False,True,,1106,4,20,59,39,1073.65,595.01,False,live_responsive,,0-1,False,False
KXMLBSPREAD-26JUN162140PITATH-PIT4,spread_run_line,PIT@ATH,PIT,ATH,True,PIT,4,False,True,False,,1106,2,20,50,30,1079.59,610.51,False,stale,,5-5,False,False
KXMLBSPREAD-26JUN162140PITATH-PIT2,spread_run_line,PIT@ATH,PIT,ATH,True,PIT,2,False,True,False,,1106,3,35,50,15,1074.65,610.51,False,slow_but_moving,,5-5,False,False
KXMLBSPREAD-26JUN162140PITATH-PIT3,spread_run_line,PIT@ATH,PIT,ATH,True,PIT,3,False,True,False,,1106,2,27,50,23,1079.59,610.51,False,stale,,5-5,False,False
KXMLBSPREAD-26JUN162140PITATH-ATH4,spread_run_line,PIT@ATH,PIT,ATH,True,ATH,4,False,False,True,,1106,2,22,50,28,1079.59,610.51,False,stale,,5-5,False,False
KXMLBSPREAD-26JUN162140PITATH-ATH2,spread_run_line,PIT@ATH,PIT,ATH,True,ATH,2,False,False,True,,1106,3,37,50,13,1074.65,610.51,False,slow_but_moving,,5-5,False,False
KXMLBSPREAD-26JUN162140PITATH-ATH3,spread_run_line,PIT@ATH,PIT,ATH,True,ATH,3,False,False,True,,1106,2,28,50,22,1079.59,610.51,False,stale,,5-5,False,False
KXMLBSPREAD-26JUN162140LAAAZ-AZ2,spread_run_line,LAA@AZ,LAA,AZ,True,AZ,2,False,False,True,,1106,4,33,66,33,1073.15,559.51,True,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140LAAAZ-LAA3,spread_run_line,LAA@AZ,LAA,AZ,True,LAA,3,False,True,False,,1106,4,15,50,35,1074.15,605.01,False,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140LAAAZ-LAA2,spread_run_line,LAA@AZ,LAA,AZ,True,LAA,2,False,True,False,,1106,4,19,50,31,1074.15,591.01,True,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140LAAAZ-AZ4,spread_run_line,LAA@AZ,LAA,AZ,True,AZ,4,False,False,True,,1106,4,16,57,41,1073.15,535.01,False,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140LAAAZ-LAA4,spread_run_line,LAA@AZ,LAA,AZ,True,LAA,4,False,True,False,,1106,4,11,50,39,1074.15,609.51,False,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140LAAAZ-AZ3,spread_run_line,LAA@AZ,LAA,AZ,True,AZ,3,False,False,True,,1106,4,24,61,37,1074.15,547.01,False,live_responsive,,7-0,False,False
KXMLBSPREAD-26JUN162140BALSEA-SEA3,spread_run_line,BAL@SEA,BAL,SEA,True,SEA,3,False,False,True,,1106,4,28,63,35,1073.65,588.01,False,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162140BALSEA-SEA4,spread_run_line,BAL@SEA,BAL,SEA,True,SEA,4,False,False,True,,1106,5,19,59,40,1073.65,588.01,False,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162140BALSEA-BAL4,spread_run_line,BAL@SEA,BAL,SEA,True,BAL,4,False,True,False,,1106,5,13,56,43,1071.65,565.01,True,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162140BALSEA-BAL2,spread_run_line,BAL@SEA,BAL,SEA,True,BAL,2,False,True,False,,1106,4,29,64,35,1072.65,573.01,True,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162140BALSEA-BAL3,spread_run_line,BAL@SEA,BAL,SEA,True,BAL,3,False,True,False,,1106,4,20,59,39,1077.59,587.51,False,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162140BALSEA-SEA2,spread_run_line,BAL@SEA,BAL,SEA,True,SEA,2,False,False,True,,1106,4,20,50,30,1073.65,598.01,False,live_responsive,,1-3,False,False
KXMLBSPREAD-26JUN162010DETHOU-DET2,spread_run_line,DET@HOU,DET,HOU,True,DET,2,False,True,False,,1106,4,28,63,35,1078.59,530.51,False,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162010DETHOU-HOU2,spread_run_line,DET@HOU,DET,HOU,True,HOU,2,False,False,True,,1106,4,22,50,28,1078.59,531.01,False,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162010DETHOU-DET4,spread_run_line,DET@HOU,DET,HOU,True,DET,4,False,True,False,,1106,5,12,55,43,1073.65,522.01,True,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162010DETHOU-DET3,spread_run_line,DET@HOU,DET,HOU,True,DET,3,False,True,False,,1106,4,19,59,40,1077.59,524.01,True,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162010DETHOU-HOU3,spread_run_line,DET@HOU,DET,HOU,True,HOU,3,False,False,True,,1106,4,28,65,37,1078.59,521.51,True,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162010DETHOU-HOU4,spread_run_line,DET@HOU,DET,HOU,True,HOU,4,False,False,True,,1106,5,19,60,41,1073.65,521.51,True,live_responsive,,2-4,False,False
KXMLBSPREAD-26JUN162005MINTEX-MIN4,spread_run_line,MIN@TEX,MIN,TEX,True,MIN,4,False,True,False,,1106,3,9,50,41,1078.59,515.51,True,live_responsive,,12-2,False,False
KXMLBSPREAD-26JUN162005MINTEX-TEX4,spread_run_line,MIN@TEX,MIN,TEX,True,TEX,4,False,False,True,,1106,4,19,59,40,1069.65,430.01,True,live_responsive,,12-2,False,False
KXMLBSPREAD-26JUN162005MINTEX-TEX3,spread_run_line,MIN@TEX,MIN,TEX,True,TEX,3,False,False,True,,1106,3,27,63,36,1077.59,469.08,True,live_responsive,,12-2,False,False
KXMLBSPREAD-26JUN162005MINTEX-MIN2,spread_run_line,MIN@TEX,MIN,TEX,True,MIN,2,False,True,False,,1106,4,17,50,33,1078.59,498.51,False,slow_but_moving,,12-2,False,False
KXMLBSPREAD-26JUN162005MINTEX-MIN3,spread_run_line,MIN@TEX,MIN,TEX,True,MIN,3,False,True,False,,1106,3,12,50,38,1078.59,513.01,False,live_responsive,,12-2,False,False
KXMLBSPREAD-26JUN162005MINTEX-TEX2,spread_run_line,MIN@TEX,MIN,TEX,True,TEX,2,False,False,True,,1106,4,37,68,31,1073.65,433.51,True,live_responsive,,12-2,False,False
KXMLBSPREAD-26JUN161945SDSTL-STL3,spread_run_line,SD@STL,SD,STL,True,STL,3,False,False,True,,1106,3,24,61,37,1078.59,504.01,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161945SDSTL-STL2,spread_run_line,SD@STL,SD,STL,True,STL,2,False,False,True,,1106,3,33,66,33,1078.59,505.51,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161945SDSTL-SD2,spread_run_line,SD@STL,SD,STL,True,SD,2,False,True,False,,1106,4,35,67,32,1073.65,509.01,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161945SDSTL-SD4,spread_run_line,SD@STL,SD,STL,True,SD,4,False,True,False,,1106,5,18,58,40,1073.65,506.01,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161945SDSTL-STL4,spread_run_line,SD@STL,SD,STL,True,STL,4,False,False,True,,1106,3,16,57,41,1078.59,501.51,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161945SDSTL-SD3,spread_run_line,SD@STL,SD,STL,True,SD,3,False,True,False,,1106,4,26,62,36,1073.65,509.01,False,live_responsive,,2-3,False,False
KXMLBSPREAD-26JUN161940CLEMIL-CLE2,spread_run_line,CLE@MIL,CLE,MIL,True,CLE,2,False,True,False,,1106,4,30,64,34,1073.65,487.51,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161940CLEMIL-CLE4,spread_run_line,CLE@MIL,CLE,MIL,True,CLE,4,False,True,False,,1106,5,14,56,42,1073.65,485.51,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161940CLEMIL-MIL2,spread_run_line,CLE@MIL,CLE,MIL,True,MIL,2,False,False,True,,1106,4,39,69,30,1037.53,486.01,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161940CLEMIL-CLE3,spread_run_line,CLE@MIL,CLE,MIL,True,CLE,3,False,True,False,,1106,4,20,59,39,1078.59,487.01,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161940CLEMIL-MIL3,spread_run_line,CLE@MIL,CLE,MIL,True,MIL,3,False,False,True,,1106,4,28,64,36,1073.65,482.51,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161940CLEMIL-MIL4,spread_run_line,CLE@MIL,CLE,MIL,True,MIL,4,False,False,True,,1106,4,20,60,40,1073.65,480.01,False,live_responsive,,1-2,False,False
KXMLBSPREAD-26JUN161915SFATL-ATL2,spread_run_line,SF@ATL,SF,ATL,True,ATL,2,False,False,True,,1106,4,40,50,10,1033.59,610.51,False,slow_but_moving,,3-2,False,False
KXMLBSPREAD-26JUN161915SFATL-ATL4,spread_run_line,SF@ATL,SF,ATL,True,ATL,4,False,False,True,,1106,2,22,50,28,1079.59,610.51,False,stale,,3-2,False,False
KXMLBSPREAD-26JUN161915SFATL-ATL3,spread_run_line,SF@ATL,SF,ATL,True,ATL,3,False,False,True,,1106,2,31,50,19,1079.59,610.51,False,stale,,3-2,False,False
KXMLBSPREAD-26JUN161915SFATL-SF2,spread_run_line,SF@ATL,SF,ATL,True,SF,2,False,True,False,,1106,2,30,50,20,1079.59,610.51,False,stale,,3-2,False,False
KXMLBSPREAD-26JUN161915SFATL-SF3,spread_run_line,SF@ATL,SF,ATL,True,SF,3,False,True,False,,1106,3,22,50,28,1074.65,610.51,False,slow_but_moving,,3-2,False,False
KXMLBSPREAD-26JUN161915SFATL-SF4,spread_run_line,SF@ATL,SF,ATL,True,SF,4,False,True,False,,1106,3,15,50,35,1074.65,610.51,False,slow_but_moving,,3-2,False,False
KXMLBSPREAD-26JUN161905CWSNYY-CWS4,spread_run_line,CWS@NYY,CWS,NYY,True,CWS,4,False,True,False,,1106,4,14,57,43,1073.65,376.51,False,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161905CWSNYY-NYY4,spread_run_line,CWS@NYY,CWS,NYY,True,NYY,4,False,False,True,,1106,4,10,50,40,1073.65,453.51,False,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161905CWSNYY-NYY3,spread_run_line,CWS@NYY,CWS,NYY,True,NYY,3,False,False,True,,1106,4,14,50,36,1072.65,447.01,False,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161905CWSNYY-CWS3,spread_run_line,CWS@NYY,CWS,NYY,True,CWS,3,False,True,False,,1106,3,22,60,38,1078.59,469.08,True,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161905CWSNYY-CWS2,spread_run_line,CWS@NYY,CWS,NYY,True,CWS,2,False,True,False,,1106,4,30,65,35,1072.65,381.01,True,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161905CWSNYY-NYY2,spread_run_line,CWS@NYY,CWS,NYY,True,NYY,2,False,False,True,,1106,4,20,50,30,1036.53,428.51,True,live_responsive,,2-12,False,False
KXMLBSPREAD-26JUN161840MIAPHI-MIA2,spread_run_line,MIA@PHI,MIA,PHI,True,MIA,2,False,True,False,,1106,3,28,63,35,1076.59,469.08,True,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN161840MIAPHI-MIA3,spread_run_line,MIA@PHI,MIA,PHI,True,MIA,3,False,True,False,,1106,4,19,59,40,1078.59,469.08,False,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN161840MIAPHI-MIA4,spread_run_line,MIA@PHI,MIA,PHI,True,MIA,4,False,True,False,,1106,5,12,55,43,1073.65,327.5,True,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN161840MIAPHI-PHI4,spread_run_line,MIA@PHI,MIA,PHI,True,PHI,4,False,False,True,,1106,3,12,50,38,1078.59,469.08,False,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN161840MIAPHI-PHI3,spread_run_line,MIA@PHI,MIA,PHI,True,PHI,3,False,False,True,,1106,4,16,50,34,1073.65,420.01,False,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN161840MIAPHI-PHI2,spread_run_line,MIA@PHI,MIA,PHI,True,PHI,2,False,False,True,,1106,4,22,50,28,1032.59,419.51,False,live_responsive,,2-8,False,False
KXMLBSPREAD-26JUN162005COLCHC-CHC2,spread_run_line,COL@CHC,COL,CHC,True,CHC,2,False,False,True,,952,3,47,73,26,509.34,423.34,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN162005COLCHC-COL4,spread_run_line,COL@CHC,COL,CHC,True,COL,4,False,True,False,,952,3,13,56,43,509.34,431.34,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN162005COLCHC-CHC3,spread_run_line,COL@CHC,COL,CHC,True,CHC,3,False,False,True,,952,3,36,67,31,509.34,415.84,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN162005COLCHC-CHC4,spread_run_line,COL@CHC,COL,CHC,True,CHC,4,False,False,True,,952,3,29,64,35,508.34,394.84,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN162005COLCHC-COL3,spread_run_line,COL@CHC,COL,CHC,True,COL,3,False,True,False,,952,3,10,50,40,509.34,438.34,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN162005COLCHC-COL2,spread_run_line,COL@CHC,COL,CHC,True,COL,2,False,True,False,,952,3,14,50,36,509.34,438.34,False,live_responsive,,5-2,False,False
KXMLBSPREAD-26JUN161910NYMCIN-CIN4,spread_run_line,NYM@CIN,NYM,CIN,True,CIN,4,False,False,True,,952,3,16,57,41,509.34,371.34,False,live_responsive,,3-5,False,False
KXMLBSPREAD-26JUN161910NYMCIN-NYM3,spread_run_line,NYM@CIN,NYM,CIN,True,NYM,3,False,True,False,,952,3,32,65,33,509.34,382.34,False,live_responsive,,3-5,False,False
KXMLBSPREAD-26JUN161910NYMCIN-CIN3,spread_run_line,NYM@CIN,NYM,CIN,True,CIN,3,False,False,True,,952,3,23,61,38,509.34,372.34,False,live_responsive,,3-5,False,False
KXMLBSPREAD-26JUN161910NYMCIN-CIN2,spread_run_line,NYM@CIN,NYM,CIN,True,CIN,2,False,False,True,,952,3,16,50,34,509.34,382.84,False,live_responsive,,3-5,False,False
KXMLBSPREAD-26JUN161910NYMCIN-NYM4,spread_run_line,NYM@CIN,NYM,CIN,True,NYM,4,False,True,False,,952,4,24,61,37,507.34,324.34,False,live_responsive,,3-5,False,False
KXMLBSPREAD-26JUN161910NYMCIN-NYM2,spread_run_line,NYM@CIN,NYM,CIN,True,NYM,2,False,True,False,,952,3,42,70,28,509.34,382.84,False,live_responsive,,3-5,False,False
