generated_at,window_start,window_end,category,dimension_type,dimension_value,market_type,side,team,game_date,candidate_status,score_bin,n,n_graded,hit_rate_pct,breakeven_pct,hit_minus_breakeven_pp,pl_cents,avg_price_cents,avg_spread_cents,avg_snapshot_age_minutes,avg_brain_score,market_implied_probability_pct,actual_minus_implied_pp,pl_buy_early_cents,pl_buy_late_cents,pl_fade_cents,pct_moved_toward_winner,sample_warning
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,team_runs_5plus_no,team_offense_context,60_plus,team_total,NO,,,,,7,6,16.67,64.33,-47.67,-286.0,64.33,4.77,0.6,0.0049,,,,,,,very_low_n_lt_10
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,team_runs_5plus_no,team_offense_context,lt_40,team_total,NO,,,,,5,5,80.0,58.8,21.2,106.0,58.8,3.27,0.6,0.1234,,,,,,,very_low_n_lt_10
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,roughly_even_matchup,F5 winner,YES,,,,,24,22,50.0,43.41,6.59,145.0,43.41,4.48,0.8,,43.41,6.59,,,,,low_n_lt_25
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,stronger_team_vs_weaker_team,F5 winner,YES,,,,,84,82,50.0,46.63,3.37,276.0,46.63,5.09,0.9,,46.63,3.37,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,weaker_team_vs_stronger_team,F5 winner,YES,,,,,84,82,30.49,40.71,-10.22,-838.0,40.71,5.7,0.9,,40.71,-10.22,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,roughly_even_matchup,moneyline,YES,,,,,24,22,50.0,50.55,-0.55,-12.0,50.55,2.11,0.8,0.059,50.55,-0.55,,,,,low_n_lt_25
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,stronger_team_vs_weaker_team,moneyline,YES,,,,,85,82,54.88,54.76,0.12,10.0,54.76,2.65,0.9,0.1762,54.76,0.12,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,weaker_team_vs_stronger_team,moneyline,YES,,,,,85,82,45.12,46.46,-1.34,-110.0,46.46,2.65,0.9,0.015,46.46,-1.34,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,roughly_even_matchup,runline/spread,YES,,,,,172,110,29.09,26.43,2.66,293.0,26.43,3.78,0.8,,26.43,2.66,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,stronger_team_vs_weaker_team,runline/spread,YES,,,,,549,410,25.37,29.06,-3.69,-1513.0,29.06,4.53,0.9,,29.06,-3.69,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,weaker_team_vs_stronger_team,runline/spread,YES,,,,,502,410,21.71,23.84,-2.13,-873.0,23.84,4.56,0.9,,23.84,-2.13,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,roughly_even_matchup,team totals,YES,,,,,168,154,56.49,47.89,8.6,1325.0,47.89,4.27,0.8,0.0669,47.89,8.6,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,stronger_team_vs_weaker_team,team totals,YES,,,,,595,574,47.04,49.3,-2.26,-1299.0,49.3,5.66,0.9,0.1663,49.3,-2.26,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,market_type_x_bucket,weaker_team_vs_stronger_team,team totals,YES,,,,,595,574,40.94,44.93,-3.99,-2289.0,44.93,5.74,0.9,0.0411,44.93,-3.99,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,overall,roughly_even_matchup,ALL,YES,,,,,388,308,45.78,40.09,5.69,1751.0,40.09,3.95,0.8,0.063,40.09,5.69,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,overall,stronger_team_vs_weaker_team,ALL,YES,,,,,1313,1148,40.07,42.27,-2.2,-2526.0,42.27,5.0,0.9,0.1713,42.27,-2.2,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,run_differential_context,overall,weaker_team_vs_stronger_team,ALL,YES,,,,,1266,1148,33.62,37.2,-3.58,-4110.0,37.2,5.1,0.9,0.0281,37.2,-3.58,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,brain_market_disagreement,bucket,brain_high_market_high,ALL,ALL,,,,,368,368,56.52,59.68,-3.16,-1163.0,59.68,4.91,0.9,0.1008,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,brain_market_disagreement,bucket,brain_high_market_low,ALL,ALL,,,,,60,60,46.67,45.38,1.28,77.0,45.38,3.87,1.0,0.0454,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,brain_market_disagreement,bucket,brain_low_market_high,ALL,ALL,,,,,60,60,55.0,54.3,0.7,42.0,54.3,2.7,0.9,0.0276,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,brain_market_disagreement,bucket,brain_low_market_low,ALL,ALL,,,,,70,70,42.86,42.96,-0.1,-7.0,42.96,2.48,1.0,0.0091,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude,big_gt10c,ALL,YES,,,,,1888,1888,34.06,37.07,-3.01,-5681.0,37.07,7.22,1.0,0.0885,,,-87026.0,-5681.0,1325.0,66.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude,flat,ALL,YES,,,,,424,424,54.48,56.11,-1.63,-692.0,56.11,1.85,0.8,0.1025,,,-692.0,-692.0,-19.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude,medium_5_10c,ALL,YES,,,,,446,446,45.96,47.96,-1.99,-889.0,47.96,3.45,0.9,0.1155,,,-3399.0,-889.0,71.0,59.19,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude,small_lt5c,ALL,YES,,,,,1443,1443,56.48,55.56,0.92,1334.0,55.56,2.44,0.9,0.0961,,,-28.0,1334.0,-3888.0,51.63,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,direction,flat,ALL,YES,,,,,424,424,54.48,56.11,-1.63,-692.0,56.11,1.85,0.8,0.1025,,,-692.0,-692.0,-19.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,direction,moved_down,ALL,YES,,,,,3256,3256,40.91,42.74,-1.83,-5946.0,42.74,5.43,1.0,0.0938,,,-92325.0,-5946.0,-624.0,59.09,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,direction,moved_up,ALL,YES,,,,,521,521,63.53,62.17,1.36,710.0,62.17,1.93,0.8,0.0934,,,1872.0,710.0,-1868.0,63.53,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,F5 totals,YES,,,,,287,287,48.78,54.09,-5.31,-1523.0,54.09,9.57,1.0,,,,-13727.0,-1523.0,583.0,51.92,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,F5 totals,YES,,,,,30,30,70.0,62.6,7.4,222.0,62.6,3.97,0.7,,,,222.0,222.0,-312.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,F5 totals,YES,,,,,50,50,78.0,79.72,-1.72,-86.0,79.72,12.03,0.9,,,,-386.0,-86.0,-98.0,28.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,F5 totals,YES,,,,,115,115,82.61,81.42,1.19,137.0,81.42,9.45,0.9,,,,-3.0,137.0,-566.0,31.3,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,F5 winner,YES,,,,,224,224,31.7,33.52,-1.82,-408.0,33.52,6.54,0.9,,,,-8082.0,-408.0,-192.0,68.3,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,F5 winner,YES,,,,,16,16,25.0,36.94,-11.94,-191.0,36.94,1.42,0.7,,,,-191.0,-191.0,161.0,0.0,low_n_lt_25
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,F5 winner,YES,,,,,8,8,50.0,53.0,-3.0,-24.0,53.0,3.91,1.5,,,,-75.0,-24.0,13.0,50.0,very_low_n_lt_10
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,F5 winner,YES,,,,,31,31,45.16,37.61,7.55,234.0,37.61,2.53,0.8,,,,213.0,234.0,-379.0,48.39,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,full game totals,YES,,,,,20,20,0.0,40.65,-40.65,-813.0,40.65,1.36,1.3,,,,-1462.0,-813.0,791.0,100.0,low_n_lt_25
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,full game totals,YES,,,,,176,176,65.91,66.56,-0.65,-115.0,66.56,1.53,0.9,,,,-115.0,-115.0,-118.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,full game totals,YES,,,,,141,141,34.75,40.36,-5.61,-791.0,40.36,1.35,0.9,,,,-1554.0,-791.0,624.0,70.92,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,full game totals,YES,,,,,685,685,62.92,60.15,2.77,1898.0,60.15,1.48,0.9,,,,1187.0,1898.0,-2731.0,50.95,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,moneyline,YES,,,,,74,74,50.0,50.65,-0.65,-48.0,50.65,3.92,1.0,0.093,,,-2991.0,-48.0,-27.0,48.65,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,moneyline,YES,,,,,27,27,44.44,50.41,-5.96,-161.0,50.41,1.29,0.7,0.0582,,,-161.0,-161.0,134.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,moneyline,YES,,,,,23,23,52.17,49.7,2.48,57.0,49.7,1.88,0.9,0.1226,,,-26.0,57.0,-83.0,56.52,low_n_lt_25
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,moneyline,YES,,,,,62,62,51.61,50.97,0.65,40.0,50.97,1.82,1.0,0.0889,,,-22.0,40.0,-102.0,58.06,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,runline/spread,YES,,,,,472,472,21.61,24.34,-2.73,-1290.0,24.34,7.49,0.9,,,,-23914.0,-1290.0,356.0,78.39,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,runline/spread,YES,,,,,81,81,30.86,28.83,2.04,165.0,28.83,1.23,0.8,,,,165.0,165.0,-262.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,runline/spread,YES,,,,,100,100,27.0,26.65,0.35,35.0,26.65,1.44,1.0,,,,-520.0,35.0,-164.0,74.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,runline/spread,YES,,,,,277,277,25.63,29.25,-3.62,-1003.0,29.25,1.31,1.0,,,,-1335.0,-1003.0,628.0,57.76,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,big_gt10c,team totals,YES,,,,,811,811,36.13,38.1,-1.97,-1599.0,38.1,6.87,1.0,0.086,,,-36850.0,-1599.0,-186.0,63.87,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,flat,team totals,YES,,,,,94,94,56.38,62.89,-6.51,-612.0,62.89,2.55,0.8,0.2113,,,-612.0,-612.0,378.0,0.0,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,medium_5_10c,team totals,YES,,,,,124,124,59.68,60.32,-0.65,-80.0,60.32,4.25,0.8,0.1045,,,-838.0,-80.0,-221.0,47.58,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,market_drift,magnitude_by_market_type,small_lt5c,team totals,YES,,,,,273,273,63.0,62.9,0.1,28.0,62.9,3.17,0.8,0.11,,,-68.0,28.0,-738.0,54.58,
