market_ticker,game_id,market_type,line_value,selected_team,market_status,is_priority_type,total_snapshots,first_snap_today,last_snap_at,age_minutes,yes_bid,yes_ask,spread_cents,coverage_label
KXMLBTOTAL-26JUN251945AZSTL-4,AZ@STL,full_game_total,4.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,92,94,2,fresh
KXMLBTOTAL-26JUN251945AZSTL-5,AZ@STL,full_game_total,5.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,89,90,1,fresh
KXMLBTOTAL-26JUN251945AZSTL-6,AZ@STL,full_game_total,6.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,80,81,1,fresh
KXMLBTOTAL-26JUN251945AZSTL-7,AZ@STL,full_game_total,7.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,73,74,1,fresh
KXMLBTOTAL-26JUN251945AZSTL-8,AZ@STL,full_game_total,8.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,62,63,1,fresh
KXMLBTOTAL-26JUN251945AZSTL-9,AZ@STL,full_game_total,9.0,,open,True,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,54,56,2,fresh
KXMLBGAME-26JUN251210KCTB-KC,KC@TB,moneyline,,KC,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,22,23,1,fresh
KXMLBGAME-26JUN251210KCTB-TB,KC@TB,moneyline,,TB,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,76,77,1,fresh
KXMLBGAME-26JUN251235SEAPIT-PIT,SEA@PIT,moneyline,,PIT,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,42,43,1,fresh
KXMLBGAME-26JUN251235SEAPIT-SEA,SEA@PIT,moneyline,,SEA,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,58,59,1,fresh
KXMLBGAME-26JUN251545ATHSF-ATH,ATH@SF,moneyline,,ATH,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBGAME-26JUN251545ATHSF-SF,ATH@SF,moneyline,,SF,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,55,56,1,fresh
KXMLBGAME-26JUN251840HOUDET-DET,HOU@DET,moneyline,,DET,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,51,52,1,fresh
KXMLBGAME-26JUN251840HOUDET-HOU,HOU@DET,moneyline,,HOU,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,48,49,1,fresh
KXMLBGAME-26JUN251845PHIWSH-PHI,PHI@WSH,moneyline,,PHI,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,60,61,1,fresh
KXMLBGAME-26JUN251845PHIWSH-WSH,PHI@WSH,moneyline,,WSH,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,38,39,1,fresh
KXMLBGAME-26JUN251907TEXTOR-TEX,TEX@TOR,moneyline,,TEX,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,42,43,1,fresh
KXMLBGAME-26JUN251907TEXTOR-TOR,TEX@TOR,moneyline,,TOR,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,58,59,1,fresh
KXMLBGAME-26JUN251910CHCNYM-CHC,CHC@NYM,moneyline,,CHC,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,50,51,1,fresh
KXMLBGAME-26JUN251910CHCNYM-NYM,CHC@NYM,moneyline,,NYM,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,50,51,1,fresh
KXMLBGAME-26JUN251910NYYBOS-BOS,NYY@BOS,moneyline,,BOS,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,41,42,1,fresh
KXMLBGAME-26JUN251910NYYBOS-NYY,NYY@BOS,moneyline,,NYY,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,58,59,1,fresh
KXMLBGAME-26JUN251945AZSTL-AZ,AZ@STL,moneyline,,AZ,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,44,45,1,fresh
KXMLBGAME-26JUN251945AZSTL-STL,AZ@STL,moneyline,,STL,open,True,44,2026-06-25T16:02:00.094220+00:00,2026-06-25T16:24:34.383769+00:00,0.2,56,57,1,fresh
KXMLBHR-26JUN251210KCTB-KCBWITT7-1,KC@TB,player_hr,1.0,,inactive,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCBWITT7-2,KC@TB,player_hr,2.0,,inactive,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCCJENSEN22-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCCJENSEN22-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCICOLLINS1-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCICOLLINS1-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCJCAGLIANONE14-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCJCAGLIANONE14-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCJROJAS40-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCJROJAS40-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCLTHOMAS15-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCLTHOMAS15-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCNLOFTIN12-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCNLOFTIN12-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCSMARTE0-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCSMARTE0-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCSPEREZ13-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCSPEREZ13-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCTTOLBERT2-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-KCTTOLBERT2-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBCMULLINS31-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBCMULLINS31-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBCSIMPSON14-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBHFEDUCCIA9-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBHFEDUCCIA9-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBJARANDA8-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBJARANDA8-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBJCAMINERO13-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBJCAMINERO13-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBRPALACIOS1-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBRPALACIOS1-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBTWALLS6-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBTWALLS6-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBVMESA25-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBVMESA25-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBYDIAZ2-1,KC@TB,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251210KCTB-TBYDIAZ2-2,KC@TB,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITBLOWE5-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITBLOWE5-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITBREYNOLDS10-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITBREYNOLDS10-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITEVALDEZ85-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITEVALDEZ85-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITHDAVIS32-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITHDAVIS32-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITJMANGUM28-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITJTRIOLO19-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITNGONZALES3-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITROHEARN29-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITROHEARN29-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITTCALLIHAN37-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-PITTCALLIHAN37-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACEMERSON85-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACEMERSON85-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACRALEIGH29-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACRALEIGH29-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACYOUNG2-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEACYOUNG2-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJCRAWFORD3-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJCRAWFORD3-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJNAYLOR12-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJNAYLOR12-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJRODRGUEZ44-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAJRODRGUEZ44-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEALRALEY20-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEALRALEY20-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAMGARVER77-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEAMGARVER77-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEARAROZARENA56-1,SEA@PIT,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251235SEAPIT-SEARAROZARENA56-2,SEA@PIT,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-ATHJWILSON5-1,ATH@SF,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-ATHJWILSON5-2,ATH@SF,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-ATHNKURTZ16-1,ATH@SF,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-ATHNKURTZ16-2,ATH@SF,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-SFRDEVERS16-1,ATH@SF,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251545ATHSF-SFRDEVERS16-2,ATH@SF,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUCWALKER8-1,HOU@DET,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUCWALKER8-2,HOU@DET,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUJALTUVE27-1,HOU@DET,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUJALTUVE27-2,HOU@DET,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUYALVAREZ44-1,HOU@DET,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251840HOUDET-HOUYALVAREZ44-2,HOU@DET,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHIBHARPER3-1,PHI@WSH,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHIBHARPER3-2,PHI@WSH,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHIKSCHWARBER12-1,PHI@WSH,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHIKSCHWARBER12-2,PHI@WSH,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHIKSCHWARBER12-3,PHI@WSH,player_hr,3.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHITTURNER7-1,PHI@WSH,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-PHITTURNER7-2,PHI@WSH,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-WSHCABRAMS5-1,PHI@WSH,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-WSHCABRAMS5-2,PHI@WSH,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-WSHJWOOD29-1,PHI@WSH,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251845PHIWSH-WSHJWOOD29-2,PHI@WSH,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251907TEXTOR-TEXBNIMMO24-1,TEX@TOR,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251907TEXTOR-TEXBNIMMO24-2,TEX@TOR,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251907TEXTOR-TORVGUERRERO27-1,TEX@TOR,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251907TEXTOR-TORVGUERRERO27-2,TEX@TOR,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-CHCABREGMAN3-1,CHC@NYM,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-CHCABREGMAN3-2,CHC@NYM,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-CHCPCROWARMSTRONG4-1,CHC@NYM,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-CHCPCROWARMSTRONG4-2,CHC@NYM,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-NYMFLINDOR12-1,CHC@NYM,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-NYMFLINDOR12-2,CHC@NYM,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-NYMJSOTO22-1,CHC@NYM,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910CHCNYM-NYMJSOTO22-2,CHC@NYM,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910NYYBOS-NYYCBELLINGER35-1,NYY@BOS,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251910NYYBOS-NYYCBELLINGER35-2,NYY@BOS,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251945AZSTL-AZCCARROLL7-1,AZ@STL,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251945AZSTL-AZCCARROLL7-2,AZ@STL,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251945AZSTL-AZGPERDOMO2-1,AZ@STL,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251945AZSTL-AZKMARTE4-1,AZ@STL,player_hr,1.0,,open,False,0,,,,,,,no_snapshots
KXMLBHR-26JUN251945AZSTL-AZKMARTE4-2,AZ@STL,player_hr,2.0,,open,False,0,,,,,,,no_snapshots
KXMLBSPREAD-26JUN251210KCTB-KC2,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,17,18,1,fresh
KXMLBSPREAD-26JUN251210KCTB-KC3,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,10,12,2,fresh
KXMLBSPREAD-26JUN251210KCTB-KC4,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,7,8,1,fresh
KXMLBSPREAD-26JUN251210KCTB-TB2,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,57,58,1,fresh
KXMLBSPREAD-26JUN251210KCTB-TB3,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBSPREAD-26JUN251210KCTB-TB4,KC@TB,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,34,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-PIT2,SEA@PIT,spread_run_line,2.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,26,27,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-PIT3,SEA@PIT,spread_run_line,3.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,18,19,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-PIT4,SEA@PIT,spread_run_line,4.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,11,12,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-SEA2,SEA@PIT,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,44,45,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-SEA3,SEA@PIT,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,34,1,fresh
KXMLBSPREAD-26JUN251235SEAPIT-SEA4,SEA@PIT,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,25,1,fresh
KXMLBSPREAD-26JUN251545ATHSF-ATH2,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,35,1,fresh
KXMLBSPREAD-26JUN251545ATHSF-ATH3,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,25,26,1,fresh
KXMLBSPREAD-26JUN251545ATHSF-ATH4,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,17,1,fresh
KXMLBSPREAD-26JUN251545ATHSF-SF2,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,37,38,1,fresh
KXMLBSPREAD-26JUN251545ATHSF-SF3,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,26,28,2,fresh
KXMLBSPREAD-26JUN251545ATHSF-SF4,ATH@SF,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,18,19,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-DET2,HOU@DET,spread_run_line,2.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,35,36,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-DET3,HOU@DET,spread_run_line,3.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,25,26,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-DET4,HOU@DET,spread_run_line,4.0,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,17,18,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-HOU2,HOU@DET,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,36,37,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-HOU3,HOU@DET,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,26,27,1,fresh
KXMLBSPREAD-26JUN251840HOUDET-HOU4,HOU@DET,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,19,20,1,fresh
KXMLBSPREAD-26JUN251845PHIWSH-PHI2,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,49,50,1,fresh
KXMLBSPREAD-26JUN251845PHIWSH-PHI3,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,38,39,1,fresh
KXMLBSPREAD-26JUN251845PHIWSH-PHI4,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,28,30,2,fresh
KXMLBSPREAD-26JUN251845PHIWSH-WSH2,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,22,23,1,fresh
KXMLBSPREAD-26JUN251845PHIWSH-WSH3,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,14,15,1,fresh
KXMLBSPREAD-26JUN251845PHIWSH-WSH4,PHI@WSH,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,9,10,1,fresh
KXMLBSPREAD-26JUN251907TEXTOR-TEX2,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,29,30,1,fresh
KXMLBSPREAD-26JUN251907TEXTOR-TEX3,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,20,21,1,fresh
KXMLBSPREAD-26JUN251907TEXTOR-TEX4,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,13,14,1,fresh
KXMLBSPREAD-26JUN251907TEXTOR-TOR2,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,38,39,1,fresh
KXMLBSPREAD-26JUN251907TEXTOR-TOR3,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,28,29,1,fresh
