id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
14072,822723,2026-06-16T19:29:35.340012,Live,4,top,0,0,2,3,2,1--,Maikel Garcia,Foster Griffin
14071,824912,2026-06-16T19:29:04.184643,Live,1,top,3,1,0,3,3,,Willy Adames,Grant Holmes
14070,824750,2026-06-16T19:29:03.214322,Live,3,top,0,0,0,0,2,,Andrés Giménez,Payton Tolle
14069,824504,2026-06-16T19:29:02.353293,Live,1,bottom,2,0,3,2,1,,Spencer Steer,Kodai Senga
14068,823775,2026-06-16T19:29:01.455870,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14067,823535,2026-06-16T19:29:00.576170,Live,2,top,3,1,0,3,2,,Jacob Gonzalez,Gerrit Cole
14066,823451,2026-06-16T19:28:59.699038,Live,3,top,1,0,7,0,0,,Connor Norby,Jesús Luzardo
14065,823045,2026-06-16T19:28:58.719222,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14064,822723,2026-06-16T19:28:57.829395,Live,4,top,0,0,2,2,2,1--,Maikel Garcia,Foster Griffin
14063,824912,2026-06-16T19:28:26.700588,Live,1,top,2,1,0,3,2,-23,Willy Adames,Grant Holmes
14062,824750,2026-06-16T19:28:25.802333,Live,3,top,0,0,0,0,2,,Andrés Giménez,Payton Tolle
14061,824504,2026-06-16T19:28:24.884600,Live,1,bottom,2,0,3,1,0,,Spencer Steer,Kodai Senga
14060,823775,2026-06-16T19:28:23.988089,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14059,823535,2026-06-16T19:28:23.079839,Live,2,top,3,1,0,3,2,,Jacob Gonzalez,Gerrit Cole
14058,823451,2026-06-16T19:28:22.185007,Live,3,top,0,0,7,2,2,,Jakob Marsee,Jesús Luzardo
14057,823045,2026-06-16T19:28:21.271004,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14056,822723,2026-06-16T19:28:20.378668,Live,4,top,0,0,2,1,1,1--,Maikel Garcia,Foster Griffin
14055,824912,2026-06-16T19:27:49.199652,Live,1,top,2,1,0,3,0,-23,Willy Adames,Grant Holmes
14054,824750,2026-06-16T19:27:48.377076,Live,3,top,0,0,0,0,0,,Andrés Giménez,Payton Tolle
14053,824504,2026-06-16T19:27:47.481690,Live,1,bottom,1,0,3,2,2,,Eugenio Suárez,Kodai Senga
14052,823775,2026-06-16T19:27:46.580279,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14051,823535,2026-06-16T19:27:45.687305,Live,2,top,3,1,0,3,2,,Jacob Gonzalez,Gerrit Cole
14050,823451,2026-06-16T19:27:44.783301,Live,3,top,0,0,7,1,0,,Jakob Marsee,Jesús Luzardo
14049,823045,2026-06-16T19:27:43.905847,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14048,822723,2026-06-16T19:27:43.043441,Live,4,top,0,0,2,1,1,1--,Maikel Garcia,Foster Griffin
14047,824912,2026-06-16T19:27:11.898002,Live,1,top,2,1,0,2,0,-23,Willy Adames,Grant Holmes
14046,824750,2026-06-16T19:27:10.949227,Live,2,bottom,3,0,0,1,2,,Masataka Yoshida,Dylan Cease
14045,824504,2026-06-16T19:27:10.009317,Live,1,bottom,1,0,3,1,2,,Eugenio Suárez,Kodai Senga
14044,823775,2026-06-16T19:27:09.129811,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14043,823535,2026-06-16T19:27:08.262959,Live,2,top,2,1,0,3,2,,Jacob Gonzalez,Gerrit Cole
14042,823451,2026-06-16T19:27:07.346581,Live,3,top,0,0,7,0,0,,Jakob Marsee,Jesús Luzardo
14041,823045,2026-06-16T19:27:06.428561,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14040,822723,2026-06-16T19:27:05.533513,Live,4,top,0,0,2,0,0,1--,Maikel Garcia,Foster Griffin
14039,824912,2026-06-16T19:26:34.387682,Live,1,top,2,1,0,0,0,1-3,Willy Adames,Grant Holmes
14038,824750,2026-06-16T19:26:33.476560,Live,2,bottom,3,0,0,1,2,,Masataka Yoshida,Dylan Cease
14037,824504,2026-06-16T19:26:32.486565,Live,1,bottom,1,0,3,1,0,,Eugenio Suárez,Kodai Senga
14036,823775,2026-06-16T19:26:31.615727,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14035,823535,2026-06-16T19:26:30.620091,Live,2,top,2,1,0,2,2,,Jacob Gonzalez,Gerrit Cole
14034,823451,2026-06-16T19:26:29.718470,Live,2,bottom,3,0,7,0,2,,Bryson Stott,Tyler Phillips
14033,823045,2026-06-16T19:26:28.842555,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14032,822723,2026-06-16T19:26:27.959688,Live,3,bottom,3,0,2,0,0,,Curtis Mead,Michael Wacha
14031,824912,2026-06-16T19:25:56.843362,Live,1,top,1,0,0,1,1,123,Jung Hoo Lee,Grant Holmes
14030,824750,2026-06-16T19:25:55.889764,Live,2,bottom,3,0,0,1,2,,Masataka Yoshida,Dylan Cease
14029,824504,2026-06-16T19:25:55.021665,Live,1,bottom,0,0,3,1,1,,Nathaniel Lowe,Kodai Senga
14028,823775,2026-06-16T19:25:54.171612,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14027,823535,2026-06-16T19:25:53.224287,Live,2,top,2,1,0,0,2,,Jacob Gonzalez,Gerrit Cole
14026,823451,2026-06-16T19:25:52.323432,Live,2,bottom,3,0,7,0,2,,Bryson Stott,Tyler Phillips
14025,823045,2026-06-16T19:25:51.422689,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14024,822723,2026-06-16T19:25:50.579259,Live,3,bottom,3,0,2,0,0,,Curtis Mead,Michael Wacha
14023,824912,2026-06-16T19:25:19.381349,Live,1,top,1,0,0,0,1,123,Jung Hoo Lee,Grant Holmes
14022,824750,2026-06-16T19:25:18.437680,Live,2,bottom,2,0,0,1,2,-2-,Masataka Yoshida,Dylan Cease
14021,824504,2026-06-16T19:25:17.582274,Live,1,bottom,0,0,3,0,1,,Nathaniel Lowe,Kodai Senga
14020,823775,2026-06-16T19:25:16.647322,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14019,823535,2026-06-16T19:25:15.758723,Live,2,top,2,1,0,1,1,,Chase Meidroth,Gerrit Cole
14018,823451,2026-06-16T19:25:14.896332,Live,2,bottom,2,0,7,0,2,,Bryson Stott,Tyler Phillips
14017,823045,2026-06-16T19:25:14.021814,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14016,822723,2026-06-16T19:25:13.174331,Live,3,bottom,3,0,2,0,0,,Curtis Mead,Michael Wacha
14015,824912,2026-06-16T19:24:41.973330,Live,1,top,1,0,0,0,0,123,Jung Hoo Lee,Grant Holmes
14014,824750,2026-06-16T19:24:40.963795,Live,2,bottom,2,0,0,1,2,-2-,Masataka Yoshida,Dylan Cease
14013,824504,2026-06-16T19:24:40.076512,Live,1,bottom,0,0,3,2,1,,Sal Stewart,Kodai Senga
14012,823775,2026-06-16T19:24:39.196048,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14011,823535,2026-06-16T19:24:38.295949,Live,2,top,1,1,0,1,0,,Chase Meidroth,Gerrit Cole
14010,823451,2026-06-16T19:24:37.466245,Live,2,bottom,2,0,7,0,1,,Bryson Stott,Tyler Phillips
14009,823045,2026-06-16T19:24:36.580978,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14008,822723,2026-06-16T19:24:35.700493,Live,3,bottom,1,0,2,0,0,1--,Curtis Mead,Michael Wacha
14007,824912,2026-06-16T19:24:04.567880,Live,1,top,1,0,0,4,2,123,Rafael Devers,Grant Holmes
14006,824750,2026-06-16T19:24:03.693062,Live,2,bottom,2,0,0,1,1,1--,Masataka Yoshida,Dylan Cease
14005,824504,2026-06-16T19:24:02.861331,Live,1,bottom,0,0,0,2,1,12-,Sal Stewart,Kodai Senga
14004,823775,2026-06-16T19:24:01.956703,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
14003,823535,2026-06-16T19:24:01.106586,Live,2,top,0,1,0,2,2,,Braden Montgomery,Gerrit Cole
14002,823451,2026-06-16T19:24:00.204603,Live,2,bottom,2,0,7,2,0,,Alec Bohm,Tyler Phillips
14001,823045,2026-06-16T19:23:59.283124,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
14000,822723,2026-06-16T19:23:58.419723,Live,3,bottom,1,0,2,2,0,,Luis García Jr.,Michael Wacha
13999,824912,2026-06-16T19:23:27.256264,Live,1,top,1,0,0,3,2,1-3,Rafael Devers,Grant Holmes
13998,824750,2026-06-16T19:23:26.301114,Live,2,bottom,2,0,0,0,0,1--,Masataka Yoshida,Dylan Cease
13997,824504,2026-06-16T19:23:25.421425,Live,1,bottom,0,0,0,1,0,12-,Sal Stewart,Kodai Senga
13996,823775,2026-06-16T19:23:24.555433,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13995,823535,2026-06-16T19:23:23.682898,Live,2,top,0,1,0,2,2,,Braden Montgomery,Gerrit Cole
13994,823451,2026-06-16T19:23:22.777539,Live,2,bottom,2,0,5,1,0,-2-,Alec Bohm,Tyler Phillips
13993,823045,2026-06-16T19:23:21.898469,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13992,822723,2026-06-16T19:23:20.955294,Live,3,bottom,1,0,2,0,0,,Luis García Jr.,Michael Wacha
13991,824912,2026-06-16T19:22:49.839041,Live,1,top,1,0,0,3,1,1-3,Rafael Devers,Grant Holmes
13990,824750,2026-06-16T19:22:48.931113,Live,2,bottom,2,0,0,3,1,,Connor Wong,Dylan Cease
13989,824504,2026-06-16T19:22:47.953931,Live,1,bottom,0,0,0,0,0,12-,Sal Stewart,Kodai Senga
13988,823775,2026-06-16T19:22:47.046481,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13987,823535,2026-06-16T19:22:46.186825,Live,2,top,0,1,0,2,2,,Braden Montgomery,Gerrit Cole
13986,823451,2026-06-16T19:22:45.270617,Live,2,bottom,1,0,5,0,0,1--,Bryce Harper,Tyler Phillips
13985,823045,2026-06-16T19:22:44.319051,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13984,822723,2026-06-16T19:22:43.480722,Live,3,bottom,0,0,1,0,2,--3,James Wood,Michael Wacha
13983,824912,2026-06-16T19:22:12.347978,Live,1,top,1,0,0,2,0,1-3,Rafael Devers,Grant Holmes
13982,824750,2026-06-16T19:22:11.427566,Live,2,bottom,2,0,0,2,1,,Connor Wong,Dylan Cease
13981,824504,2026-06-16T19:22:10.517762,Live,1,bottom,0,0,0,3,1,1--,JJ Bleday,Kodai Senga
13980,823775,2026-06-16T19:22:09.664429,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13979,823535,2026-06-16T19:22:08.835004,Live,2,top,0,1,0,0,2,,Braden Montgomery,Gerrit Cole
13978,823451,2026-06-16T19:22:07.946220,Live,2,bottom,1,0,5,0,0,1--,Bryce Harper,Tyler Phillips
13977,823045,2026-06-16T19:22:07.015671,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13976,822723,2026-06-16T19:22:06.060710,Live,3,bottom,0,0,1,0,2,--3,James Wood,Michael Wacha
13975,824912,2026-06-16T19:21:34.868171,Live,1,top,1,0,0,3,1,1-3,Matt Chapman,Grant Holmes
13974,824750,2026-06-16T19:21:33.901542,Live,2,bottom,2,0,0,0,1,,Connor Wong,Dylan Cease
13973,824504,2026-06-16T19:21:33.024793,Live,1,bottom,0,0,0,2,1,1--,JJ Bleday,Kodai Senga
13972,823775,2026-06-16T19:21:32.116912,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13971,823535,2026-06-16T19:21:31.237666,Live,2,top,0,1,0,0,0,,Braden Montgomery,Gerrit Cole
13970,823451,2026-06-16T19:21:30.352914,Live,2,bottom,1,0,5,2,0,,Kyle Schwarber,Tyler Phillips
13969,823045,2026-06-16T19:21:29.451599,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13968,822723,2026-06-16T19:21:28.566578,Live,3,bottom,0,0,1,0,1,--3,James Wood,Michael Wacha
13967,824912,2026-06-16T19:20:57.450722,Live,1,top,0,0,0,3,1,1-3,Matt Chapman,Grant Holmes
13966,824750,2026-06-16T19:20:56.519041,Live,2,bottom,1,0,0,3,2,,Marcelo Mayer,Dylan Cease
13965,824504,2026-06-16T19:20:55.618387,Live,1,bottom,0,0,0,0,1,1--,JJ Bleday,Kodai Senga
13964,823775,2026-06-16T19:20:54.761461,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13963,823535,2026-06-16T19:20:53.842455,Live,1,bottom,3,1,0,0,3,,Paul Goldschmidt,Davis Martin
13962,823451,2026-06-16T19:20:52.943755,Live,2,bottom,1,0,5,0,0,,Kyle Schwarber,Tyler Phillips
13961,823045,2026-06-16T19:20:52.049912,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13960,822723,2026-06-16T19:20:51.200330,Live,3,bottom,0,0,1,1,0,--3,Nasim Nuñez,Michael Wacha
13959,824912,2026-06-16T19:20:20.042124,Live,1,top,0,0,0,1,1,1-3,Matt Chapman,Grant Holmes
13958,824750,2026-06-16T19:20:19.193765,Live,2,bottom,1,0,0,2,2,,Marcelo Mayer,Dylan Cease
13957,824504,2026-06-16T19:20:18.316115,Live,1,bottom,0,0,0,0,0,1--,JJ Bleday,Kodai Senga
13956,823775,2026-06-16T19:20:17.421518,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13955,823535,2026-06-16T19:20:16.545130,Live,1,bottom,3,1,0,0,3,,Paul Goldschmidt,Davis Martin
13954,823451,2026-06-16T19:20:15.662507,Live,2,bottom,1,0,5,3,1,,Brandon Marsh,Tyler Phillips
13953,823045,2026-06-16T19:20:14.723192,Live,1,top,0,0,0,0,0,,Fernando Tatis Jr.,Andre Pallante
13952,822723,2026-06-16T19:20:13.885193,Live,3,bottom,0,0,0,0,0,1--,Nasim Nuñez,Michael Wacha
13951,824912,2026-06-16T19:19:42.758792,Live,1,top,0,0,0,0,1,1-3,Bryce Eldridge,Grant Holmes
13950,824750,2026-06-16T19:19:41.897059,Live,2,bottom,1,0,0,1,1,,Marcelo Mayer,Dylan Cease
13949,824504,2026-06-16T19:19:40.945552,Live,1,bottom,0,0,0,3,2,,Blake Dunn,Kodai Senga
13948,823775,2026-06-16T19:19:40.046439,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13947,823535,2026-06-16T19:19:39.164484,Live,1,bottom,3,1,0,0,3,,Paul Goldschmidt,Davis Martin
13946,823451,2026-06-16T19:19:38.297442,Live,2,bottom,1,0,3,2,0,1--,Brandon Marsh,Tyler Phillips
13945,822723,2026-06-16T19:19:37.401726,Live,3,bottom,0,0,0,0,0,,Drew Millas,Michael Wacha
13944,824912,2026-06-16T19:19:06.329275,Live,1,top,0,0,0,0,1,-2-,Bryce Eldridge,Grant Holmes
13943,824750,2026-06-16T19:19:05.410807,Live,2,bottom,1,0,0,0,0,,Marcelo Mayer,Dylan Cease
13942,824504,2026-06-16T19:19:04.468560,Live,1,bottom,0,0,0,2,2,,Blake Dunn,Kodai Senga
13941,823775,2026-06-16T19:19:03.541260,Live,1,top,0,0,0,0,0,,Travis Bazzana,Robert Gasser
13940,823535,2026-06-16T19:19:02.700039,Live,1,bottom,2,1,0,0,2,,Paul Goldschmidt,Davis Martin
13939,823451,2026-06-16T19:19:01.852018,Live,2,bottom,1,0,3,1,0,1--,Brandon Marsh,Tyler Phillips
13938,822723,2026-06-16T19:19:00.944677,Live,3,top,3,0,0,1,1,,Bobby Witt Jr.,Foster Griffin
13937,824912,2026-06-16T19:18:29.786158,Live,1,top,0,0,0,2,2,-2-,Luis Arraez,Grant Holmes
13936,824750,2026-06-16T19:18:28.903790,Live,2,bottom,0,0,0,2,2,,Isiah Kiner-Falefa,Dylan Cease
13935,824504,2026-06-16T19:18:27.998537,Live,1,bottom,0,0,0,2,2,,Blake Dunn,Kodai Senga
13934,823535,2026-06-16T19:18:27.135966,Live,1,bottom,2,1,0,0,1,,Paul Goldschmidt,Davis Martin
13933,823451,2026-06-16T19:18:26.205144,Live,2,bottom,1,0,3,0,0,1--,Brandon Marsh,Tyler Phillips
13932,822723,2026-06-16T19:18:25.314766,Live,3,top,3,0,0,1,1,,Bobby Witt Jr.,Foster Griffin
13931,824912,2026-06-16T19:17:54.199618,Live,1,top,0,0,0,2,2,,Luis Arraez,Grant Holmes
13930,824750,2026-06-16T19:17:53.328513,Live,2,bottom,0,0,0,2,2,,Isiah Kiner-Falefa,Dylan Cease
13929,824504,2026-06-16T19:17:52.327804,Live,1,bottom,0,0,0,1,0,,Blake Dunn,Kodai Senga
13928,823535,2026-06-16T19:17:51.421918,Live,1,bottom,1,1,0,0,0,,Cody Bellinger,Davis Martin
13927,823451,2026-06-16T19:17:50.515612,Live,2,bottom,1,0,3,0,0,,Edmundo Sosa,Tyler Phillips
13926,822723,2026-06-16T19:17:49.615636,Live,3,top,3,0,0,1,1,,Bobby Witt Jr.,Foster Griffin
13925,824912,2026-06-16T19:17:18.463174,Live,1,top,0,0,0,1,1,,Luis Arraez,Grant Holmes
13924,824750,2026-06-16T19:17:17.589853,Live,2,bottom,0,0,0,1,2,,Isiah Kiner-Falefa,Dylan Cease
13923,824504,2026-06-16T19:17:16.696685,Live,1,bottom,0,0,0,0,0,,Blake Dunn,Kodai Senga
13922,823535,2026-06-16T19:17:15.802037,Live,1,bottom,1,1,0,3,3,,Ben Rice,Davis Martin
13921,823451,2026-06-16T19:17:14.900855,Live,2,bottom,1,0,3,1,2,,Justin Crawford,Tyler Phillips
13920,822723,2026-06-16T19:17:13.996800,Live,3,top,2,0,0,1,1,,Bobby Witt Jr.,Foster Griffin
13919,824912,2026-06-16T19:16:42.834006,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13918,824750,2026-06-16T19:16:41.782955,Live,2,bottom,0,0,0,1,1,,Isiah Kiner-Falefa,Dylan Cease
13917,824504,2026-06-16T19:16:40.919103,Live,1,top,3,0,0,3,3,,Juan Soto,Brady Singer
13916,823535,2026-06-16T19:16:40.065415,Live,1,bottom,0,1,0,2,2,,Ben Rice,Davis Martin
13915,823451,2026-06-16T19:16:39.177589,Live,2,bottom,0,0,3,1,2,,Justin Crawford,Tyler Phillips
13914,822723,2026-06-16T19:16:38.285968,Live,3,top,2,0,0,0,0,,Bobby Witt Jr.,Foster Griffin
13913,824912,2026-06-16T19:16:07.173104,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13912,824750,2026-06-16T19:16:06.224284,Live,2,top,3,0,0,0,3,,Davis Schneider,Payton Tolle
13911,824504,2026-06-16T19:16:05.383741,Live,1,top,3,0,0,3,3,,Juan Soto,Brady Singer
13910,823535,2026-06-16T19:16:04.520447,Live,1,bottom,0,1,0,1,1,,Ben Rice,Davis Martin
13909,823451,2026-06-16T19:16:03.698759,Live,2,bottom,0,0,3,0,2,,Justin Crawford,Tyler Phillips
13908,822723,2026-06-16T19:16:02.782888,Live,3,top,1,0,0,3,2,,Lane Thomas,Foster Griffin
13907,824912,2026-06-16T19:15:31.756708,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13906,824750,2026-06-16T19:15:30.766969,Live,2,top,3,0,0,0,3,,Davis Schneider,Payton Tolle
13905,824504,2026-06-16T19:15:29.862783,Live,1,top,3,0,0,3,3,,Juan Soto,Brady Singer
13904,823535,2026-06-16T19:15:28.991949,Live,1,bottom,0,1,0,0,0,,Ben Rice,Davis Martin
13903,823451,2026-06-16T19:15:28.112572,Live,2,bottom,0,0,3,0,0,,Justin Crawford,Tyler Phillips
13902,822723,2026-06-16T19:15:27.189673,Live,3,top,1,0,0,2,1,,Lane Thomas,Foster Griffin
13901,824912,2026-06-16T19:14:56.063876,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13900,824750,2026-06-16T19:14:55.192589,Live,2,top,3,0,0,0,3,,Davis Schneider,Payton Tolle
13899,824504,2026-06-16T19:14:54.254515,Live,1,top,2,0,0,2,2,,Juan Soto,Brady Singer
13898,823535,2026-06-16T19:14:53.402786,Live,1,top,3,1,0,1,0,,Colson Montgomery,Gerrit Cole
13897,823451,2026-06-16T19:14:52.524340,Live,2,top,3,0,3,1,3,,Esteury Ruiz,Jesús Luzardo
13896,822723,2026-06-16T19:14:51.643532,Live,3,top,1,0,0,1,1,,Lane Thomas,Foster Griffin
13895,824912,2026-06-16T19:14:20.497303,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13894,824750,2026-06-16T19:14:19.598048,Live,2,top,2,0,0,1,2,,Davis Schneider,Payton Tolle
13893,824504,2026-06-16T19:14:18.710319,Live,1,top,2,0,0,1,1,,Juan Soto,Brady Singer
13892,823535,2026-06-16T19:14:17.795424,Live,1,top,3,1,0,1,0,,Colson Montgomery,Gerrit Cole
13891,823451,2026-06-16T19:14:16.876975,Live,2,top,3,0,3,1,3,,Esteury Ruiz,Jesús Luzardo
13890,822723,2026-06-16T19:14:15.950591,Live,3,top,1,0,0,0,0,,Lane Thomas,Foster Griffin
13889,824912,2026-06-16T19:13:44.847595,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13888,824750,2026-06-16T19:13:43.830516,Live,2,top,2,0,0,0,2,,Davis Schneider,Payton Tolle
13887,824504,2026-06-16T19:13:42.852686,Live,1,top,2,0,0,0,0,,Juan Soto,Brady Singer
13886,823535,2026-06-16T19:13:41.987545,Live,1,top,3,1,0,1,0,,Colson Montgomery,Gerrit Cole
13885,823451,2026-06-16T19:13:41.095367,Live,2,top,3,0,3,1,3,,Esteury Ruiz,Jesús Luzardo
13884,822723,2026-06-16T19:13:40.127640,Live,3,top,0,0,0,0,1,,Kameron Misner,Foster Griffin
13883,824912,2026-06-16T19:13:08.964686,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13882,824750,2026-06-16T19:13:08.024909,Live,2,top,2,0,0,0,0,,Davis Schneider,Payton Tolle
13881,824504,2026-06-16T19:13:07.025517,Live,1,top,1,0,0,2,2,,Bo Bichette,Brady Singer
13880,823535,2026-06-16T19:13:06.155383,Live,1,top,2,1,0,1,0,,Colson Montgomery,Gerrit Cole
13879,823451,2026-06-16T19:13:05.342337,Live,2,top,2,0,3,1,2,,Esteury Ruiz,Jesús Luzardo
13878,822723,2026-06-16T19:13:04.439527,Live,2,bottom,3,0,0,0,1,,Jacob Young,Michael Wacha
13877,824912,2026-06-16T19:12:33.267855,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13876,824750,2026-06-16T19:12:32.381001,Live,2,top,1,0,0,0,0,,Nathan Lukes,Payton Tolle
13875,824504,2026-06-16T19:12:31.469858,Live,1,top,1,0,0,2,0,,Bo Bichette,Brady Singer
13874,823535,2026-06-16T19:12:30.563219,Live,1,top,2,1,0,1,2,,Andrew Benintendi,Gerrit Cole
13873,823451,2026-06-16T19:12:29.649120,Live,2,top,2,0,3,1,1,,Esteury Ruiz,Jesús Luzardo
13872,822723,2026-06-16T19:12:28.759651,Live,2,bottom,3,0,0,0,1,,Jacob Young,Michael Wacha
13871,824912,2026-06-16T19:11:57.629833,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13870,824750,2026-06-16T19:11:56.613954,Live,2,top,0,0,0,0,2,,Kazuma Okamoto,Payton Tolle
13869,824504,2026-06-16T19:11:55.663678,Live,1,top,1,0,0,0,0,,Bo Bichette,Brady Singer
13868,823535,2026-06-16T19:11:54.802081,Live,1,top,2,0,0,1,2,,Andrew Benintendi,Gerrit Cole
13867,823451,2026-06-16T19:11:53.933313,Live,2,top,2,0,3,0,0,,Esteury Ruiz,Jesús Luzardo
13866,822723,2026-06-16T19:11:53.057753,Live,2,bottom,3,0,0,0,1,,Jacob Young,Michael Wacha
13865,824912,2026-06-16T19:11:21.929647,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13864,824750,2026-06-16T19:11:20.979661,Live,2,top,0,0,0,0,0,,Kazuma Okamoto,Payton Tolle
13863,824504,2026-06-16T19:11:20.103963,Live,1,top,0,0,0,1,1,,Carson Benge,Brady Singer
13862,823535,2026-06-16T19:11:19.226418,Live,1,top,2,0,0,0,1,,Andrew Benintendi,Gerrit Cole
13861,823451,2026-06-16T19:11:18.306408,Live,2,top,1,0,3,0,2,,Leo Jiménez,Jesús Luzardo
13860,822723,2026-06-16T19:11:17.372179,Live,2,bottom,2,0,0,0,1,,Jacob Young,Michael Wacha
13859,824912,2026-06-16T19:10:46.223691,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13858,824750,2026-06-16T19:10:45.324714,Live,1,bottom,3,0,0,0,0,,Caleb Durbin,Dylan Cease
13857,824504,2026-06-16T19:10:44.373698,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13856,823535,2026-06-16T19:10:43.531505,Live,1,top,1,0,0,0,0,,Miguel Vargas,Gerrit Cole
13855,823451,2026-06-16T19:10:42.673691,Live,2,top,1,0,3,0,1,,Leo Jiménez,Jesús Luzardo
13854,822723,2026-06-16T19:10:41.764059,Live,2,bottom,1,0,0,1,2,,Daylen Lile,Michael Wacha
13853,824912,2026-06-16T19:10:10.592056,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13852,824750,2026-06-16T19:10:09.704599,Live,1,bottom,3,0,0,0,0,,Caleb Durbin,Dylan Cease
13851,824504,2026-06-16T19:10:08.813403,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13850,823535,2026-06-16T19:10:07.927293,Live,1,top,0,0,0,2,2,,Sam Antonacci,Gerrit Cole
13849,823451,2026-06-16T19:10:07.003629,Live,2,top,0,0,3,1,1,,Javier Sanoja,Jesús Luzardo
13848,822723,2026-06-16T19:10:06.121578,Live,2,bottom,1,0,0,0,2,,Daylen Lile,Michael Wacha
13847,824912,2026-06-16T19:09:35.002882,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13846,824750,2026-06-16T19:09:34.088429,Live,1,bottom,3,0,0,0,0,,Caleb Durbin,Dylan Cease
13845,824504,2026-06-16T19:09:33.194812,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13844,823535,2026-06-16T19:09:32.290259,Live,1,top,0,0,0,1,2,,Sam Antonacci,Gerrit Cole
13843,823451,2026-06-16T19:09:31.469555,Live,2,top,0,0,3,0,0,,Javier Sanoja,Jesús Luzardo
13842,822723,2026-06-16T19:09:30.570621,Live,2,bottom,1,0,0,0,0,,Daylen Lile,Michael Wacha
13841,824912,2026-06-16T19:08:59.459246,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13840,824750,2026-06-16T19:08:58.586559,Live,1,bottom,2,0,0,0,0,123,Caleb Durbin,Dylan Cease
13839,824504,2026-06-16T19:08:57.722234,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13838,823535,2026-06-16T19:08:56.827613,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13837,823451,2026-06-16T19:08:55.849273,Live,1,bottom,3,0,3,1,3,,Gabriel Rincones Jr.,Tyler Phillips
13836,822723,2026-06-16T19:08:54.961509,Live,2,bottom,0,0,0,0,0,,Dylan Crews,Michael Wacha
13835,824912,2026-06-16T19:08:23.783066,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
