candidate_id,candidate_type,derivative_type,game,market_ticker,status,blocked_reason,first_seen_at,created_at,decision_time,settlement_horizon,inning,half_inning,outs,runners_state,spread_cents,baseline_source,opening_price_cents,price_delta_from_open_cents,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,snap_yes_bid,snap_yes_ask,snap_mid_cents,snap_spread_cents,snap_taken_at,paper_status,paper_good_entry_label,paper_good_entry_score,paper_entry_price_cents,paper_outcome,game_state_inning,game_state_half,game_state_outs,game_state_runner_state,game_state_checked_at,recent_play_description,recent_play_type,seconds_since_last_play,seconds_since_last_score,last_score_description,first_discovery_inflated_score,low_baseball_support_watch,near_settled_should_block,wide_spread_should_block,rally_block_validated,derivative_selection_correct,no_entry_price_reason_guess
849,trailing_team_total_lag_watch,team_total,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,blocked,wide_spread_hard_block: spread=56c > 12c,2026-06-15T21:00:50.840773,2026-06-15T21:00:50.840787,,full_game,6,top,0,,56,first_discovery,12,23,92.0,50.0,0.0,15.0,55.3,,,,,,blocked_observation,not_evaluable,,,unknown,6,top,0,,2026-06-15T21:00:39.138884,Pitching Change: Brock Burke replaces Chase Burns.,Pitching Substitution,50,,,False,False,False,False,not_applicable,True,blocked_so_no_entry
850,trailing_team_total_lag_watch,team_total,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,observed_only,,2026-06-15T21:01:50.958778,2026-06-15T21:01:50.958807,,full_game,6,top,0,,4,first_discovery,0,57,100.0,50.0,80.0,0.0,80.0,,,,,,blocked_observation,not_evaluable,,,unknown,6,top,0,,2026-06-15T21:01:50.241082,,,10,,,True,False,False,False,not_applicable,True,blocked_so_no_entry
851,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,blocked,rally_still_active,2026-06-15T21:03:50.985675,2026-06-15T21:03:50.985691,,full_game,3,top,1,1--,6,first_discovery,25,-3,12.0,48.0,60.0,0.0,48.0,,,,,,paper_open,possible_value,70.0,24,unknown,3,top,1,1--,2026-06-15T21:03:42.768493,,,10,,,False,False,False,False,validated,True,has_entry_price
852,f5_total_overreaction_fade_watch,f5_total,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,blocked,market_nearly_settled,2026-06-15T21:04:50.995806,2026-06-15T21:04:50.995833,,first_5,4,bottom,0,,1,first_discovery,0,100,100.0,21.0,100.0,30.0,71.8,,,,,,paper_closed,possible_value,68.0,9,lost,4,bottom,0,,2026-06-15T21:04:16.897042,,,51,920,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,True,False,False,False,not_applicable,True,has_entry_price
853,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,observed_only,,2026-06-15T21:06:51.023326,2026-06-15T21:06:51.023345,,full_game,3,top,2,,6,first_discovery,25,-3,12.0,48.0,60.0,0.0,48.0,,,,,,paper_open,possible_value,70.0,24,unknown,3,top,2,,2026-06-15T21:06:47.239336,,,69,,,False,False,False,False,not_applicable,True,has_entry_price
854,f5_total_overreaction_fade_watch,f5_total,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,blocked,rally_still_active,2026-06-15T21:07:51.035770,2026-06-15T21:07:51.035800,,first_5,4,bottom,1,1--,1,first_discovery,0,100,100.0,21.0,100.0,30.0,71.8,,,,,,paper_closed,possible_value,68.0,9,lost,4,bottom,1,1--,2026-06-15T21:07:21.341957,"Alejandro Osuna grounds into a double play, second baseman Luke Keaschall to shortstop Ryan Kreidler to first baseman Kody Clemens. Jake Burger out at 2nd. Alejandro Osuna out at 1st.",Grounded Into DP,37,1100,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,True,False,False,False,validated,True,has_entry_price
855,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,observed_only,,2026-06-15T21:08:51.051489,2026-06-15T21:08:51.051506,,full_game,3,top,2,,6,first_discovery,25,-3,12.0,48.0,60.0,0.0,48.0,,,,,,paper_open,possible_value,70.0,24,unknown,3,top,2,,2026-06-15T21:08:39.552632,,,83,,,False,False,False,False,not_applicable,True,has_entry_price
856,trailing_team_total_lag_watch,team_total,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,blocked,wide_spread_hard_block: spread=56c > 12c,2026-06-15T21:10:51.513275,2026-06-15T21:10:51.513290,,full_game,6,bottom,0,,56,first_discovery,12,23,92.0,50.0,0.0,15.0,55.3,1,62,31,61,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,6,bottom,0,,2026-06-15T21:10:31.768726,Pitching Change: David Peterson replaces Jonathan Pintaro.,Pitching Substitution,70,,,False,False,False,False,not_applicable,True,blocked_so_no_entry
857,trailing_team_total_lag_watch,team_total,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,observed_only,,2026-06-15T21:11:51.523229,2026-06-15T21:11:51.523254,,full_game,6,bottom,0,,4,first_discovery,0,57,100.0,50.0,80.0,0.0,80.0,31,36,33,5,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,6,bottom,0,,2026-06-15T21:11:43.431194,,,80,,,True,False,False,False,not_applicable,True,blocked_so_no_entry
858,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,observed_only,,2026-06-15T21:11:51.524975,2026-06-15T21:11:51.524994,,full_game,3,bottom,0,,6,first_discovery,25,-3,12.0,48.0,60.0,0.0,48.0,12,19,15,7,2026-06-16T01:12:50.760654+00:00,paper_open,possible_value,70.0,24,unknown,3,bottom,0,,2026-06-15T21:11:45.617172,,,41,,,False,False,False,False,not_applicable,True,has_entry_price
859,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:12:50.725692,2026-06-15T21:12:50.725770,,full_game,5,top,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:12:50.760654+00:00,paper_closed,possible_value,62.0,45,won,5,top,0,,2026-06-15T21:11:42.363056,,,51,1400,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
860,trailing_team_total_lag_watch,team_total,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,observed_only,,2026-06-15T21:12:50.751718,2026-06-15T21:12:50.751778,,full_game,6,bottom,0,,5,first_discovery,0,34,100.0,50.0,70.0,0.0,77.5,31,36,33,5,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,6,bottom,0,,2026-06-15T21:11:43.431194,,,49,,,True,False,False,False,not_applicable,True,blocked_so_no_entry
861,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,rally_still_active,2026-06-15T21:12:50.753234,2026-06-15T21:12:50.753255,,full_game,8,bottom,0,1--,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,88,89,88,1,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,8,bottom,0,1--,2026-06-15T21:11:44.504196,,,41,3660,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,validated,True,blocked_so_no_entry
862,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:12:50.755922,2026-06-15T21:12:50.755941,,full_game,3,bottom,0,,6,first_discovery,34,43,100.0,48.0,60.0,0.0,74.4,74,80,77,6,2026-06-16T01:12:50.760654+00:00,paper_open,watch_only,58.0,87,unknown,3,bottom,0,,2026-06-15T21:11:45.617172,,,4,,,False,False,False,False,not_applicable,True,has_entry_price
863,trailing_team_total_lag_watch,team_total,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM5,blocked,wide_spread_hard_block: spread=54c > 12c,2026-06-15T21:12:50.756806,2026-06-15T21:12:50.756825,,full_game,6,bottom,0,,54,first_discovery,41,-5,20.0,50.0,0.0,15.0,33.8,9,63,36,54,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,6,bottom,0,,2026-06-15T21:11:46.702249,Batter Timeout.,Batter Timeout,58,,,False,False,False,False,not_applicable,True,blocked_so_no_entry
864,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,rally_still_active,2026-06-15T21:13:50.770133,2026-06-15T21:13:50.770166,,full_game,5,top,1,1--,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:12:50.760654+00:00,paper_closed,possible_value,62.0,45,won,5,top,1,1--,2026-06-15T21:13:29.571248,,,6,1460,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,validated,True,has_entry_price
865,trailing_team_total_lag_watch,team_total,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,blocked,rally_still_active,2026-06-15T21:13:50.771069,2026-06-15T21:13:50.771091,,full_game,6,bottom,0,1--,5,first_discovery,0,34,100.0,50.0,70.0,0.0,77.5,31,36,33,5,2026-06-16T01:12:50.760654+00:00,blocked_observation,not_evaluable,,,unknown,6,bottom,0,1--,2026-06-15T21:13:30.640178,,,6,,,True,False,False,False,validated,True,blocked_so_no_entry
866,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,rally_still_active,2026-06-15T21:16:50.813657,2026-06-15T21:16:50.813671,,full_game,8,bottom,1,1-3,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,88,89,88,1,2026-06-16T01:17:35.609095+00:00,blocked_observation,not_evaluable,,,unknown,8,bottom,1,1-3,2026-06-15T21:16:37.395303,,,28,3900,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,validated,True,blocked_so_no_entry
867,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,rally_still_active,2026-06-15T21:17:51.154974,2026-06-15T21:17:51.154990,,full_game,8,bottom,2,1--,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,88,89,88,1,2026-06-16T01:17:35.609095+00:00,blocked_observation,not_evaluable,,,unknown,8,bottom,2,1--,2026-06-15T21:17:15.303325,,,27,3961,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,validated,True,blocked_so_no_entry
868,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T21:17:51.156266,2026-06-15T21:17:51.156279,,full_game,3,bottom,2,1--,6,first_discovery,34,43,100.0,48.0,60.0,0.0,74.4,74,80,77,6,2026-06-16T01:17:35.609095+00:00,paper_open,watch_only,58.0,87,unknown,3,bottom,2,1--,2026-06-15T21:17:16.306631,,,57,,,False,False,False,False,validated,True,has_entry_price
869,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:19:51.183440,2026-06-15T21:19:51.183494,,full_game,5,bottom,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,,,,,,paper_closed,possible_value,62.0,45,won,5,bottom,0,,2026-06-15T21:19:40.144203,,,68,1821,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
870,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,market_nearly_settled,2026-06-15T21:19:51.185023,2026-06-15T21:19:51.185037,,full_game,8,bottom,3,,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,,,,,,blocked_observation,not_evaluable,,,unknown,8,bottom,3,,2026-06-15T21:19:42.311347,,,147,4081,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,not_applicable,True,blocked_so_no_entry
871,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,market_nearly_settled,2026-06-15T21:21:51.216330,2026-06-15T21:21:51.216346,,full_game,9,top,0,,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,88,89,88,1,2026-06-16T01:22:12.725117+00:00,blocked_observation,not_evaluable,,,unknown,9,top,0,,2026-06-15T21:21:30.895180,Pitching Change: Chase Shugart replaces Jonathan Bowlan.,Pitching Substitution,40,4201,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,not_applicable,True,blocked_so_no_entry
872,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:21:51.217665,2026-06-15T21:21:51.217693,,full_game,3,bottom,2,,6,first_discovery,34,43,100.0,48.0,60.0,0.0,74.4,74,80,77,6,2026-06-16T01:22:12.725117+00:00,paper_open,watch_only,58.0,87,unknown,3,bottom,2,,2026-06-15T21:21:31.867351,Jose Altuve homers (7) on a fly ball to left center field.,Home Run,14,14,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
873,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,rally_still_active,2026-06-15T21:22:51.232352,2026-06-15T21:22:51.232589,,full_game,5,bottom,1,1--,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:22:12.725117+00:00,paper_closed,possible_value,62.0,45,won,5,bottom,1,1--,2026-06-15T21:22:42.488574,,,1,2001,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,validated,True,has_entry_price
874,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:22:51.236058,2026-06-15T21:22:51.236085,,full_game,3,bottom,2,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:22:12.725117+00:00,paper_open,possible_value,70.0,28,unknown,3,bottom,2,,2026-06-15T21:22:45.366878,,,50,74,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
875,f5_total_overreaction_fade_watch,f5_total,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,observed_only,,2026-06-15T21:22:51.236434,2026-06-15T21:22:51.236453,,first_5,3,bottom,2,,1,first_discovery,95,5,18.0,21.0,100.0,30.0,47.2,99,100,99,1,2026-06-16T01:22:12.725117+00:00,paper_open,possible_value,60.0,6,unknown,3,bottom,2,,2026-06-15T21:22:45.366878,,,50,74,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
876,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:22:51.238182,2026-06-15T21:22:51.238201,,full_game,3,bottom,2,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:22:12.725117+00:00,paper_open,watch_only,58.0,87,unknown,3,bottom,2,,2026-06-15T21:22:45.366878,,,50,74,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
877,full_game_total_extreme_reprice_watch,fg_total,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,blocked,rally_still_active,2026-06-15T21:23:51.252527,2026-06-15T21:23:51.252580,,full_game,9,top,0,1--,1,first_discovery,74,14,58.0,27.0,100.0,30.0,61.0,88,89,88,1,2026-06-16T01:22:12.725117+00:00,blocked_observation,not_evaluable,,,unknown,9,top,0,1--,2026-06-15T21:23:21.536111,,,32,4321,J.T. Realmuto homers (5) on a line drive to left field. Bryson Stott scores.,False,False,False,False,validated,True,blocked_so_no_entry
878,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:25:51.288082,2026-06-15T21:25:51.288104,,full_game,4,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:26:53.807599+00:00,paper_open,possible_value,70.0,28,unknown,4,top,0,,2026-06-15T21:25:16.318258,,,70,254,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
879,f5_total_overreaction_fade_watch,f5_total,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,observed_only,,2026-06-15T21:25:51.288446,2026-06-15T21:25:51.288460,,first_5,4,top,0,,1,first_discovery,95,5,18.0,21.0,100.0,30.0,47.2,99,100,99,1,2026-06-16T01:26:53.807599+00:00,paper_open,possible_value,60.0,6,unknown,4,top,0,,2026-06-15T21:25:16.318258,,,70,254,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
880,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:25:51.288742,2026-06-15T21:25:51.288754,,full_game,4,top,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:26:53.807599+00:00,paper_open,watch_only,58.0,87,unknown,4,top,0,,2026-06-15T21:25:16.318258,,,70,254,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
881,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T21:27:51.316860,2026-06-15T21:27:51.316881,,full_game,4,top,1,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:26:53.807599+00:00,paper_open,possible_value,70.0,28,unknown,4,top,1,1--,2026-06-15T21:27:50.309513,,,21,374,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
882,f5_total_overreaction_fade_watch,f5_total,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,blocked,rally_still_active,2026-06-15T21:27:51.317266,2026-06-15T21:27:51.317281,,first_5,4,top,1,1--,1,first_discovery,95,5,18.0,21.0,100.0,30.0,47.2,99,100,99,1,2026-06-16T01:26:53.807599+00:00,paper_open,possible_value,60.0,6,unknown,4,top,1,1--,2026-06-15T21:27:50.309513,,,21,374,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
883,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T21:27:51.317468,2026-06-15T21:27:51.317478,,full_game,4,top,1,1--,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:26:53.807599+00:00,paper_open,watch_only,58.0,87,unknown,4,top,1,1--,2026-06-15T21:27:50.309513,,,21,374,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
884,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:31:51.372298,2026-06-15T21:31:51.372339,,full_game,6,top,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:31:29.616641+00:00,paper_closed,possible_value,62.0,45,won,6,top,0,,2026-06-15T21:31:33.192470,,,38,2541,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
885,trailing_team_total_lag_watch,team_total,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX2,observed_only,,2026-06-15T21:31:51.372655,2026-06-15T21:31:51.372666,,full_game,6,top,0,,1,first_discovery,0,100,100.0,30.0,100.0,30.0,74.5,99,100,99,1,2026-06-16T01:31:29.616641+00:00,paper_closed,watch_only,48.0,88,pushed,6,top,0,,2026-06-15T21:31:33.192470,,,38,2541,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,True,False,False,False,not_applicable,True,has_entry_price
886,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:36:51.450915,2026-06-15T21:36:51.450935,,full_game,4,bottom,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:36:09.903528+00:00,paper_open,possible_value,70.0,28,unknown,4,bottom,0,,2026-06-15T21:36:34.967042,Jahmai Jones remains in the game as the designated hitter.,Defensive Switch,65,914,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
887,f5_total_overreaction_fade_watch,f5_total,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,blocked,market_nearly_settled,2026-06-15T21:36:51.451225,2026-06-15T21:36:51.451265,,first_5,4,bottom,0,,1,first_discovery,95,5,18.0,21.0,100.0,30.0,47.2,99,100,99,1,2026-06-16T01:36:09.903528+00:00,paper_open,possible_value,60.0,6,unknown,4,bottom,0,,2026-06-15T21:36:34.967042,Jahmai Jones remains in the game as the designated hitter.,Defensive Switch,65,914,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
888,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:36:51.451585,2026-06-15T21:36:51.451615,,full_game,4,bottom,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:36:09.903528+00:00,paper_open,watch_only,58.0,87,unknown,4,bottom,0,,2026-06-15T21:36:34.967042,Jahmai Jones remains in the game as the designated hitter.,Defensive Switch,65,914,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
889,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:38:52.024434,2026-06-15T21:38:52.024470,,full_game,6,bottom,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:40:46.061172+00:00,paper_closed,possible_value,62.0,45,won,6,bottom,0,,2026-06-15T21:38:25.774751,Pitching Change: Andrew Morris replaces Taylor Rogers.,Pitching Substitution,59,2961,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
890,trailing_team_total_lag_watch,team_total,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX2,observed_only,,2026-06-15T21:38:52.024833,2026-06-15T21:38:52.024848,,full_game,6,bottom,0,,1,first_discovery,0,100,100.0,30.0,100.0,30.0,74.5,99,100,99,1,2026-06-16T01:40:46.061172+00:00,paper_closed,watch_only,48.0,88,pushed,6,bottom,0,,2026-06-15T21:38:25.774751,Pitching Change: Andrew Morris replaces Taylor Rogers.,Pitching Substitution,59,2961,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,True,False,False,False,not_applicable,True,has_entry_price
891,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:41:52.076458,2026-06-15T21:41:52.076484,,full_game,5,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:40:46.061172+00:00,paper_open,possible_value,70.0,28,unknown,5,top,0,,2026-06-15T21:41:36.087871,Pitching Change: AJ Blubaugh replaces Steven Okert.,Pitching Substitution,59,1215,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
892,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:41:52.076814,2026-06-15T21:41:52.076829,,full_game,5,top,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:40:46.061172+00:00,paper_open,watch_only,58.0,87,unknown,5,top,0,,2026-06-15T21:41:36.087871,Pitching Change: AJ Blubaugh replaces Steven Okert.,Pitching Substitution,59,1215,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
893,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T21:43:52.239453,2026-06-15T21:43:52.239479,,full_game,5,top,0,--3,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:45:27.787553+00:00,paper_open,possible_value,70.0,28,unknown,5,top,0,--3,2026-06-15T21:43:30.701186,,,0,1335,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
894,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T21:43:52.239806,2026-06-15T21:43:52.239825,,full_game,5,top,0,--3,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:45:27.787553+00:00,paper_open,watch_only,58.0,87,unknown,5,top,0,--3,2026-06-15T21:43:30.701186,,,0,1335,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
895,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:44:52.253292,2026-06-15T21:44:52.253324,,full_game,7,top,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:45:27.787553+00:00,paper_closed,possible_value,62.0,45,won,7,top,0,,2026-06-15T21:44:43.922425,,,66,3322,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
896,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T21:47:52.834995,2026-06-15T21:47:52.835027,,full_game,5,top,1,-2-,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,,paper_open,possible_value,70.0,28,unknown,5,top,1,-2-,2026-06-15T21:47:17.076998,,,125,1575,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
897,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T21:47:52.835361,2026-06-15T21:47:52.835381,,full_game,5,top,1,-2-,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,,,,,,paper_open,watch_only,58.0,87,unknown,5,top,1,-2-,2026-06-15T21:47:17.076998,,,125,1575,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
