candidate_id,candidate_type,game_id,game_pk,market_ticker,event_ticker,market_type,derivative_type,read_type,side,line_value,status,blocked_reason,eligible_for_paper,created_at,first_seen_at,last_seen_at,seen_count,inning,half_inning,outs,score_away,score_home,runners_state,entry_yes_bid,entry_yes_ask,spread_cents,overall_watch_score,baseball_support_score,execution_quality_score,risk_blocker_score,trigger_event_type,trigger_description,analysis_status,snapshots_found,entry_side_price,pre_side_price,pre_snapshot_at,pre_snapshot_source,side_price_1m,delta_1m,snapshot_at_1m,source_1m,side_price_3m,delta_3m,snapshot_at_3m,source_3m,side_price_5m,delta_5m,snapshot_at_5m,source_5m,side_price_10m,delta_10m,snapshot_at_10m,source_10m,side_price_20m,delta_20m,snapshot_at_20m,source_20m,mfe_10m,mae_10m,mfe_20m,mae_20m,settlement_horizon,candidate_line_value,resolved_line_value,selected_team_abbr,score_away_at_candidate,score_home_at_candidate,final_away_score,final_home_score,final_total,game_status,game_is_final,f5_away_score,f5_home_score,f5_total,f5_innings_seen,f5_has_all_5,market_yes_means,market_no_means,market_contract_direction,market_semantics_confidence,market_is_semantics_clear,market_spread_value,market_line_value,settlement_status,settlement_reason,settled_yes_value,settled_side_value,hold_to_settle_win,hold_to_settle_pnl_cents,hold_to_settle_roi,market_inferred_yes,market_inferred_reason,market_inferred_avg_price,market_inferred_at,market_inferred_source,current_total_runs,final_total_runs,current_team_score,final_team_score,current_opponent_score,runs_needed_team,runs_needed_total,team_score_diff,outs_elapsed,remaining_outs_full,remaining_outs_f5,inning_bucket,score_state,total_score_state,runs_needed_team_bucket,runs_needed_total_bucket,baseball_support_bucket,overall_watch_bucket,spread_bucket,is_late_game,is_blowout,context_lane
1004,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=19c > 12c,0,2026-06-16T19:39:20.598652,2026-06-16T19:39:20.598629,2026-06-16T19:39:20.598629,1,3,bottom,3,0,7,,29,48,19,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 3; team total may be lagging,ok,36,48,50.0,2026-06-16T19:38:47.329513+00:00,rest_batch,50.0,2.0,2026-06-16T19:40:54.767936+00:00,rest_batch,50.0,2.0,2026-06-16T19:42:24.761895+00:00,rest_batch,50.0,2.0,2026-06-16T19:44:24.763125+00:00,rest_batch,50.0,2.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,2.0,2026-06-16T20:03:44.753861+00:00,rest_batch,14.5,2.0,14.5,2.0,full_game,,3.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-48,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,3.0,-4.0,-7,18,36,12,early_1_3,selected_trailing,high_total_6_8,need_3,already_cleared,support_26_50,watch_26_50,spread_11_20,0,1,trailing_team_total_lag_watch|team_runs_need_3|early_1_3|selected_trailing
1005,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T19:39:20.600602,2026-06-16T19:39:20.600555,2026-06-16T19:39:20.600555,1,2,top,3,0,4,,10,60,50,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,32,60,,,,50.0,-10.0,2026-06-16T19:40:54.767936+00:00,rest_batch,50.0,-10.0,2026-06-16T19:42:24.761895+00:00,rest_batch,50.0,-10.0,2026-06-16T19:44:24.763125+00:00,rest_batch,50.0,-10.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,-10.0,2026-06-16T20:03:44.753861+00:00,rest_batch,-10.0,-16.5,-10.0,-16.5,full_game,,6.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-60,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,6.0,2.0,-4,9,45,21,early_1_3,selected_trailing,medium_total_3_5,need_6,need_2,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_6|early_1_3|selected_trailing
1006,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=36c > 12c,0,2026-06-16T19:40:20.615768,2026-06-16T19:40:20.615742,2026-06-16T19:40:20.615742,1,4,top,1,0,7,,38,74,36,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,35,74,50.0,2026-06-16T19:38:47.329513+00:00,rest_batch,50.0,-24.0,2026-06-16T19:41:24.763075+00:00,rest_batch,50.0,-24.0,2026-06-16T19:43:24.764897+00:00,rest_batch,50.0,-24.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,-24.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,-24.0,2026-06-16T20:03:44.753861+00:00,rest_batch,4.5,-24.0,4.5,-24.0,full_game,,2.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,26,0.3514,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,2.0,-5.0,-7,19,35,11,middle_4_6,selected_trailing,high_total_6_8,need_2,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,1,trailing_team_total_lag_watch|team_runs_need_2|middle_4_6|selected_trailing
1007,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=36c > 12c,0,2026-06-16T19:40:20.816293,2026-06-16T19:40:20.816247,2026-06-16T19:40:20.816247,1,2,top,3,0,4,,10,46,36,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,34,46,,,,50.0,4.0,2026-06-16T19:41:24.763075+00:00,rest_batch,50.0,4.0,2026-06-16T19:43:24.764897+00:00,rest_batch,50.0,4.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,4.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,4.0,2026-06-16T20:03:44.753861+00:00,rest_batch,4.0,-2.5,4.0,-2.5,full_game,,6.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-46,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,6.0,2.0,-4,9,45,21,early_1_3,selected_trailing,medium_total_3_5,need_6,need_2,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_6|early_1_3|selected_trailing
1008,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=55c > 12c,0,2026-06-16T19:41:20.832138,2026-06-16T19:41:20.832102,2026-06-16T19:43:20.905667,2,4,top,1,0,7,,9,64,55,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,37,64,62.5,2026-06-16T19:40:55.301087+00:00,ws_orderbook,50.0,-14.0,2026-06-16T19:42:24.761895+00:00,rest_batch,50.0,-14.0,2026-06-16T19:44:24.763125+00:00,rest_batch,50.0,-14.0,2026-06-16T19:46:24.763103+00:00,rest_batch,50.0,-14.0,2026-06-16T19:51:24.769009+00:00,rest_batch,50.0,-14.0,2026-06-16T20:03:44.753861+00:00,rest_batch,-14.0,-14.0,-1.5,-14.0,full_game,,3.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,3.0,-4.0,-7,19,35,11,middle_4_6,selected_trailing,high_total_6_8,need_3,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,1,trailing_team_total_lag_watch|team_runs_need_3|middle_4_6|selected_trailing
1009,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=22c > 12c,0,2026-06-16T19:41:20.834297,2026-06-16T19:41:20.834243,2026-06-16T19:41:20.834243,1,2,top,3,0,4,,36,58,22,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,37,58,56.5,2026-06-16T19:40:55.328242+00:00,ws_orderbook,50.0,-8.0,2026-06-16T19:42:24.761895+00:00,rest_batch,50.0,-8.0,2026-06-16T19:44:24.763125+00:00,rest_batch,50.0,-8.0,2026-06-16T19:46:24.763103+00:00,rest_batch,50.0,-8.0,2026-06-16T19:51:24.769009+00:00,rest_batch,50.0,-8.0,2026-06-16T20:03:44.753861+00:00,rest_batch,-8.0,-8.0,-1.5,-8.0,full_game,,5.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-58,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,5.0,1.0,-4,9,45,21,early_1_3,selected_trailing,medium_total_3_5,need_5,need_1,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_5|early_1_3|selected_trailing
1010,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,team_lag_blowout,0,2026-06-16T19:42:20.848993,2026-06-16T19:42:20.848939,2026-06-16T19:42:20.848939,1,4,top,2,0,7,,32,39,7,50.0,50.0,50.0,0.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,39,39,50.0,2026-06-16T19:41:54.762198+00:00,rest_batch,50.0,11.0,2026-06-16T19:43:24.764897+00:00,rest_batch,50.0,11.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,11.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,11.0,2026-06-16T19:52:24.769985+00:00,rest_batch,50.0,11.0,2026-06-16T20:03:44.753861+00:00,rest_batch,23.5,11.0,23.5,11.0,full_game,,3.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-39,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,3.0,-4.0,-7,20,34,10,middle_4_6,selected_trailing,high_total_6_8,need_3,already_cleared,support_26_50,watch_26_50,spread_6_10,0,1,trailing_team_total_lag_watch|team_runs_need_3|middle_4_6|selected_trailing
1011,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=46c > 12c,0,2026-06-16T19:42:20.893773,2026-06-16T19:42:20.893723,2026-06-16T19:42:20.893723,1,2,bottom,1,0,4,,7,53,46,34.3,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,38,53,50.0,2026-06-16T19:41:54.762198+00:00,rest_batch,50.0,-3.0,2026-06-16T19:43:24.764897+00:00,rest_batch,50.0,-3.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,-3.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,-3.0,2026-06-16T19:52:24.769985+00:00,rest_batch,50.0,-3.0,2026-06-16T20:03:44.753861+00:00,rest_batch,-3.0,-3.0,-3.0,-3.0,full_game,,8.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-53,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,8.0,4.0,-4,10,44,20,early_1_3,selected_trailing,medium_total_3_5,need_7_plus,need_4,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_7_plus|early_1_3|selected_trailing
1012,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM4,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=35c > 12c,0,2026-06-16T19:43:20.907086,2026-06-16T19:43:20.907052,2026-06-16T19:43:20.907052,1,2,bottom,2,0,4,,50,85,35,27.8,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,39,85,50.0,2026-06-16T19:42:54.761555+00:00,rest_batch,50.0,-35.0,2026-06-16T19:44:24.763125+00:00,rest_batch,50.0,-35.0,2026-06-16T19:46:24.763103+00:00,rest_batch,50.0,-35.0,2026-06-16T19:48:24.768867+00:00,rest_batch,50.0,-35.0,2026-06-16T19:53:24.771220+00:00,rest_batch,50.0,-35.0,2026-06-16T20:03:44.753861+00:00,rest_batch,-17.5,-35.0,-17.5,-35.0,full_game,,4.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-85,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,4.0,0.0,-4,11,43,19,early_1_3,selected_trailing,medium_total_3_5,need_4,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_4|early_1_3|selected_trailing
1013,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=43c > 12c,0,2026-06-16T19:44:20.921211,2026-06-16T19:44:20.921162,2026-06-16T19:44:20.921162,1,4,top,3,0,7,,9,52,43,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,38,52,50.0,2026-06-16T19:43:54.762476+00:00,rest_batch,50.0,-2.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,-2.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,-2.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,-2.0,2026-06-16T19:54:24.772778+00:00,rest_batch,50.0,-2.0,2026-06-16T20:04:44.750468+00:00,rest_batch,-2.0,-2.0,-2.0,-2.0,full_game,,4.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-52,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,4.0,-3.0,-7,21,33,9,middle_4_6,selected_trailing,high_total_6_8,need_4,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,1,trailing_team_total_lag_watch|team_runs_need_4|middle_4_6|selected_trailing
1014,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM7,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=40c > 12c,0,2026-06-16T19:44:20.923323,2026-06-16T19:44:20.923281,2026-06-16T19:44:20.923281,1,2,bottom,2,0,4,,9,49,40,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,38,49,50.0,2026-06-16T19:43:54.762476+00:00,rest_batch,50.0,1.0,2026-06-16T19:45:24.762814+00:00,rest_batch,50.0,1.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,1.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,1.0,2026-06-16T19:54:24.772778+00:00,rest_batch,50.0,1.0,2026-06-16T20:04:44.750468+00:00,rest_batch,1.0,1.0,1.0,1.0,full_game,,7.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-49,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,7.0,3.0,-4,11,43,19,early_1_3,selected_trailing,medium_total_3_5,need_7_plus,need_3,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_7_plus|early_1_3|selected_trailing
1015,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=33c > 12c,0,2026-06-16T19:45:20.935870,2026-06-16T19:45:20.935848,2026-06-16T19:45:20.935848,1,4,top,3,0,7,,7,40,33,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,38,40,50.0,2026-06-16T19:44:54.763837+00:00,rest_batch,50.0,10.0,2026-06-16T19:46:24.763103+00:00,rest_batch,50.0,10.0,2026-06-16T19:48:24.768867+00:00,rest_batch,50.0,10.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,10.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,10.0,2026-06-16T20:05:44.748869+00:00,rest_batch,10.0,10.0,10.0,10.0,full_game,,7.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-40,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,7.0,0.0,-7,21,33,9,middle_4_6,selected_trailing,high_total_6_8,need_7_plus,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,1,trailing_team_total_lag_watch|team_runs_need_7_plus|middle_4_6|selected_trailing
1016,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,team_lag_observe_only,0,2026-06-16T19:45:20.937699,2026-06-16T19:45:20.937671,2026-06-16T19:45:20.937671,1,2,bottom,2,0,4,,36,47,11,37.1,48.0,10.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,39,47,50.0,2026-06-16T19:44:54.763837+00:00,rest_batch,50.0,3.0,2026-06-16T19:46:24.763103+00:00,rest_batch,50.0,3.0,2026-06-16T19:48:24.768867+00:00,rest_batch,50.0,3.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,3.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,3.0,2026-06-16T20:05:44.748869+00:00,rest_batch,9.5,3.0,9.5,3.0,full_game,,5.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-47,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,5.0,1.0,-4,11,43,19,early_1_3,selected_trailing,medium_total_3_5,need_5,need_1,support_26_50,watch_26_50,spread_11_20,0,0,trailing_team_total_lag_watch|team_runs_need_5|early_1_3|selected_trailing
1017,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,team_lag_blowout,0,2026-06-16T19:46:20.957578,2026-06-16T19:46:20.957554,2026-06-16T19:46:20.957554,1,4,bottom,1,0,7,,25,37,12,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,38,37,50.0,2026-06-16T19:45:54.763525+00:00,rest_batch,50.0,13.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,13.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,13.0,2026-06-16T19:51:24.769009+00:00,rest_batch,50.0,13.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,13.0,2026-06-16T20:06:44.749766+00:00,rest_batch,25.5,13.0,25.5,13.0,full_game,,3.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-37,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,3.0,-4.0,-7,22,32,8,middle_4_6,selected_trailing,high_total_6_8,need_3,already_cleared,support_26_50,watch_26_50,spread_11_20,0,1,trailing_team_total_lag_watch|team_runs_need_3|middle_4_6|selected_trailing
1018,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=55c > 12c,0,2026-06-16T19:46:20.959333,2026-06-16T19:46:20.959301,2026-06-16T19:46:20.959301,1,2,bottom,3,0,4,,7,62,55,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,ok,37,62,50.0,2026-06-16T19:45:54.763525+00:00,rest_batch,50.0,-12.0,2026-06-16T19:47:24.765167+00:00,rest_batch,50.0,-12.0,2026-06-16T19:49:24.766169+00:00,rest_batch,50.0,-12.0,2026-06-16T19:51:24.769009+00:00,rest_batch,50.0,-12.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,-12.0,2026-06-16T20:06:44.749766+00:00,rest_batch,-12.0,-12.0,-12.0,-12.0,full_game,,8.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-62,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,8.0,4.0,-4,12,42,18,early_1_3,selected_trailing,medium_total_3_5,need_7_plus,need_4,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_7_plus|early_1_3|selected_trailing
1019,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA5,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=16c > 12c,0,2026-06-16T19:47:20.976276,2026-06-16T19:47:20.976233,2026-06-16T19:47:20.976233,1,4,bottom,1,0,7,,9,25,16,35.2,50.0,0.0,15.0,trailing_team_total_lag,MIA trails 7-0 in inning 4; team total may be lagging,ok,38,25,50.0,2026-06-16T19:46:54.765191+00:00,rest_batch,50.0,25.0,2026-06-16T19:48:24.768867+00:00,rest_batch,50.0,25.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,25.0,2026-06-16T19:52:24.769985+00:00,rest_batch,50.0,25.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,25.0,2026-06-16T20:07:44.751713+00:00,rest_batch,25.0,9.5,25.0,9.5,full_game,,5.0,MIA,0,7,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-25,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,7,10,0,2,7,5.0,-2.0,-7,22,32,8,middle_4_6,selected_trailing,high_total_6_8,need_5,already_cleared,support_26_50,watch_26_50,spread_11_20,0,1,trailing_team_total_lag_watch|team_runs_need_5|middle_4_6|selected_trailing
1020,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,team_total,team_total_lag,YES,,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T19:47:20.985175,2026-06-16T19:47:20.985115,2026-06-16T19:47:20.985115,1,3,top,0,0,4,,36,86,50,34.6,48.0,0.0,15.0,trailing_team_total_lag,NYM trails 4-0 in inning 3; team total may be lagging,ok,37,86,50.0,2026-06-16T19:46:54.765191+00:00,rest_batch,50.0,-36.0,2026-06-16T19:48:24.768867+00:00,rest_batch,50.0,-36.0,2026-06-16T19:50:24.766524+00:00,rest_batch,50.0,-36.0,2026-06-16T19:52:24.769985+00:00,rest_batch,50.0,-36.0,2026-06-16T20:03:44.753861+00:00,rest_batch,50.0,-36.0,2026-06-16T20:07:44.751713+00:00,rest_batch,-5.5,-36.0,-5.5,-36.0,full_game,,3.0,NYM,0,4,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,14,0.1628,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,4,8,0,3,4,3.0,-1.0,-4,12,42,18,early_1_3,selected_trailing,medium_total_3_5,need_3,already_cleared,support_26_50,watch_26_50,spread_21_plus,0,0,trailing_team_total_lag_watch|team_runs_need_3|early_1_3|selected_trailing
