game_date,game_id,away_abbr,home_abbr,game_start_utc,market_ticker,market_type,selected_team_abbr,line_value,is_semantics_clear,coverage_label,total_snapshots,pre_game_snapshots,post_game_snapshots,snapshots_6h_3h,snapshots_3h_90m,snapshots_90m_30m,snapshots_30m_start,latest_pre_snap,earliest_snap,latest_snap,min_spread_overall,min_spread_6h_3h,min_spread_3h_90m,min_spread_90m_30m,min_spread_30m_start,avg_spread_6h_3h,avg_spread_3h_90m,avg_spread_90m_30m,median_spread_6h_3h,median_spread_3h_90m,median_spread_90m_30m,empty_book_pre_count,empty_book_fraction,first_narrow_snap,last_narrow_snap,has_depth_json,depth_nonempty_count
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTOTAL-26JUN211410CLEHOU-5,full_game_total,,5.0,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTOTAL-26JUN211410CLEHOU-6,full_game_total,,6.0,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTOTAL-26JUN211410CLEHOU-7,full_game_total,,7.0,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTOTAL-26JUN211410CLEHOU-8,full_game_total,,8.0,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTOTAL-26JUN211410CLEHOU-9,full_game_total,,9.0,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBGAME-26JUN211410CLEHOU-CLE,moneyline,CLE,,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBGAME-26JUN211410CLEHOU-HOU,moneyline,HOU,,1,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-CLESKWAN38-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-CLESKWAN38-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUCWALKER8-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUCWALKER8-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUJALTUVE27-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUJALTUVE27-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUYALVAREZ44-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBHR-26JUN211410CLEHOU-HOUYALVAREZ44-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-CLE2,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-CLE3,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-CLE4,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-HOU2,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-HOU3,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBSPREAD-26JUN211410CLEHOU-HOU4,spread_run_line,,,0,stale_only,1546,592,954,0,232,240,120,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,592,1.0,,,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE2,team_total,CLE,,1,good_pregame_coverage,3066,610,2456,0,240,244,126,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,2,,2,2,3,,94.8,96.4,,98.0,98.0,592,0.97,2026-06-21T15:38:19.335472+00:00,2026-06-21T18:08:07.525551+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE3,team_total,CLE,,1,good_pregame_coverage,2909,621,2288,0,242,250,129,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,1,1,2,,94.0,94.2,,98.0,98.0,592,0.953,2026-06-21T15:38:19.346984+00:00,2026-06-21T18:08:36.527893+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE4,team_total,CLE,,1,good_pregame_coverage,3366,672,2694,0,276,262,134,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,2,1,2,,82.8,89.9,,98.0,98.0,592,0.881,2026-06-21T15:38:19.347428+00:00,2026-06-21T18:06:26.535011+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE5,team_total,CLE,,1,good_pregame_coverage,3809,609,3200,0,241,244,124,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,1,1,1,,94.4,96.4,,98,98.0,592,0.972,2026-06-21T15:38:19.347898+00:00,2026-06-21T18:05:23.029794+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE6,team_total,CLE,,1,good_pregame_coverage,3295,607,2688,0,238,244,125,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,2,,3,2,3,,95.6,96.4,,98.0,98.0,592,0.975,2026-06-21T15:38:19.348446+00:00,2026-06-21T18:06:23.522397+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE7,team_total,CLE,,1,good_pregame_coverage,2976,626,2350,0,236,255,135,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,2,,2,2,2,,96.4,92.4,,98.0,98,592,0.946,2026-06-21T15:38:19.348882+00:00,2026-06-21T18:08:25.584235+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-CLE8,team_total,CLE,,1,good_pregame_coverage,2628,633,1995,0,259,245,129,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,1,1,2,,88.0,96.0,,98,98,592,0.935,2026-06-21T15:38:19.349286+00:00,2026-06-21T18:08:25.584793+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU2,team_total,HOU,,1,good_pregame_coverage,2321,614,1707,0,247,243,124,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,2,1,2,,92.3,96.8,,98,98,592,0.964,2026-06-21T15:38:19.349681+00:00,2026-06-21T18:06:02.574561+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU3,team_total,HOU,,1,good_pregame_coverage,3424,628,2796,0,245,250,133,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,2,,2,2,2,,92.9,94.2,,98,98.0,592,0.943,2026-06-21T15:38:19.350037+00:00,2026-06-21T18:08:01.524435+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU4,team_total,HOU,,1,good_pregame_coverage,3192,615,2577,0,239,252,124,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,1,2,1,,95.2,93.4,,98,98.0,592,0.963,2026-06-21T15:38:19.350444+00:00,2026-06-21T18:05:23.029218+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU5,team_total,HOU,,1,good_pregame_coverage,3401,645,2756,0,245,262,138,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,2,2,1,,92.9,89.9,,98,98.0,592,0.918,2026-06-21T15:38:19.350911+00:00,2026-06-21T18:09:05.393925+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU6,team_total,HOU,,1,good_pregame_coverage,3691,623,3068,0,243,251,129,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,1,2,2,,93.7,93.8,,98,98,592,0.95,2026-06-21T15:38:19.351317+00:00,2026-06-21T18:06:03.522388+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU7,team_total,HOU,,1,good_pregame_coverage,3392,620,2772,0,242,247,131,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,2,,2,2,2,,94.0,95.3,,98.0,98,592,0.955,2026-06-21T15:38:19.351722+00:00,2026-06-21T18:05:56.123350+00:00,True,592
2026-06-21,CLE@HOU,CLE,HOU,2026-06-21T18:10,KXMLBTEAMTOTAL-26JUN211410CLEHOU-HOU8,team_total,HOU,,1,good_pregame_coverage,3028,620,2408,0,240,244,136,2026-06-21T18:09:48.798824+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,1,,2,2,1,,94.8,96.4,,98.0,98.0,592,0.955,2026-06-21T15:38:19.352150+00:00,2026-06-21T18:07:00.525028+00:00,True,592
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340CWSDET-CWS2,f5_spread,,,0,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340CWSDET-CWS3,f5_spread,,,0,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340CWSDET-DET2,f5_spread,,2.0,0,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5SPREAD-26JUN211340CWSDET-DET3,f5_spread,,3.0,0,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-1,f5_total,,1.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-2,f5_total,,2.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-3,f5_total,,3.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-4,f5_total,,4.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-5,f5_total,,5.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-6,f5_total,,6.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5TOTAL-26JUN211340CWSDET-7,f5_total,,7.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5-26JUN211340CWSDET-CWS,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5-26JUN211340CWSDET-DET,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBF5-26JUN211340CWSDET-TIE,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-10,full_game_total,,10.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-11,full_game_total,,11.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-12,full_game_total,,12.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-13,full_game_total,,13.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-3,full_game_total,,3.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-4,full_game_total,,4.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-5,full_game_total,,5.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-6,full_game_total,,6.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-7,full_game_total,,7.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-8,full_game_total,,8.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBTOTAL-26JUN211340CWSDET-9,full_game_total,,9.0,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBGAME-26JUN211340CWSDET-CWS,moneyline,CWS,,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBGAME-26JUN211340CWSDET-DET,moneyline,DET,,1,stale_only,1546,472,1074,0,112,240,120,2026-06-21T17:39:48.780838+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:18.949287+00:00,98,,98,98,98,,98,98,,98.0,98.0,472,1.0,,,True,472
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSABENINTENDI23-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSABENINTENDI23-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSBMONTGOMERY24-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSBMONTGOMERY24-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSCMEIDROTH10-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSCMONTGOMERY12-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSCMONTGOMERY12-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSEQUERO7-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSEQUERO7-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSJGONZALEZ7-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSJGONZALEZ7-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSLACUA0-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSSANTONACCI17-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSSANTONACCI17-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSTPETERS29-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-CWSTPETERS29-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,CWS@DET,CWS,DET,2026-06-21T17:40,KXMLBHR-26JUN211340CWSDET-DETCKEITH33-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
