season,game_pk,game_date,game_id,team,opponent,home_away,model_version,side_score,side_fade_score,side_pick,team_runs_4plus_score,team_runs_5plus_no_score,team_f5_runs_2plus_score,full_total_avoid_score,full_game_over_score,live_watch_score,avoid_score,top_positive_reasons,top_negative_reasons,bo_bucket,bd_bucket,bo_plus_weak_bd_tag,avoid_low_bo_strong_bd_tag,actual_team_won,actual_team_runs_4plus,actual_team_runs_5plus,actual_team_f5_runs_2plus,actual_game_total_9plus,actual_lw_tied_or_led,validation_mode
2025,776560,2025-08-28,ATL@PHI,PHI,ATL,home,ff_only,0.4001,0.0,lean,0.2878,0.0,0.4245,0.0,0.166,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] offense_form_bucket+opponent_starter_ra9_bucket=55_60__very_bad_6_plus(+0.068) | [team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__very_bad_5_25_plus(+0.082) | [team_runs_4plus] opponent_starter_kbb_bucket=weak_lt_8(+0.054) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__very_bad_5_25_plus(+0.071),,very_high_115_plus,very_low_lt_85,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,776558,2025-08-28,MIA@NYM,NYM,MIA,home,ff_only,0.3894,0.0,lean,0.4161,0.0,0.4983,0.0,0.2269,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] offense_form_bucket=60_plus(+0.062) | [team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__very_bad_5_25_plus(+0.082) | [team_runs_4plus] offense_form_bucket=60_plus(+0.068) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__very_bad_5_25_plus(+0.071),,very_high_115_plus,high_105_115,yes,no,0,1,0,1,1,1,chronological_2023+2024_to_2025
2025,776552,2025-08-29,ATL@PHI,ATL,PHI,away,ff_only,0.0,0.1054,neutral,0.2448,0.0,0.2556,0.0,0.2025,0.0457,0.1054,[team_runs_4plus] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__55_60(+0.074) | [team_runs_5plus] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.114) | [team_runs_5plus] offense_form_bucket=60_plus(+0.069) | [game_total_9plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__55_60(+0.096),[team_won] home_away+opponent_strength_bucket=away__55_60(-0.075) | [team_won] team_strength_gap_bucket=minus_5_to_10(-0.054) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__very_high_5_5_plus(-0.044) | [team_early_deficit_scored_next2] home_away=away(-0.042),high_105_115,avg_95_105,yes,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776546,2025-08-29,MIL@TOR,TOR,MIL,home,ff_only,0.0,0.1459,neutral,0.0,0.0,0.0401,0.0,0.0428,0.0457,0.1459,[game_total_9plus] team_strength_bucket+opponent_strength_bucket=50_55__55_60(+0.043) | [team_f5_runs_2plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=high_60_75__very_high_75_plus(+0.040) | [team_early_deficit_tied_or_led_later] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=high_60_75__very_high_75_plus(+0.046) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__55_60(+0.051) | [team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045),[team_won] opponent_strength_bucket=55_60(-0.053) | [team_won] team_strength_bucket+opponent_strength_bucket=50_55__55_60(-0.049),very_high_115_plus,very_low_lt_85,yes,no,0,0,0,0,1,0,chronological_2023+2024_to_2025
2025,776548,2025-08-29,MIA@NYM,NYM,MIA,home,ff_only,0.3399,0.0,lean,0.1843,0.0,0.3142,0.0,0.0609,0.0457,0.0,[team_won] offense_form_bucket+opponent_starter_ra9_bucket=60_plus__excellent_lt_3_5(+0.085) | [team_won] tag_live_rebound_watch=yes(+0.084) | [team_runs_4plus] offense_form_bucket=60_plus(+0.068) | [team_runs_4plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__high_60_75(+0.066) | [team_runs_5plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__high_60_75(+0.069),,very_high_115_plus,avg_95_105,yes,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776543,2025-08-29,LAA@HOU,HOU,LAA,home,ff_only,0.2401,0.0,lean,0.1895,0.0,0.2486,0.0,0.1536,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] opponent_run_prevention_bucket=lt_40(+0.060) | [team_runs_4plus] opponent_run_prevention_bucket=lt_40(+0.082) | [team_runs_4plus] opponent_starter_kbb_bucket=weak_lt_8(+0.054) | [team_runs_5plus] opponent_run_prevention_bucket=lt_40(+0.073),,very_low_lt_85,high_105_115,no,no,1,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776534,2025-08-29,AZ@LAD,LAD,AZ,home,ff_only,0.2373,0.0,lean,0.0951,0.0,0.093,0.0,0.0,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_runs_4plus] tag_strong_offense_vs_vulnerable_starter=yes(+0.051) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=55_60__45_50(+0.044) | [team_runs_5plus] team_strength_bucket=55_60(+0.055),,very_high_115_plus,very_high_115_plus,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776525,2025-08-30,TB@WSN,TB,WSN,away,ff_only,0.5939,0.0,lean,0.5831,0.0,0.346,0.0,0.1383,0.0457,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_bucket+opponent_strength_bucket=50_55__40_45(+0.076) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=high_4_5_5_5__very_bad_5_25_plus(+0.058) | [team_runs_5plus] home_away+opponent_strength_bucket=away__40_45(+0.093),[f5_total_4plus] opponent_starter_blowup_rate_bucket=avg_45_60(-0.057) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__high_4_5_5_5(-0.057),avg_95_105,low_85_95,no,no,1,1,0,1,0,0,chronological_2023+2024_to_2025
2025,776535,2025-08-30,MIA@NYM,NYM,MIA,home,ff_only,0.2153,0.0,lean,0.0,0.0,0.1707,0.0,0.0825,0.0457,0.0077,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] offense_form_bucket=60_plus(+0.062) | [team_runs_5plus] opponent_run_prevention_bucket=lt_40(+0.073) | [team_runs_5plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__high_60_75(+0.069) | [game_total_9plus] opponent_run_prevention_bucket=lt_40(+0.065),,very_high_115_plus,very_low_lt_85,yes,no,0,1,1,1,1,1,chronological_2023+2024_to_2025
2025,776531,2025-08-30,LAA@HOU,HOU,LAA,home,ff_only,0.1802,0.0,neutral,0.1075,0.0,0.1888,0.0,0.0887,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_runs_4plus] opponent_starter_kbb_bucket=weak_lt_8(+0.054) | [team_runs_4plus] opponent_starter_xfip_bucket=very_bad_5_25_plus(+0.053) | [team_runs_5plus] opponent_starter_kbb_bucket=weak_lt_8(+0.055),,very_low_lt_85,very_high_115_plus,no,no,0,0,0,0,0,1,chronological_2023+2024_to_2025
