season,game_pk,game_date,game_id,team,opponent,home_away,model_version,side_score,side_fade_score,side_pick,team_runs_4plus_score,team_runs_5plus_no_score,team_f5_runs_2plus_score,full_total_avoid_score,full_game_over_score,live_watch_score,avoid_score,top_positive_reasons,top_negative_reasons,bo_bucket,bd_bucket,bo_plus_weak_bd_tag,avoid_low_bo_strong_bd_tag,actual_team_won,actual_team_runs_4plus,actual_team_runs_5plus,actual_team_f5_runs_2plus,actual_game_total_9plus,actual_lw_tied_or_led,validation_mode
2025,777350,2025-06-26,PHI@HOU,PHI,HOU,away,ff_only,0.0,0.3682,fade,0.0,0.2072,0.0,0.0467,0.0,0.0,0.2381,,[team_won] home_away+opponent_strength_bucket=away__55_60(-0.075) | [team_won] opponent_strength_bucket=55_60(-0.053) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),avg_95_105,very_high_115_plus,no,no,0,0,0,0,0,1,chronological_2023+2024_to_2025
2025,777346,2025-06-27,SD@CIN,CIN,SD,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.1332,0.0,0.0,0.1941,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),very_high_115_plus,low_85_95,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776895,2025-08-03,HOU@BOS,BOS,HOU,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0,0.1829,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),high_105_115,very_high_115_plus,yes,no,1,1,1,1,0,0,chronological_2023+2024_to_2025
2025,776745,2025-08-14,MIA@CLE,CLE,MIA,home,ff_only,0.0,0.0633,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0457,0.1203,[team_early_deficit_tied_or_led_later] tag_live_rebound_watch=yes(+0.046) | [team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__45_50(+0.043) | [opponent_blew_early_small_lead] tag_live_rebound_watch=yes(+0.046),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),high_105_115,avg_95_105,yes,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,776707,2025-08-17,SEA@NYM,NYM,SEA,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0,0.1829,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),avg_95_105,very_low_lt_85,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776460,2025-09-05,SEA@ATL,SEA,ATL,away,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0371,0.0,0.0,0.2042,,[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),high_105_115,very_low_lt_85,no,no,0,0,0,0,0,1,chronological_2023+2024_to_2025
2025,776399,2025-09-08,AZ@SF,AZ,SF,away,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0,0.1829,,[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),very_high_115_plus,very_high_115_plus,no,no,0,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776218,2025-09-23,DET@CLE,CLE,DET,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0457,0.1729,[team_early_deficit_tied_or_led_later] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=high_60_75__very_high_75_plus(+0.046) | [team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043) | [opponent_blew_early_small_lead] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=high_60_75__very_high_75_plus(+0.046),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),high_105_115,very_high_115_plus,yes,no,1,1,1,0,0,1,chronological_2023+2024_to_2025
2025,776185,2025-09-25,LAD@AZ,AZ,LAD,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0,0.1829,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),very_high_115_plus,avg_95_105,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,813072,2025-09-30,DET@CLE,CLE,DET,home,ff_only,0.0,0.1475,neutral,0.0,0.2072,0.0,0.0895,0.0,0.0,0.1829,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_ip_bucket=deep_5_8_6_4(-0.050) | [team_won] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),very_high_115_plus,very_high_115_plus,yes,no,0,0,0,0,0,1,chronological_2023+2024_to_2025
2025,776340,2025-09-13,CIN@ATH,ATH,CIN,home,ff_only,0.0,0.0897,neutral,0.0,0.207,0.0,0.0895,0.0,0.0,0.1408,[team_early_deficit_scored_next2] tag_home_scoring_spot=yes(+0.045) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__50_55(+0.043),[team_won] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.049) | [team_won] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=below_avg_30_45__avg_45_60(-0.041) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=below_avg_30_45__avg_45_60(-0.059) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),avg_95_105,high_105_115,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,776222,2025-09-22,MIL@SD,SD,MIL,home,ff_only,0.0,0.1948,fade,0.0,0.206,0.0,0.0885,0.0,0.0543,0.1688,[team_early_deficit_tied_or_led_later] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=below_avg_30_45__below_avg_30_45(+0.054) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__55_60(+0.051) | [team_early_deficit_scored_next2] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=below_avg_30_45__below_avg_30_45(+0.049) | [opponent_blew_early_small_lead] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=below_avg_30_45__below_avg_30_45(+0.054),[team_won] opponent_strength_bucket=55_60(-0.053) | [team_won] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.049) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_4plus] opponent_starter_kbb_bucket=elite_23_plus(-0.057) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057),avg_95_105,high_105_115,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,778252,2025-04-19,MIA@PHI,MIA,PHI,away,ff_only,0.0,0.2231,fade,0.0,0.2054,0.0,0.0437,0.0,0.0,0.1531,,[team_won] team_strength_gap_bucket=minus_10_or_worse(-0.102) | [team_won] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.078) | [team_runs_4plus] team_strength_gap_bucket=minus_10_or_worse(-0.078) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.062) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.088),high_105_115,very_low_lt_85,yes,no,0,1,1,0,1,0,chronological_2023+2024_to_2025
2025,778145,2025-04-27,PIT@LAD,PIT,LAD,away,ff_only,0.0,0.1495,neutral,0.0,0.2054,0.0,0.0,0.0,0.0,0.1135,,[team_won] team_strength_gap_bucket=minus_10_or_worse(-0.102) | [team_won] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.078) | [team_runs_4plus] team_strength_gap_bucket=minus_10_or_worse(-0.078) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.062) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.088),avg_95_105,very_high_115_plus,no,no,0,0,0,1,1,0,chronological_2023+2024_to_2025
2025,777685,2025-06-01,ATH@TOR,ATH,TOR,away,ff_only,0.0,0.3248,fade,0.0,0.2054,0.0,0.0,0.0,0.0,0.2148,,[team_won] team_strength_gap_bucket=minus_10_or_worse(-0.102) | [team_won] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.078) | [team_runs_4plus] team_strength_gap_bucket=minus_10_or_worse(-0.078) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.062) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.088),very_high_115_plus,very_low_lt_85,no,no,0,1,0,1,1,0,chronological_2023+2024_to_2025
