season,game_pk,game_date,game_id,team,opponent,home_away,model_version,side_score,side_fade_score,side_pick,team_runs_4plus_score,team_runs_5plus_no_score,team_f5_runs_2plus_score,full_total_avoid_score,full_game_over_score,live_watch_score,avoid_score,top_positive_reasons,top_negative_reasons,bo_bucket,bd_bucket,bo_plus_weak_bd_tag,avoid_low_bo_strong_bd_tag,actual_team_won,actual_team_runs_4plus,actual_team_runs_5plus,actual_team_f5_runs_2plus,actual_game_total_9plus,actual_lw_tied_or_led,validation_mode
2025,777966,2025-05-11,MIA@CWS,CWS,MIA,home,ff_only,0.0792,0.0,neutral,0.5174,0.0,0.3351,0.0,0.2882,0.0528,0.0,[team_won] home_away+opponent_strength_bucket=home__40_45(+0.079) | [team_won] opponent_run_prevention_bucket=lt_40(+0.060) | [team_runs_4plus] opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.087) | [team_runs_4plus] opponent_run_prevention_bucket=lt_40(+0.082) | [team_runs_5plus] opponent_run_prevention_bucket=lt_40(+0.073),,very_low_lt_85,very_high_115_plus,no,no,1,1,0,0,0,0,chronological_2023+2024_to_2025
2025,778451,2025-04-05,MIA@ATL,MIA,ATL,away,ff_only,0.4449,0.0,lean,0.5155,0.0,0.2575,0.0,0.0486,0.0,0.0,[team_won] opponent_strength_bucket=lt_40(+0.115) | [team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_4plus] home_away+opponent_strength_bucket=away__lt_40(+0.088) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.109),[f5_total_4plus] starter_quality_gap_bucket=minus_5_to_10(-0.061) | [team_early_deficit_tied_or_led_later] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__bad_4_75_5_25(-0.047) | [team_early_deficit_scored_next2] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__bad_4_75_5_25(-0.054) | [team_early_deficit_scored_next2] home_away=away(-0.042) | [opponent_blew_early_small_lead] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__bad_4_75_5_25(-0.047),avg_95_105,very_low_lt_85,no,no,1,1,0,1,0,0,chronological_2023+2024_to_2025
2025,777285,2025-07-01,HOU@COL,HOU,COL,away,ff_only,0.3427,0.0,lean,0.5149,0.0,0.2951,0.0,0.1536,0.0,0.0,[team_won] opponent_strength_bucket=lt_40(+0.115) | [team_won] team_strength_gap_bucket=plus_10_plus(+0.100) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_4plus] home_away+opponent_strength_bucket=away__lt_40(+0.088) | [team_runs_5plus] team_strength_gap_bucket=plus_10_plus(+0.094),[team_early_deficit_scored_next2] home_away=away(-0.042),very_low_lt_85,very_high_115_plus,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,778513,2025-03-30,ATH@SEA,ATH,SEA,away,ff_only,0.4832,0.0,lean,0.5148,0.0,0.3891,0.0,0.0,0.0,0.0,[team_won] opponent_strength_bucket=lt_40(+0.115) | [team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_4plus] home_away+opponent_strength_bucket=away__lt_40(+0.088) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.109),[team_early_deficit_tied_or_led_later] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__missing(-0.049) | [team_early_deficit_scored_next2] home_away=away(-0.042) | [opponent_blew_early_small_lead] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__missing(-0.049),avg_95_105,very_high_115_plus,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,777317,2025-06-29,TB@BAL,TB,BAL,away,ff_only,0.5672,0.0,lean,0.5146,0.0,0.5921,0.0,0.2203,0.0,0.0,[team_won] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.134) | [team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.095) | [team_runs_4plus] team_strength_gap_bucket=plus_10_plus(+0.087) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.144),[team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__very_high_5_5_plus(-0.044),very_high_115_plus,avg_95_105,yes,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776942,2025-07-30,COL@CLE,CLE,COL,home,ff_only,0.6567,0.0,lean,0.5144,0.0,0.6373,0.0,0.1273,0.1443,0.0,[team_won] home_away+opponent_strength_bucket=home__lt_40(+0.144) | [team_won] opponent_strength_bucket=lt_40(+0.115) | [team_runs_4plus] home_away+opponent_strength_bucket=home__lt_40(+0.105) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__bad_4_75_5_25(+0.103),,very_high_115_plus,avg_95_105,yes,no,1,1,1,1,0,0,chronological_2023+2024_to_2025
2025,776830,2025-08-07,CWS@SEA,SEA,CWS,home,ff_only,0.6367,0.0,lean,0.5137,0.0,0.3952,0.0,0.0887,0.0862,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] tag_live_rebound_watch=yes(+0.084) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_4plus] opponent_starter_kbb_bucket=weak_lt_8(+0.054) | [team_runs_5plus] tag_weak_leader_fade_watch=yes(+0.090),,avg_95_105,high_105_115,no,no,1,1,0,1,0,0,chronological_2023+2024_to_2025
2025,778252,2025-04-19,MIA@PHI,PHI,MIA,home,ff_only,0.592,0.0,lean,0.5133,0.0,0.5127,0.0,0.0887,0.1319,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_gap_bucket=plus_10_plus(+0.100) | [team_runs_4plus] team_strength_gap_bucket=plus_10_plus(+0.087) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_5plus] team_strength_gap_bucket=plus_10_plus(+0.094),,avg_95_105,low_85_95,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,777754,2025-05-27,STL@BAL,STL,BAL,away,ff_only,0.526,0.0,lean,0.513,0.0,0.3463,0.0,0.0649,0.0568,0.0,[team_won] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.123) | [team_won] opponent_strength_bucket=lt_40(+0.115) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.106) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.111),[team_early_deficit_scored_next2] home_away=away(-0.042),avg_95_105,avg_95_105,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,777447,2025-06-19,STL@CWS,STL,CWS,away,ff_only,0.4646,0.0,lean,0.513,0.0,0.4521,0.0,0.0887,0.0568,0.0,[team_won] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.123) | [team_won] opponent_strength_bucket=lt_40(+0.115) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.106) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.111),[team_early_deficit_scored_next2] home_away=away(-0.042),low_85_95,very_low_lt_85,no,no,1,1,1,0,1,0,chronological_2023+2024_to_2025
