market_ticker,market_type,is_priority,is_polled,bucket,last_snap_at,yes_bid,yes_ask
KXMLBSPREAD-26JUN211610BALLAD-BAL2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,23,24
KXMLBSPREAD-26JUN211605LAAATH-ATH3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211605LAAATH-ATH2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,37,38
KXMLBSPREAD-26JUN211605LAAATH-LAA3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211605LAAATH-ATH4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,19,20
KXMLBSPREAD-26JUN211605LAAATH-LAA4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,19,20
KXMLBSPREAD-26JUN211605LAAATH-LAA2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,34,35
KXMLBSPREAD-26JUN211515MINAZ-AZ3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,27,29
KXMLBSPREAD-26JUN211515MINAZ-MIN4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBSPREAD-26JUN211515MINAZ-AZ4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,20,21
KXMLBSPREAD-26JUN211515MINAZ-AZ2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,37,38
KXMLBSPREAD-26JUN211515MINAZ-MIN2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,34,35
KXMLBSPREAD-26JUN211515MINAZ-MIN3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,25,26
KXMLBSPREAD-26JUN211510PITCOL-PIT3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,38,39
KXMLBSPREAD-26JUN211510PITCOL-COL4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,15,16
KXMLBSPREAD-26JUN211510PITCOL-PIT2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,48,49
KXMLBSPREAD-26JUN211510PITCOL-PIT4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,29,31
KXMLBSPREAD-26JUN211510PITCOL-COL3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,21,22
KXMLBSPREAD-26JUN211510PITCOL-COL2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,28,29
KXMLBSPREAD-26JUN211435SDTEX-TEX3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,29,30
KXMLBSPREAD-26JUN211435SDTEX-SD3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,20,21
KXMLBSPREAD-26JUN211435SDTEX-TEX2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,40,41
KXMLBSPREAD-26JUN211435SDTEX-SD2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,29,30
KXMLBSPREAD-26JUN211435SDTEX-TEX4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,20,21
KXMLBSPREAD-26JUN211435SDTEX-SD4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,14,15
KXMLBSPREAD-26JUN211420TORCHC-TOR3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211420TORCHC-TOR4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBSPREAD-26JUN211420TORCHC-CHC4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,12,13
KXMLBSPREAD-26JUN211420TORCHC-TOR2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,36,38
KXMLBSPREAD-26JUN211420TORCHC-CHC2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,30,31
KXMLBSPREAD-26JUN211420TORCHC-CHC3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,20,21
KXMLBSPREAD-26JUN211410STLKC-KC2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,30,31
KXMLBSPREAD-26JUN211410STLKC-KC3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,20,21
KXMLBSPREAD-26JUN211410STLKC-KC4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,13,14
KXMLBSPREAD-26JUN211410STLKC-STL2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,42,43
KXMLBSPREAD-26JUN211410STLKC-STL3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,32,33
KXMLBSPREAD-26JUN211410STLKC-STL4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,22,23
KXMLBSPREAD-26JUN211410CLEHOU-CLE4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,16,17
KXMLBSPREAD-26JUN211410CLEHOU-HOU2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,38,39
KXMLBSPREAD-26JUN211410CLEHOU-HOU3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,27,29
KXMLBSPREAD-26JUN211410CLEHOU-CLE3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,24,25
KXMLBSPREAD-26JUN211410CLEHOU-CLE2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,33,34
KXMLBSPREAD-26JUN211410CLEHOU-HOU4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,19,20
KXMLBSPREAD-26JUN211340WSHTB-WSH2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,33,34
KXMLBSPREAD-26JUN211340WSHTB-TB4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,20
KXMLBSPREAD-26JUN211340WSHTB-TB2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,37,38
KXMLBSPREAD-26JUN211340WSHTB-WSH3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,23,24
KXMLBSPREAD-26JUN211340WSHTB-WSH4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,15,17
KXMLBSPREAD-26JUN211340WSHTB-TB3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211340SFMIA-MIA4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,11,12
KXMLBSPREAD-26JUN211340SFMIA-MIA3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,17,18
KXMLBSPREAD-26JUN211340SFMIA-SF2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,44,45
KXMLBSPREAD-26JUN211340SFMIA-SF3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,32,33
KXMLBSPREAD-26JUN211340SFMIA-MIA2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211340SFMIA-SF4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,24,25
KXMLBSPREAD-26JUN211340CWSDET-DET3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,24,25
KXMLBSPREAD-26JUN211340CWSDET-DET2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,34,35
KXMLBSPREAD-26JUN211340CWSDET-DET4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,16,17
KXMLBSPREAD-26JUN211340CWSDET-CWS3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211340CWSDET-CWS4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBSPREAD-26JUN211340CWSDET-CWS2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,36,37
KXMLBSPREAD-26JUN211335MILATL-MIL4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBSPREAD-26JUN211335MILATL-MIL3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,28
KXMLBSPREAD-26JUN211335MILATL-MIL2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,36,37
KXMLBSPREAD-26JUN211335MILATL-ATL2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,35,36
KXMLBSPREAD-26JUN211335MILATL-ATL3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,25,26
KXMLBSPREAD-26JUN211335MILATL-ATL4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBSPREAD-26JUN211335CINNYY-CIN3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,26,27
KXMLBSPREAD-26JUN211335CINNYY-CIN4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,19,20
KXMLBSPREAD-26JUN211335CINNYY-NYY3,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,24,25
KXMLBSPREAD-26JUN211335CINNYY-NYY2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,34,35
KXMLBSPREAD-26JUN211335CINNYY-CIN2,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,36,37
KXMLBSPREAD-26JUN211335CINNYY-NYY4,spread_run_line,False,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,17,18
KXMLBTOTAL-26JUN211920NYMPHI-13,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-3,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,97
KXMLBTOTAL-26JUN211920NYMPHI-8,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-12,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-10,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,1,85
KXMLBTOTAL-26JUN211920NYMPHI-6,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-9,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-7,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-11,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,99
KXMLBTOTAL-26JUN211920NYMPHI-4,full_game_total,True,True,fresh_empty_book,2026-06-22T00:12:31.488133+00:00,1,92
KXMLBTOTAL-26JUN211610BOSSEA-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,74,75
KXMLBTOTAL-26JUN211610BOSSEA-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,51,52
KXMLBTOTAL-26JUN211610BOSSEA-4,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,82,84
KXMLBTOTAL-26JUN211610BOSSEA-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,31,32
KXMLBTOTAL-26JUN211610BOSSEA-10,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,22,23
KXMLBTOTAL-26JUN211610BOSSEA-6,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,61,62
KXMLBTOTAL-26JUN211610BOSSEA-3,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,92,94
KXMLBTOTAL-26JUN211610BOSSEA-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,16,17
KXMLBTOTAL-26JUN211610BOSSEA-2,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,96,98
KXMLBTOTAL-26JUN211610BOSSEA-8,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,38,39
KXMLBTOTAL-26JUN211610BALLAD-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,38,39
KXMLBTOTAL-26JUN211610BALLAD-10,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,45,46
KXMLBTOTAL-26JUN211610BALLAD-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,74,75
KXMLBTOTAL-26JUN211610BALLAD-6,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,81,82
KXMLBTOTAL-26JUN211610BALLAD-4,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,94,96
KXMLBTOTAL-26JUN211610BALLAD-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,55,56
KXMLBTOTAL-26JUN211610BALLAD-13,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,23,24
KXMLBTOTAL-26JUN211610BALLAD-8,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,64,65
KXMLBTOTAL-26JUN211610BALLAD-14,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,16,17
KXMLBTOTAL-26JUN211610BALLAD-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,89,91
KXMLBTOTAL-26JUN211610BALLAD-12,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,29,30
KXMLBTOTAL-26JUN211605LAAATH-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,56,57
KXMLBTOTAL-26JUN211605LAAATH-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,90,92
KXMLBTOTAL-26JUN211605LAAATH-6,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,82,83
KXMLBTOTAL-26JUN211605LAAATH-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,75,76
KXMLBTOTAL-26JUN211605LAAATH-14,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBTOTAL-26JUN211605LAAATH-8,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,64,65
KXMLBTOTAL-26JUN211605LAAATH-4,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,94,95
KXMLBTOTAL-26JUN211605LAAATH-12,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,30,31
KXMLBTOTAL-26JUN211605LAAATH-13,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,24,25
KXMLBTOTAL-26JUN211605LAAATH-10,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,46,47
KXMLBTOTAL-26JUN211605LAAATH-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,39,40
KXMLBTOTAL-26JUN211515MINAZ-4,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,91,94
KXMLBTOTAL-26JUN211515MINAZ-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,40,41
KXMLBTOTAL-26JUN211515MINAZ-13,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,25,27
KXMLBTOTAL-26JUN211515MINAZ-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,58,59
KXMLBTOTAL-26JUN211515MINAZ-12,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,30,31
KXMLBTOTAL-26JUN211515MINAZ-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,76,77
KXMLBTOTAL-26JUN211515MINAZ-14,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBTOTAL-26JUN211515MINAZ-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,91,92
KXMLBTOTAL-26JUN211515MINAZ-6,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,83,84
KXMLBTOTAL-26JUN211515MINAZ-8,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,65,66
KXMLBTOTAL-26JUN211515MINAZ-10,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,47,48
KXMLBTOTAL-26JUN211510PITCOL-8,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,81,82
KXMLBTOTAL-26JUN211510PITCOL-17,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,18,19
KXMLBTOTAL-26JUN211510PITCOL-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,87,89
KXMLBTOTAL-26JUN211510PITCOL-10,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,67,68
KXMLBTOTAL-26JUN211510PITCOL-16,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,23,24
KXMLBTOTAL-26JUN211510PITCOL-12,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,50,51
KXMLBTOTAL-26JUN211510PITCOL-15,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,29,30
KXMLBTOTAL-26JUN211510PITCOL-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,75,76
KXMLBTOTAL-26JUN211510PITCOL-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,59,60
KXMLBTOTAL-26JUN211510PITCOL-13,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,43,44
KXMLBTOTAL-26JUN211510PITCOL-14,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,35,36
KXMLBTOTAL-26JUN211435SDTEX-7,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,65,66
KXMLBTOTAL-26JUN211435SDTEX-12,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,21,22
KXMLBTOTAL-26JUN211435SDTEX-3,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,96,97
KXMLBTOTAL-26JUN211435SDTEX-9,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,45,47
KXMLBTOTAL-26JUN211435SDTEX-11,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,28,29
KXMLBTOTAL-26JUN211435SDTEX-5,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,84,86
KXMLBTOTAL-26JUN211435SDTEX-6,full_game_total,True,True,fresh_with_bid_ask,2026-06-22T00:12:31.488133+00:00,74,75
