family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
starter_quality,opponent_starter_confidence,high,f5_total_5plus,"2023,2024,2025",3,10422,3391,0.5056,0.4926,0.5261,0.0335,-0.0008,-0.0049,0.0055,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,game_total_10plus,"2023,2024,2025",3,10422,3391,0.3979,0.3721,0.427,0.0549,-0.0012,-0.0084,0.0034,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,game_total_9plus,"2023,2024,2025",3,10422,3391,0.4963,0.4791,0.5243,0.0452,-0.0021,-0.0072,0.0006,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,opponent_blew_early_small_lead,"2023,2024,2025",3,10422,3391,0.2802,0.2679,0.2881,0.0202,-0.0007,-0.003,0.0028,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,opponent_runs_4plus,"2023,2024,2025",3,10422,3391,0.5589,0.5493,0.5777,0.0284,0.0009,-0.0007,0.0032,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,opponent_runs_5plus,"2023,2024,2025",3,10422,3391,0.435,0.4207,0.4592,0.0385,0.0035,0.0,0.0063,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_early_deficit_scored_next2,"2023,2024,2025",3,10422,3391,0.3232,0.3159,0.3303,0.0144,-0.0016,-0.0046,0.0011,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,10422,3391,0.2802,0.2679,0.2881,0.0202,-0.0007,-0.003,0.0028,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_f5_runs_2plus,"2023,2024,2025",3,10422,3391,0.5759,0.57,0.586,0.016,-0.0072,-0.0085,-0.0054,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_post5_runs_2plus,"2023,2024,2025",3,10422,3391,0.4798,0.4698,0.4972,0.0274,-0.0012,-0.0075,0.0022,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_runs_4plus,"2023,2024,2025",3,10422,3391,0.5523,0.5395,0.5703,0.0308,-0.0057,-0.0105,-0.0023,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_runs_5plus,"2023,2024,2025",3,10422,3391,0.4254,0.415,0.4459,0.0309,-0.0062,-0.0099,-0.0016,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_trailed_early_1to3,"2023,2024,2025",3,10422,3391,0.4923,0.4905,0.4951,0.0046,0.0042,-0.0022,0.0086,mixed_or_noisy
starter_quality,opponent_starter_confidence,high,team_won,"2023,2024,2025",3,10422,3391,0.4936,0.4895,0.4968,0.0073,-0.0057,-0.0085,-0.0032,mixed_or_noisy
starter_quality,starter_confidence,high,f5_total_4plus,"2023,2024,2025",3,10422,3391,0.622,0.617,0.6284,0.0114,-0.004,-0.0058,-0.0021,mixed_or_noisy
starter_quality,starter_confidence,high,f5_total_5plus,"2023,2024,2025",3,10422,3391,0.5056,0.4926,0.5261,0.0335,-0.0008,-0.0049,0.0055,mixed_or_noisy
starter_quality,starter_confidence,high,game_total_10plus,"2023,2024,2025",3,10422,3391,0.3979,0.3721,0.427,0.0549,-0.0012,-0.0084,0.0034,mixed_or_noisy
starter_quality,starter_confidence,high,game_total_9plus,"2023,2024,2025",3,10422,3391,0.4963,0.4791,0.5243,0.0452,-0.0021,-0.0072,0.0006,mixed_or_noisy
starter_quality,starter_confidence,high,opponent_blew_early_small_lead,"2023,2024,2025",3,10422,3391,0.2818,0.2704,0.2879,0.0175,0.0009,0.0002,0.0019,mixed_or_noisy
starter_quality,starter_confidence,high,opponent_runs_4plus,"2023,2024,2025",3,10422,3391,0.5523,0.5395,0.5703,0.0308,-0.0057,-0.0105,-0.0023,mixed_or_noisy
starter_quality,starter_confidence,high,opponent_runs_5plus,"2023,2024,2025",3,10422,3391,0.4254,0.415,0.4459,0.0309,-0.0062,-0.0099,-0.0016,mixed_or_noisy
starter_quality,starter_confidence,high,team_early_deficit_scored_next2,"2023,2024,2025",3,10422,3391,0.3234,0.3176,0.3279,0.0103,-0.0013,-0.0037,0.0028,mixed_or_noisy
starter_quality,starter_confidence,high,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,10422,3391,0.2818,0.2704,0.2879,0.0175,0.0009,0.0002,0.0019,mixed_or_noisy
starter_quality,starter_confidence,high,team_f5_runs_2plus,"2023,2024,2025",3,10422,3391,0.589,0.5767,0.5992,0.0225,0.0059,0.0013,0.0116,mixed_or_noisy
starter_quality,starter_confidence,high,team_post5_runs_2plus,"2023,2024,2025",3,10422,3391,0.4827,0.4718,0.5031,0.0313,0.0017,-0.0041,0.0076,mixed_or_noisy
starter_quality,starter_confidence,high,team_runs_4plus,"2023,2024,2025",3,10422,3391,0.5589,0.5493,0.5777,0.0284,0.0009,-0.0007,0.0032,mixed_or_noisy
starter_quality,starter_confidence,high,team_runs_5plus,"2023,2024,2025",3,10422,3391,0.435,0.4207,0.4592,0.0385,0.0035,0.0,0.0063,mixed_or_noisy
starter_quality,starter_confidence,high,team_trailed_early_1to3,"2023,2024,2025",3,10422,3391,0.4831,0.4766,0.4882,0.0116,-0.005,-0.006,-0.0044,mixed_or_noisy
starter_quality,starter_confidence,high,team_won,"2023,2024,2025",3,10422,3391,0.5064,0.5032,0.5105,0.0073,0.0071,0.0032,0.0125,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_4plus,"2023,2024,2025",3,7804,2557,0.6214,0.6097,0.6346,0.0249,-0.0045,-0.0129,0.0004,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_5plus,"2023,2024,2025",3,7804,2557,0.5035,0.4873,0.5314,0.0441,-0.0029,-0.0052,0.0004,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_10plus,"2023,2024,2025",3,7804,2557,0.3966,0.3688,0.43,0.0612,-0.0025,-0.0117,0.0043,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_9plus,"2023,2024,2025",3,7804,2557,0.49,0.469,0.5223,0.0533,-0.0084,-0.0173,-0.0014,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_blew_early_small_lead,"2023,2024,2025",3,7804,2557,0.2731,0.2632,0.2809,0.0177,-0.0078,-0.0124,-0.0044,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_4plus,"2023,2024,2025",3,7804,2557,0.5634,0.5461,0.5963,0.0502,0.0055,-0.0039,0.0218,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_5plus,"2023,2024,2025",3,7804,2557,0.4425,0.4204,0.4792,0.0588,0.011,0.0028,0.0263,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_scored_next2,"2023,2024,2025",3,7804,2557,0.3198,0.3129,0.3335,0.0206,-0.0049,-0.015,0.0019,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,7804,2557,0.2731,0.2632,0.2809,0.0177,-0.0078,-0.0124,-0.0044,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_f5_runs_2plus,"2023,2024,2025",3,7804,2557,0.5642,0.5565,0.5727,0.0162,-0.0189,-0.0218,-0.016,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_post5_runs_2plus,"2023,2024,2025",3,7804,2557,0.4753,0.4609,0.4919,0.031,-0.0056,-0.0164,0.0031,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_4plus,"2023,2024,2025",3,7804,2557,0.5426,0.5298,0.5576,0.0278,-0.0153,-0.0202,-0.0088,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_5plus,"2023,2024,2025",3,7804,2557,0.4171,0.4067,0.4337,0.027,-0.0144,-0.0192,-0.0056,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_trailed_early_1to3,"2023,2024,2025",3,7804,2557,0.4941,0.4842,0.5039,0.0197,0.006,-0.0085,0.015,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_won,"2023,2024,2025",3,7804,2557,0.484,0.4765,0.4982,0.0217,-0.0154,-0.0235,-0.0018,mixed_or_noisy
team_quality,home_away,away,f5_total_4plus,"2023,2024,2025",3,7506,2471,0.626,0.6211,0.6342,0.0131,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,away,f5_total_5plus,"2023,2024,2025",3,7506,2471,0.5064,0.4925,0.531,0.0385,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,away,game_total_10plus,"2023,2024,2025",3,7506,2471,0.3991,0.3805,0.4257,0.0452,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,away,game_total_9plus,"2023,2024,2025",3,7506,2471,0.4984,0.4853,0.5237,0.0384,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,away,opponent_blew_early_small_lead,"2023,2024,2025",3,7506,2471,0.2547,0.243,0.2634,0.0204,-0.0262,-0.0275,-0.0243,mixed_or_noisy
team_quality,home_away,away,opponent_runs_4plus,"2023,2024,2025",3,7506,2471,0.5676,0.5543,0.5754,0.0211,0.0096,-0.0015,0.0261,mixed_or_noisy
team_quality,home_away,away,opponent_runs_5plus,"2023,2024,2025",3,7506,2471,0.4346,0.4215,0.4492,0.0277,0.003,-0.0037,0.0165,mixed_or_noisy
team_quality,home_away,away,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,7506,2471,0.2547,0.243,0.2634,0.0204,-0.0262,-0.0275,-0.0243,mixed_or_noisy
team_quality,home_away,away,team_f5_runs_2plus,"2023,2024,2025",3,7506,2471,0.5662,0.5499,0.5828,0.0329,-0.0169,-0.0255,-0.0117,mixed_or_noisy
team_quality,home_away,away,team_post5_runs_2plus,"2023,2024,2025",3,7506,2471,0.4994,0.4824,0.5249,0.0425,0.0185,0.0123,0.0294,mixed_or_noisy
team_quality,home_away,away,team_runs_4plus,"2023,2024,2025",3,7506,2471,0.5483,0.5232,0.5759,0.0527,-0.0097,-0.0261,0.0014,mixed_or_noisy
team_quality,home_away,away,team_runs_5plus,"2023,2024,2025",3,7506,2471,0.4285,0.4,0.4565,0.0565,-0.0031,-0.0166,0.0037,mixed_or_noisy
team_quality,home_away,away,team_trailed_early_1to3,"2023,2024,2025",3,7506,2471,0.474,0.4645,0.4869,0.0224,-0.014,-0.0182,-0.0058,mixed_or_noisy
team_quality,home_away,away,team_won,"2023,2024,2025",3,7506,2471,0.4716,0.4566,0.4816,0.025,-0.0277,-0.0434,-0.0184,mixed_or_noisy
team_quality,home_away,home,f5_total_4plus,"2023,2024,2025",3,7506,2471,0.626,0.6211,0.6342,0.0131,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,home,f5_total_5plus,"2023,2024,2025",3,7506,2471,0.5064,0.4925,0.531,0.0385,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,home,game_total_10plus,"2023,2024,2025",3,7506,2471,0.3991,0.3805,0.4257,0.0452,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,home,game_total_9plus,"2023,2024,2025",3,7506,2471,0.4984,0.4853,0.5237,0.0384,0.0,0.0,0.0,mixed_or_noisy
team_quality,home_away,home,opponent_blew_early_small_lead,"2023,2024,2025",3,7506,2471,0.3071,0.2965,0.3128,0.0163,0.0262,0.0242,0.0275,mixed_or_noisy
team_quality,home_away,home,opponent_runs_4plus,"2023,2024,2025",3,7506,2471,0.5483,0.5232,0.5759,0.0527,-0.0097,-0.0261,0.0014,mixed_or_noisy
team_quality,home_away,home,opponent_runs_5plus,"2023,2024,2025",3,7506,2471,0.4285,0.4,0.4565,0.0565,-0.0031,-0.0166,0.0037,mixed_or_noisy
team_quality,home_away,home,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,7506,2471,0.3071,0.2965,0.3128,0.0163,0.0262,0.0242,0.0275,mixed_or_noisy
team_quality,home_away,home,team_f5_runs_2plus,"2023,2024,2025",3,7506,2471,0.6,0.593,0.6062,0.0132,0.0169,0.0117,0.0254,mixed_or_noisy
team_quality,home_away,home,team_post5_runs_2plus,"2023,2024,2025",3,7506,2471,0.4626,0.4578,0.4662,0.0084,-0.0184,-0.0293,-0.0123,mixed_or_noisy
team_quality,home_away,home,team_runs_4plus,"2023,2024,2025",3,7506,2471,0.5676,0.5543,0.5754,0.0211,0.0096,-0.0015,0.0261,mixed_or_noisy
team_quality,home_away,home,team_runs_5plus,"2023,2024,2025",3,7506,2471,0.4346,0.4215,0.4492,0.0277,0.003,-0.0037,0.0165,mixed_or_noisy
team_quality,home_away,home,team_trailed_early_1to3,"2023,2024,2025",3,7506,2471,0.5022,0.4986,0.5071,0.0085,0.0141,0.0059,0.0182,mixed_or_noisy
team_quality,home_away,home,team_won,"2023,2024,2025",3,7506,2471,0.5271,0.5184,0.5434,0.025,0.0278,0.0184,0.0434,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,f5_total_4plus,"2023,2024,2025",3,6534,2077,0.6308,0.6204,0.6476,0.0272,0.0048,-0.0007,0.0134,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,f5_total_5plus,"2023,2024,2025",3,6534,2077,0.5104,0.4917,0.5354,0.0437,0.004,-0.004,0.0116,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,game_total_10plus,"2023,2024,2025",3,6534,2077,0.3991,0.3698,0.4232,0.0534,0.0,-0.0107,0.0133,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,game_total_9plus,"2023,2024,2025",3,6534,2077,0.4996,0.4766,0.5282,0.0516,0.0012,-0.0097,0.0088,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,opponent_blew_early_small_lead,"2023,2024,2025",3,6534,2077,0.2862,0.2751,0.2971,0.022,0.0053,-0.0014,0.0118,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,opponent_runs_4plus,"2023,2024,2025",3,6534,2077,0.563,0.5462,0.585,0.0388,0.005,-0.0038,0.0105,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,opponent_runs_5plus,"2023,2024,2025",3,6534,2077,0.4374,0.4221,0.4627,0.0406,0.0058,-0.0031,0.0108,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_early_deficit_scored_next2,"2023,2024,2025",3,6534,2077,0.3311,0.3228,0.3457,0.0229,0.0063,-0.0051,0.0141,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,6534,2077,0.2862,0.2751,0.2971,0.022,0.0053,-0.0014,0.0118,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_f5_runs_2plus,"2023,2024,2025",3,6534,2077,0.5835,0.5757,0.5908,0.0151,0.0003,-0.0038,0.0085,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_post5_runs_2plus,"2023,2024,2025",3,6534,2077,0.4791,0.4721,0.4882,0.0161,-0.0019,-0.0073,0.0069,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_runs_4plus,"2023,2024,2025",3,6534,2077,0.5582,0.5516,0.5672,0.0156,0.0003,-0.0073,0.0066,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_runs_5plus,"2023,2024,2025",3,6534,2077,0.4302,0.4216,0.4439,0.0223,-0.0013,-0.009,0.005,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_trailed_early_1to3,"2023,2024,2025",3,6534,2077,0.4965,0.4869,0.5055,0.0186,0.0084,-0.0058,0.0166,mixed_or_noisy
starter_quality,opponent_starter_ip_bucket,normal_5_0_5_8,team_won,"2023,2024,2025",3,6534,2077,0.4933,0.4858,0.4991,0.0133,-0.0061,-0.0142,-0.0009,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,f5_total_4plus,"2023,2024,2025",3,6522,2059,0.6102,0.5953,0.6197,0.0244,-0.0157,-0.0258,-0.0069,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,f5_total_5plus,"2023,2024,2025",3,6522,2059,0.4952,0.4802,0.5206,0.0404,-0.0112,-0.0155,-0.0077,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,game_total_10plus,"2023,2024,2025",3,6522,2059,0.3881,0.3637,0.4186,0.0549,-0.011,-0.0168,-0.0071,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,game_total_9plus,"2023,2024,2025",3,6522,2059,0.4868,0.4723,0.5143,0.042,-0.0117,-0.014,-0.0094,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,"2023,2024,2025",3,6522,2059,0.2732,0.2569,0.2861,0.0292,-0.0077,-0.0128,0.0008,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,opponent_runs_4plus,"2023,2024,2025",3,6522,2059,0.5503,0.5443,0.561,0.0167,-0.0076,-0.0135,-0.0037,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,opponent_runs_5plus,"2023,2024,2025",3,6522,2059,0.4255,0.406,0.4449,0.0389,-0.0061,-0.0106,0.0004,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,"2023,2024,2025",3,6522,2059,0.3195,0.3044,0.3346,0.0302,-0.0053,-0.0104,0.003,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,6522,2059,0.2732,0.2569,0.2861,0.0292,-0.0077,-0.0128,0.0008,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_f5_runs_2plus,"2023,2024,2025",3,6522,2059,0.57,0.5567,0.5881,0.0314,-0.0131,-0.0187,-0.0064,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_post5_runs_2plus,"2023,2024,2025",3,6522,2059,0.478,0.4645,0.5036,0.0391,-0.003,-0.0128,0.0081,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_runs_4plus,"2023,2024,2025",3,6522,2059,0.5487,0.5341,0.5755,0.0414,-0.0093,-0.0152,0.001,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_runs_5plus,"2023,2024,2025",3,6522,2059,0.4213,0.4051,0.4492,0.0441,-0.0102,-0.0201,-0.0037,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_trailed_early_1to3,"2023,2024,2025",3,6522,2059,0.4897,0.4841,0.4959,0.0118,0.0016,0.0002,0.0032,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,below_avg_30_45,team_won,"2023,2024,2025",3,6522,2059,0.4929,0.4802,0.5027,0.0225,-0.0064,-0.0178,0.0027,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,f5_total_4plus,"2023,2024,2025",3,6516,2006,0.6166,0.6126,0.6241,0.0115,-0.0094,-0.0101,-0.0085,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,f5_total_5plus,"2023,2024,2025",3,6516,2006,0.4973,0.4856,0.5174,0.0318,-0.0091,-0.0136,-0.0067,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,game_total_10plus,"2023,2024,2025",3,6516,2006,0.392,0.3725,0.4167,0.0442,-0.0071,-0.009,-0.0042,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,game_total_9plus,"2023,2024,2025",3,6516,2006,0.4903,0.4811,0.5085,0.0274,-0.0082,-0.0152,-0.0042,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,opponent_blew_early_small_lead,"2023,2024,2025",3,6516,2006,0.2797,0.2704,0.2931,0.0227,-0.0012,-0.0096,0.0054,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,opponent_runs_4plus,"2023,2024,2025",3,6516,2006,0.5541,0.5491,0.5638,0.0147,-0.0038,-0.0107,0.0001,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,opponent_runs_5plus,"2023,2024,2025",3,6516,2006,0.4261,0.4138,0.4377,0.0239,-0.0055,-0.0152,0.0016,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_early_deficit_scored_next2,"2023,2024,2025",3,6516,2006,0.3219,0.3094,0.3312,0.0218,-0.0029,-0.0066,0.0033,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,6516,2006,0.2797,0.2704,0.2931,0.0227,-0.0012,-0.0096,0.0054,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_f5_runs_2plus,"2023,2024,2025",3,6516,2006,0.5793,0.5709,0.5877,0.0168,-0.0038,-0.0068,-0.0002,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_post5_runs_2plus,"2023,2024,2025",3,6516,2006,0.4802,0.4717,0.4965,0.0248,-0.0008,-0.0049,0.0016,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_runs_4plus,"2023,2024,2025",3,6516,2006,0.5541,0.5491,0.5638,0.0147,-0.0038,-0.0107,0.0001,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_runs_5plus,"2023,2024,2025",3,6516,2006,0.4261,0.4138,0.4377,0.0239,-0.0055,-0.0152,0.0016,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_trailed_early_1to3,"2023,2024,2025",3,6516,2006,0.4812,0.475,0.4874,0.0124,-0.0069,-0.0078,-0.0053,mixed_or_noisy
team_quality,team_strength_gap_bucket,neutral_minus5_plus5,team_won,"2023,2024,2025",3,6516,2006,0.4997,0.4991,0.5,0.0009,0.0004,0.0,0.0011,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,f5_total_4plus,"2023,2024,2025",3,6467,2138,0.6167,0.6139,0.6188,0.0049,-0.0093,-0.0168,-0.0038,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,f5_total_5plus,"2023,2024,2025",3,6467,2138,0.4983,0.4878,0.5164,0.0286,-0.0081,-0.0146,-0.0047,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,game_total_10plus,"2023,2024,2025",3,6467,2138,0.3918,0.3756,0.4135,0.0379,-0.0073,-0.0122,-0.0048,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,game_total_9plus,"2023,2024,2025",3,6467,2138,0.4915,0.4827,0.507,0.0243,-0.007,-0.0167,-0.0016,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,"2023,2024,2025",3,6467,2138,0.2715,0.2602,0.2797,0.0195,-0.0094,-0.0107,-0.008,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,opponent_runs_4plus,"2023,2024,2025",3,6467,2138,0.5584,0.5561,0.5627,0.0066,0.0005,-0.0118,0.0068,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,opponent_runs_5plus,"2023,2024,2025",3,6467,2138,0.4376,0.427,0.4439,0.0169,0.006,-0.009,0.0166,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,"2023,2024,2025",3,6467,2138,0.3208,0.3094,0.3293,0.0199,-0.004,-0.0054,-0.0023,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,6467,2138,0.2715,0.2602,0.2797,0.0195,-0.0094,-0.0107,-0.008,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_f5_runs_2plus,"2023,2024,2025",3,6467,2138,0.5741,0.5632,0.5945,0.0313,-0.0091,-0.0163,0.0,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_post5_runs_2plus,"2023,2024,2025",3,6467,2138,0.4757,0.4663,0.4944,0.0281,-0.0052,-0.0108,-0.0011,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_runs_4plus,"2023,2024,2025",3,6467,2138,0.5433,0.5294,0.5697,0.0403,-0.0146,-0.0206,-0.0048,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_runs_5plus,"2023,2024,2025",3,6467,2138,0.4189,0.4053,0.4448,0.0395,-0.0127,-0.0199,-0.0081,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_trailed_early_1to3,"2023,2024,2025",3,6467,2138,0.4844,0.4822,0.4878,0.0056,-0.0036,-0.0067,0.0007,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed2minus_rate_bucket,below_avg_30_45,team_won,"2023,2024,2025",3,6467,2138,0.4922,0.4847,0.5042,0.0195,-0.0071,-0.0133,0.0042,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_4plus,"2023,2024,2025",3,6135,1968,0.6277,0.6215,0.6314,0.0099,0.0017,-0.0041,0.0103,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_5plus,"2023,2024,2025",3,6135,1968,0.5089,0.4943,0.53,0.0357,0.0025,-0.001,0.0066,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_10plus,"2023,2024,2025",3,6135,1968,0.3986,0.3817,0.4248,0.0431,-0.0005,-0.0017,0.0012,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_9plus,"2023,2024,2025",3,6135,1968,0.5008,0.4874,0.5254,0.038,0.0024,0.0017,0.0034,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_blew_early_small_lead,"2023,2024,2025",3,6135,1968,0.2766,0.2587,0.2932,0.0345,-0.0043,-0.011,0.0055,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_4plus,"2023,2024,2025",3,6135,1968,0.5599,0.5485,0.5737,0.0252,0.002,-0.0008,0.0075,mixed_or_noisy
starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_5plus,"2023,2024,2025",3,6135,1968,0.4342,0.4174,0.4522,0.0348,0.0027,-0.0007,0.0079,mixed_or_noisy
